Key,Dist Code,Year,State Code,State Name,Dist Name,NITROGEN KHARIF CONSUMPTION (tons),NITROGEN RABI CONSUMPTION (tons),PHOSPHATE KHARIF CONSUMPTION (tons),PHOSPHATE RABI CONSUMPTION (tons),POTASH KHARIF CONSUMPTION (tons),POTASH RABI CONSUMPTION (tons),TOTAL KHARIF CONSUMPTION (tons),TOTAL RABI CONSUMPTION (tons)
1119946,11,1994,6,Madhya Pradesh,Seoni,1613,946,1285,330,87,31,2985,1307
1119956,11,1995,6,Madhya Pradesh,Seoni,1613,946,1285,330,87,31,2985,1307
1119966,11,1996,6,Madhya Pradesh,Seoni,1613,946,1285,330,87,31,2985,1307
1119976,11,1997,6,Madhya Pradesh,Seoni,2163,1906,1638,1027,135,138,3936,3071
1119986,11,1998,6,Madhya Pradesh,Seoni,-1,-1,-1,-1,-1,-1,-1,-1
1119996,11,1999,6,Madhya Pradesh,Seoni,-1,-1,-1,-1,-1,-1,-1,-1
1120006,11,2000,6,Madhya Pradesh,Seoni,2431,1452,1622,715,176,103,4229,2270
1120016,11,2001,6,Madhya Pradesh,Seoni,2536,1861,1321,881,120,78,3977,2820
1120026,11,2002,6,Madhya Pradesh,Seoni,2945,2361,1579,1298,143,171,4667,3830
1120036,11,2003,6,Madhya Pradesh,Seoni,2773,2985,1925,1206,133,152,4831,4343
1120046,11,2004,6,Madhya Pradesh,Seoni,2652,2702,2220,1385,139,200,5011,4287
1120056,11,2005,6,Madhya Pradesh,Seoni,2778,3996,2207,1614,144,277,5129,5887
1120066,11,2006,6,Madhya Pradesh,Seoni,3316,4008,2569,1899,189,229,6074,6136
1120076,11,2007,6,Madhya Pradesh,Seoni,4447,5517,3209,2223,228,138,7884,7878
1120086,11,2008,6,Madhya Pradesh,Seoni,4523,4482,3438,2528,378,196,8339,7206
1120096,11,2009,6,Madhya Pradesh,Seoni,4980,7476,4696,2802,282,407,9958,10685
1120106,11,2010,6,Madhya Pradesh,Seoni,6227,7504,5260,3431,542,694,12029,11629
1120116,11,2011,6,Madhya Pradesh,Seoni,7305,8425,5289,3376,670,279,13264,12080
1120126,11,2012,6,Madhya Pradesh,Seoni,9048,9729,6361,3801,413,694,15822,14224
1120136,11,2013,6,Madhya Pradesh,Seoni,11413,9905,5566,2948,166,147,17145,13000
1120146,11,2014,6,Madhya Pradesh,Seoni,12609,10541,6119,3820,320,181,19048,14542
1120156,11,2015,6,Madhya Pradesh,Seoni,15626,12734,6699,4836,314,288,22639,17858
1120166,11,2016,6,Madhya Pradesh,Seoni,20322,14836,6334,4456,692,388,27348,19680
1120176,11,2017,6,Madhya Pradesh,Seoni,32117,16387,9028,4221,1216,617,42362,21225
1219906,12,1990,6,Madhya Pradesh,Mandla,1205,398,230,236,0,18,1435,652
1219916,12,1991,6,Madhya Pradesh,Mandla,1870,398,430,236,49,25,2349,659
1219926,12,1992,6,Madhya Pradesh,Mandla,1870,398,430,236,49,25,2349,659
1219936,12,1993,6,Madhya Pradesh,Mandla,1909,245,574,113,52,8,2535,366
1219946,12,1994,6,Madhya Pradesh,Mandla,1634,584,450,114,45,9,2129,707
1219956,12,1995,6,Madhya Pradesh,Mandla,1634,584,450,114,45,9,2129,707
1219966,12,1996,6,Madhya Pradesh,Mandla,1634,584,450,114,45,9,2129,707
1219976,12,1997,6,Madhya Pradesh,Mandla,2507,543,550,181,23,9,3080,733
1219986,12,1998,6,Madhya Pradesh,Mandla,-1,-1,-1,-1,-1,-1,-1,-1
1219996,12,1999,6,Madhya Pradesh,Mandla,-1,-1,-1,-1,-1,-1,-1,-1
1220006,12,2000,6,Madhya Pradesh,Mandla,2060,467,518,112,29,13,2607,592
1220016,12,2001,6,Madhya Pradesh,Mandla,2275,661,426,290,48,81,2749,1032
1220026,12,2002,6,Madhya Pradesh,Mandla,2169,732,562,224,61,58,2792,1014
1220036,12,2003,6,Madhya Pradesh,Mandla,2483,915,605,555,79,93,3167,1563
1220046,12,2004,6,Madhya Pradesh,Mandla,2435,817,911,323,85,45,3431,1185
1220056,12,2005,6,Madhya Pradesh,Mandla,2583,968,487,187,37,29,3107,1184
1220066,12,2006,6,Madhya Pradesh,Mandla,2615,1520,526,328,45,33,3186,1881
1220076,12,2007,6,Madhya Pradesh,Mandla,3008,1567,780,401,29,20,3817,1988
1220086,12,2008,6,Madhya Pradesh,Mandla,3679,1967,903,490,55,38,4637,2495
1220096,12,2009,6,Madhya Pradesh,Mandla,3432,2193,1169,664,65,46,4666,2903
1220106,12,2010,6,Madhya Pradesh,Mandla,3952,2855,1298,769,99,66,5349,3690
1220116,12,2011,6,Madhya Pradesh,Mandla,3957,2746,1611,913,86,43,5654,3702
1220126,12,2012,6,Madhya Pradesh,Mandla,3500,3579,1073,945,95,29,4668,4553
1220136,12,2013,6,Madhya Pradesh,Mandla,4669,3145,1422,1177,68,26,6159,4348
1220146,12,2014,6,Madhya Pradesh,Mandla,5191,3757,2378,1664,84,72,7653,5493
1220156,12,2015,6,Madhya Pradesh,Mandla,6047,3633,1984,1089,90,34,8121,4756
1220166,12,2016,6,Madhya Pradesh,Mandla,6209,3359,2161,1311,118,34,8488,4704
1220176,12,2017,6,Madhya Pradesh,Mandla,6051,3125,2404,847,106,21,8560,3993
1319906,13,1990,6,Madhya Pradesh,Sagar,2143,5775,1892,5523,71,278,4106,11576
1319916,13,1991,6,Madhya Pradesh,Sagar,1629,5789,2562,5538,51,278,4242,11605
1319926,13,1992,6,Madhya Pradesh,Sagar,1629,5789,2562,5538,51,278,4242,11605
1319936,13,1993,6,Madhya Pradesh,Sagar,1237,4317,2600,3204,104,56,3941,7577
1319946,13,1994,6,Madhya Pradesh,Sagar,398,5477,1293,4624,25,322,1716,10423
1319956,13,1995,6,Madhya Pradesh,Sagar,398,5477,1293,4624,25,322,1716,10423
1319966,13,1996,6,Madhya Pradesh,Sagar,398,5477,1293,4624,25,322,1716,10423
1319976,13,1997,6,Madhya Pradesh,Sagar,1391,6680,3643,5796,97,563,5131,13039
1319986,13,1998,6,Madhya Pradesh,Sagar,-1,-1,-1,-1,-1,-1,-1,-1
1319996,13,1999,6,Madhya Pradesh,Sagar,-1,-1,-1,-1,-1,-1,-1,-1
1320006,13,2000,6,Madhya Pradesh,Sagar,2432,5713,5462,6673,364,389,8258,12775
1320016,13,2001,6,Madhya Pradesh,Sagar,1185,7066,3423,8478,71,457,4679,16001
1320026,13,2002,6,Madhya Pradesh,Sagar,815,6352,3092,7197,56,646,3963,14195
1320036,13,2003,6,Madhya Pradesh,Sagar,809,7722,1824,7952,50,829,2683,16503
1320046,13,2004,6,Madhya Pradesh,Sagar,2070,8304,3398,8073,179,789,5647,17166
1320056,13,2005,6,Madhya Pradesh,Sagar,876,7076,1372,6244,123,1303,2371,14623
1320066,13,2006,6,Madhya Pradesh,Sagar,2410,9004,4724,6207,180,219,7314,15430
1320076,13,2007,6,Madhya Pradesh,Sagar,3039,7443,4746,6040,124,235,7909,13718
1320086,13,2008,6,Madhya Pradesh,Sagar,4266,9142,7406,6381,864,405,12536,15928
1320096,13,2009,6,Madhya Pradesh,Sagar,2859,11833,6182,7755,229,646,9270,20234
1320106,13,2010,6,Madhya Pradesh,Sagar,3865,10959,9526,8597,385,1534,13776,21090
1320116,13,2011,6,Madhya Pradesh,Sagar,4190,11068,8683,7936,489,597,13362,19601
1320126,13,2012,6,Madhya Pradesh,Sagar,5788,10904,11324,8951,287,250,17399,20105
1320136,13,2013,6,Madhya Pradesh,Sagar,4181,13321,7858,8174,37,160,12076,21655
1320146,13,2014,6,Madhya Pradesh,Sagar,3899,12369,5531,7365,51,240,9481,19974
1320156,13,2015,6,Madhya Pradesh,Sagar,5590,12795,8529,8206,355,478,14474,21479
1320166,13,2016,6,Madhya Pradesh,Sagar,3327,15285,5227,10397,128,530,8682,26212
1320176,13,2017,6,Madhya Pradesh,Sagar,3780,16619,6445,11065,190,316,10415,28000
1419906,14,1990,6,Madhya Pradesh,Damoh,615,1798,294,1687,16,36,925,3521
1419916,14,1991,6,Madhya Pradesh,Damoh,773,1798,764,1876,8,56,1545,3730
1419926,14,1992,6,Madhya Pradesh,Damoh,773,1798,764,1876,8,56,1545,3730
1419936,14,1993,6,Madhya Pradesh,Damoh,653,2313,672,1682,32,17,1357,4012
1419946,14,1994,6,Madhya Pradesh,Damoh,445,2185,572,1041,13,24,1030,3250
1419956,14,1995,6,Madhya Pradesh,Damoh,445,2185,572,1041,13,24,1030,3250
1419966,14,1996,6,Madhya Pradesh,Damoh,445,2185,572,1041,13,24,1030,3250
1419976,14,1997,6,Madhya Pradesh,Damoh,937,3624,1537,2586,17,173,2491,6383
1419986,14,1998,6,Madhya Pradesh,Damoh,-1,-1,-1,-1,-1,-1,-1,-1
1419996,14,1999,6,Madhya Pradesh,Damoh,-1,-1,-1,-1,-1,-1,-1,-1
1420006,14,2000,6,Madhya Pradesh,Damoh,954,2533,1465,2063,51,103,2470,4699
1420016,14,2001,6,Madhya Pradesh,Damoh,789,3516,815,3020,27,95,1631,6631
1420026,14,2002,6,Madhya Pradesh,Damoh,618,3955,839,3865,16,177,1473,7997
1420036,14,2003,6,Madhya Pradesh,Damoh,605,4311,559,3885,5,131,1169,8327
1420046,14,2004,6,Madhya Pradesh,Damoh,1044,4254,1289,3752,59,252,2392,8258
1420056,14,2005,6,Madhya Pradesh,Damoh,703,3385,698,2450,38,341,1439,6176
1420066,14,2006,6,Madhya Pradesh,Damoh,1709,3884,2846,2252,74,73,4629,6209
1420076,14,2007,6,Madhya Pradesh,Damoh,1560,3624,1690,2654,78,153,3328,6431
1420086,14,2008,6,Madhya Pradesh,Damoh,2552,4404,3979,2957,188,185,6719,7546
1420096,14,2009,6,Madhya Pradesh,Damoh,2050,5391,3288,3655,89,168,5427,9214
1420106,14,2010,6,Madhya Pradesh,Damoh,2600,5882,4168,3662,60,455,6828,9999
1420116,14,2011,6,Madhya Pradesh,Damoh,3204,6258,4282,3569,187,148,7673,9975
1420126,14,2012,6,Madhya Pradesh,Damoh,5004,6772,7135,4527,119,63,12258,11362
1420136,14,2013,6,Madhya Pradesh,Damoh,2827,6415,3312,3701,7,28,6146,10144
1420146,14,2014,6,Madhya Pradesh,Damoh,2982,7134,2129,3498,2,90,5113,10722
1420156,14,2015,6,Madhya Pradesh,Damoh,4419,6930,3338,3893,25,63,7782,10886
1420166,14,2016,6,Madhya Pradesh,Damoh,3153,6221,3512,4045,28,42,6693,10308
1420176,14,2017,6,Madhya Pradesh,Damoh,3915,6719,4508,5025,26,89,8449,11833
1519906,15,1990,6,Madhya Pradesh,Tikamgarh,1466,9429,422,5791,19,375,1907,15595
1519916,15,1991,6,Madhya Pradesh,Tikamgarh,453,9429,523,5790,6,389,982,15608
1519926,15,1992,6,Madhya Pradesh,Tikamgarh,453,9429,523,5790,6,389,982,15608
1519936,15,1993,6,Madhya Pradesh,Tikamgarh,667,8662,895,3945,53,47,1615,12654
1519946,15,1994,6,Madhya Pradesh,Tikamgarh,470,8384,294,5080,7,147,771,13611
1519956,15,1995,6,Madhya Pradesh,Tikamgarh,470,8384,294,5080,7,147,771,13611
1519966,15,1996,6,Madhya Pradesh,Tikamgarh,470,8384,294,5080,7,147,771,13611
1519976,15,1997,6,Madhya Pradesh,Tikamgarh,615,8032,554,5973,19,334,1188,14339
1519986,15,1998,6,Madhya Pradesh,Tikamgarh,-1,-1,-1,-1,-1,-1,-1,-1
1519996,15,1999,6,Madhya Pradesh,Tikamgarh,-1,-1,-1,-1,-1,-1,-1,-1
1520006,15,2000,6,Madhya Pradesh,Tikamgarh,1172,7652,1946,9373,158,469,3276,17494
1520016,15,2001,6,Madhya Pradesh,Tikamgarh,543,7592,937,7669,74,223,1554,15484
1520026,15,2002,6,Madhya Pradesh,Tikamgarh,276,6573,425,7972,22,245,723,14790
1520036,15,2003,6,Madhya Pradesh,Tikamgarh,486,10965,418,8678,21,490,925,20133
1520046,15,2004,6,Madhya Pradesh,Tikamgarh,840,8291,353,6380,31,348,1224,15019
1520056,15,2005,6,Madhya Pradesh,Tikamgarh,649,6769,526,3701,55,464,1230,10934
1520066,15,2006,6,Madhya Pradesh,Tikamgarh,1666,4953,1995,2976,24,77,3685,8006
1520076,15,2007,6,Madhya Pradesh,Tikamgarh,1093,2481,1201,2041,26,23,2320,4545
1520086,15,2008,6,Madhya Pradesh,Tikamgarh,4050,12072,4319,9206,156,54,8525,21332
1520096,15,2009,6,Madhya Pradesh,Tikamgarh,1913,9659,1804,6780,63,56,3780,16495
1520106,15,2010,6,Madhya Pradesh,Tikamgarh,2207,8531,3634,5807,134,165,5975,14503
1520116,15,2011,6,Madhya Pradesh,Tikamgarh,3862,8891,2494,4348,62,26,6418,13265
1520126,15,2012,6,Madhya Pradesh,Tikamgarh,4706,7652,7966,4617,0,17,12672,12286
1520136,15,2013,6,Madhya Pradesh,Tikamgarh,3398,8708,4154,5519,2,14,7554,14241
1520146,15,2014,6,Madhya Pradesh,Tikamgarh,1835,9817,1738,4284,166,40,3739,14141
1520156,15,2015,6,Madhya Pradesh,Tikamgarh,2603,6581,2581,2109,1,7,5185,8697
1520166,15,2016,6,Madhya Pradesh,Tikamgarh,1736,11132,1147,4380,126,135,3009,15647
1520176,15,2017,6,Madhya Pradesh,Tikamgarh,1752,6605,1070,2792,93,5,2915,9402
1619906,16,1990,6,Madhya Pradesh,Chhatarpur,1859,4844,1213,3002,99,325,3171,8171
1619916,16,1991,6,Madhya Pradesh,Chhatarpur,667,4844,679,3028,54,305,1400,8177
1619926,16,1992,6,Madhya Pradesh,Chhatarpur,667,4844,679,3028,54,305,1400,8177
1619936,16,1993,6,Madhya Pradesh,Chhatarpur,695,5792,853,3408,35,89,1583,9289
1619946,16,1994,6,Madhya Pradesh,Chhatarpur,968,5644,1126,2837,47,181,2141,8662
1619956,16,1995,6,Madhya Pradesh,Chhatarpur,968,5644,1126,2837,47,181,2141,8662
1619966,16,1996,6,Madhya Pradesh,Chhatarpur,968,5644,1126,2837,47,181,2141,8662
1619976,16,1997,6,Madhya Pradesh,Chhatarpur,1052,7079,1344,4791,116,140,2512,12010
1619986,16,1998,6,Madhya Pradesh,Chhatarpur,-1,-1,-1,-1,-1,-1,-1,-1
1619996,16,1999,6,Madhya Pradesh,Chhatarpur,-1,-1,-1,-1,-1,-1,-1,-1
1620006,16,2000,6,Madhya Pradesh,Chhatarpur,2022,6204,3272,5672,97,70,5391,11946
1620016,16,2001,6,Madhya Pradesh,Chhatarpur,1298,6754,2073,5643,16,99,3387,12496
1620026,16,2002,6,Madhya Pradesh,Chhatarpur,533,6677,816,6813,9,118,1358,13608
1620036,16,2003,6,Madhya Pradesh,Chhatarpur,1256,11528,2070,9294,99,313,3425,21135
1620046,16,2004,6,Madhya Pradesh,Chhatarpur,2574,11519,1417,11349,49,227,4040,23095
1620056,16,2005,6,Madhya Pradesh,Chhatarpur,2025,9401,2310,5051,34,512,4369,14964
1620066,16,2006,6,Madhya Pradesh,Chhatarpur,3061,6366,4302,3670,45,20,7408,10056
1620076,16,2007,6,Madhya Pradesh,Chhatarpur,2151,4920,2422,3465,103,47,4676,8432
1620086,16,2008,6,Madhya Pradesh,Chhatarpur,5425,12774,7798,8778,207,127,13430,21679
1620096,16,2009,6,Madhya Pradesh,Chhatarpur,3328,9980,4638,6447,72,72,8038,16499
1620106,16,2010,6,Madhya Pradesh,Chhatarpur,5520,8957,7877,7074,327,246,13724,16277
1620116,16,2011,6,Madhya Pradesh,Chhatarpur,5957,11829,5659,7025,128,48,11744,18902
1620126,16,2012,6,Madhya Pradesh,Chhatarpur,8867,12009,9327,6478,86,20,18280,18507
1620136,16,2013,6,Madhya Pradesh,Chhatarpur,6342,10468,5635,6397,1,30,11978,16895
1620146,16,2014,6,Madhya Pradesh,Chhatarpur,5279,9999,4813,6032,7,116,10099,16147
1620156,16,2015,6,Madhya Pradesh,Chhatarpur,5829,10338,5458,4237,55,32,11342,14607
1620166,16,2016,6,Madhya Pradesh,Chhatarpur,3271,16080,4350,7908,110,39,7731,24027
1620176,16,2017,6,Madhya Pradesh,Chhatarpur,4454,10111,4880,6279,60,79,9395,16469
1719906,17,1990,6,Madhya Pradesh,Panna,414,1622,353,1566,0,149,767,3337
1719916,17,1991,6,Madhya Pradesh,Panna,595,1623,513,1566,10,159,1118,3348
1719926,17,1992,6,Madhya Pradesh,Panna,595,1623,513,1566,10,159,1118,3348
1719936,17,1993,6,Madhya Pradesh,Panna,557,2160,540,1351,4,32,1101,3543
1719946,17,1994,6,Madhya Pradesh,Panna,722,1855,628,1244,12,60,1362,3159
1719956,17,1995,6,Madhya Pradesh,Panna,722,1855,628,1244,12,60,1362,3159
1719966,17,1996,6,Madhya Pradesh,Panna,722,1855,628,1244,12,60,1362,3159
1719976,17,1997,6,Madhya Pradesh,Panna,818,2305,794,2716,2,88,1614,5109
1719986,17,1998,6,Madhya Pradesh,Panna,-1,-1,-1,-1,-1,-1,-1,-1
1719996,17,1999,6,Madhya Pradesh,Panna,-1,-1,-1,-1,-1,-1,-1,-1
1720006,17,2000,6,Madhya Pradesh,Panna,936,1870,1023,2249,39,35,1998,4154
1720016,17,2001,6,Madhya Pradesh,Panna,728,2391,641,3385,5,29,1374,5805
1720026,17,2002,6,Madhya Pradesh,Panna,444,2417,426,3587,0,12,870,6016
1720036,17,2003,6,Madhya Pradesh,Panna,445,2947,152,3971,1,23,598,6941
1720046,17,2004,6,Madhya Pradesh,Panna,563,2463,412,3864,17,52,992,6379
1720056,17,2005,6,Madhya Pradesh,Panna,607,1604,557,1795,3,141,1167,3540
1720066,17,2006,6,Madhya Pradesh,Panna,1089,1113,1273,913,50,13,2412,2039
1720076,17,2007,6,Madhya Pradesh,Panna,735,1352,848,1625,26,77,1609,3054
1720086,17,2008,6,Madhya Pradesh,Panna,1755,1819,2512,1774,183,80,4450,3673
1720096,17,2009,6,Madhya Pradesh,Panna,1370,2512,2093,1865,7,59,3470,4436
1720106,17,2010,6,Madhya Pradesh,Panna,1286,2633,1967,2386,46,92,3299,5111
1720116,17,2011,6,Madhya Pradesh,Panna,2529,4296,2846,2670,52,41,5427,7007
1720126,17,2012,6,Madhya Pradesh,Panna,2789,3657,3255,2358,13,13,6057,6028
1720136,17,2013,6,Madhya Pradesh,Panna,2715,5336,2389,3589,30,11,5134,8936
1720146,17,2014,6,Madhya Pradesh,Panna,2083,4139,1342,2599,4,46,3429,6784
1720156,17,2015,6,Madhya Pradesh,Panna,2298,4222,1767,2972,3,7,4068,7201
1720166,17,2016,6,Madhya Pradesh,Panna,2925,3919,2389,2309,2,40,5316,6268
1720176,17,2017,6,Madhya Pradesh,Panna,2478,4137,1380,3113,39,15,3897,7265
1819906,18,1990,6,Madhya Pradesh,Rewa,2582,10618,1263,6396,47,70,3892,17084
1819916,18,1991,6,Madhya Pradesh,Rewa,4625,10618,1689,6500,25,95,6339,17213
1819926,18,1992,6,Madhya Pradesh,Rewa,4625,10618,1689,6500,25,95,6339,17213
1819936,18,1993,6,Madhya Pradesh,Rewa,5358,10512,2299,3845,28,12,7685,14369
1819946,18,1994,6,Madhya Pradesh,Rewa,7277,15052,3281,4774,16,96,10574,19922
1819956,18,1995,6,Madhya Pradesh,Rewa,7277,15052,3281,4774,16,96,10574,19922
1819966,18,1996,6,Madhya Pradesh,Rewa,7277,15052,3281,4774,16,96,10574,19922
1819976,18,1997,6,Madhya Pradesh,Rewa,3843,6518,1885,6199,71,174,5799,12891
1819986,18,1998,6,Madhya Pradesh,Rewa,-1,-1,-1,-1,-1,-1,-1,-1
1819996,18,1999,6,Madhya Pradesh,Rewa,-1,-1,-1,-1,-1,-1,-1,-1
1820006,18,2000,6,Madhya Pradesh,Rewa,4864,5973,1904,7320,48,240,6816,13533
1820016,18,2001,6,Madhya Pradesh,Rewa,5736,6279,2833,6263,65,266,8634,12808
1820026,18,2002,6,Madhya Pradesh,Rewa,3999,6414,1343,7344,35,303,5377,14061
1820036,18,2003,6,Madhya Pradesh,Rewa,4667,8361,1550,7984,52,430,6269,16775
1820046,18,2004,6,Madhya Pradesh,Rewa,4935,6665,1714,6099,61,345,6710,13109
1820056,18,2005,6,Madhya Pradesh,Rewa,5364,5863,1471,4133,73,1074,6908,11070
1820066,18,2006,6,Madhya Pradesh,Rewa,6099,7418,2697,4100,136,294,8932,11812
1820076,18,2007,6,Madhya Pradesh,Rewa,4053,6275,1369,4036,61,214,5483,10525
1820086,18,2008,6,Madhya Pradesh,Rewa,5497,6873,3697,4763,434,214,9628,11850
1820096,18,2009,6,Madhya Pradesh,Rewa,4385,6801,3284,4775,44,92,7713,11668
1820106,18,2010,6,Madhya Pradesh,Rewa,3924,6622,3469,4596,159,345,7552,11563
1820116,18,2011,6,Madhya Pradesh,Rewa,5678,10106,4196,6827,85,206,9959,17139
1820126,18,2012,6,Madhya Pradesh,Rewa,6440,10324,5395,4480,77,29,11912,14833
1820136,18,2013,6,Madhya Pradesh,Rewa,8381,10281,4204,4638,10,56,12595,14975
1820146,18,2014,6,Madhya Pradesh,Rewa,4324,9266,2989,4720,60,276,7373,14262
1820156,18,2015,6,Madhya Pradesh,Rewa,9389,10338,6241,3623,28,48,15658,14009
1820166,18,2016,6,Madhya Pradesh,Rewa,8484,14719,2981,6575,81,74,11546,21368
1820176,18,2017,6,Madhya Pradesh,Rewa,12125,13999,6079,5769,79,121,18284,19889
1919906,19,1990,6,Madhya Pradesh,Sidhi,551,1383,298,1205,11,21,860,2609
1919916,19,1991,6,Madhya Pradesh,Sidhi,988,1383,413,1305,11,29,1412,2717
1919926,19,1992,6,Madhya Pradesh,Sidhi,988,1383,413,1305,11,29,1412,2717
1919936,19,1993,6,Madhya Pradesh,Sidhi,798,1297,371,691,3,4,1172,1992
1919946,19,1994,6,Madhya Pradesh,Sidhi,973,2121,215,882,1,24,1189,3027
1919956,19,1995,6,Madhya Pradesh,Sidhi,973,2121,215,882,1,24,1189,3027
1919966,19,1996,6,Madhya Pradesh,Sidhi,973,2121,215,882,1,24,1189,3027
1919976,19,1997,6,Madhya Pradesh,Sidhi,1969,2551,556,1554,4,125,2529,4230
1919986,19,1998,6,Madhya Pradesh,Sidhi,-1,-1,-1,-1,-1,-1,-1,-1
1919996,19,1999,6,Madhya Pradesh,Sidhi,-1,-1,-1,-1,-1,-1,-1,-1
1920006,19,2000,6,Madhya Pradesh,Sidhi,2628,2832,597,1784,19,96,3244,4712
1920016,19,2001,6,Madhya Pradesh,Sidhi,2778,3026,747,1769,19,81,3544,4876
1920026,19,2002,6,Madhya Pradesh,Sidhi,2095,2616,405,1876,12,80,2512,4572
1920036,19,2003,6,Madhya Pradesh,Sidhi,2569,3237,588,2047,23,109,3180,5393
1920046,19,2004,6,Madhya Pradesh,Sidhi,2862,2965,823,1713,42,57,3727,4735
1920056,19,2005,6,Madhya Pradesh,Sidhi,3159,2626,1359,1225,117,325,4635,4176
1920066,19,2006,6,Madhya Pradesh,Sidhi,3311,2714,1225,1735,39,55,4575,4504
1920076,19,2007,6,Madhya Pradesh,Sidhi,2406,2762,822,1578,32,33,3260,4373
1920086,19,2008,6,Madhya Pradesh,Sidhi,2870,2473,1403,1651,86,47,4359,4171
1920096,19,2009,6,Madhya Pradesh,Sidhi,1533,2010,1061,1198,6,2,2600,3210
1920106,19,2010,6,Madhya Pradesh,Sidhi,1365,2120,1049,1549,20,140,2434,3809
1920116,19,2011,6,Madhya Pradesh,Sidhi,2135,2673,1480,1274,25,17,3640,3964
1920126,19,2012,6,Madhya Pradesh,Sidhi,1641,2724,1204,1254,27,12,2872,3990
1920136,19,2013,6,Madhya Pradesh,Sidhi,2723,2745,1408,1094,30,7,4161,3846
1920146,19,2014,6,Madhya Pradesh,Sidhi,1805,1700,981,846,25,15,2811,2561
1920156,19,2015,6,Madhya Pradesh,Sidhi,1565,2181,1240,855,2,16,2807,3052
1920166,19,2016,6,Madhya Pradesh,Sidhi,1655,2787,550,1389,14,8,2219,4184
1920176,19,2017,6,Madhya Pradesh,Sidhi,2202,3148,888,1354,4,18,3095,4520
2019906,20,1990,6,Madhya Pradesh,Satna,4268,6497,2505,5502,56,85,6829,12084
2019916,20,1991,6,Madhya Pradesh,Satna,3663,6497,2018,5600,11,88,5692,12185
2019926,20,1992,6,Madhya Pradesh,Satna,3663,6497,2018,5600,11,88,5692,12185
2019936,20,1993,6,Madhya Pradesh,Satna,3727,7418,2070,3845,28,12,5825,11275
2019946,20,1994,6,Madhya Pradesh,Satna,3695,8708,2829,4598,25,269,6549,13575
2019956,20,1995,6,Madhya Pradesh,Satna,3695,8708,2829,4598,25,269,6549,13575
2019966,20,1996,6,Madhya Pradesh,Satna,3695,8708,2829,4598,25,269,6549,13575
2019976,20,1997,6,Madhya Pradesh,Satna,3223,6575,2387,5781,175,212,5785,12568
2019986,20,1998,6,Madhya Pradesh,Satna,-1,-1,-1,-1,-1,-1,-1,-1
2019996,20,1999,6,Madhya Pradesh,Satna,-1,-1,-1,-1,-1,-1,-1,-1
2020006,20,2000,6,Madhya Pradesh,Satna,3659,6390,2280,7192,60,148,5999,13730
2020016,20,2001,6,Madhya Pradesh,Satna,4671,6960,2976,7251,55,109,7702,14320
2020026,20,2002,6,Madhya Pradesh,Satna,2988,8758,1147,10849,26,172,4161,19779
2020036,20,2003,6,Madhya Pradesh,Satna,3087,9225,1382,9919,96,465,4565,19609
2020046,20,2004,6,Madhya Pradesh,Satna,5243,9000,2283,9594,75,370,7601,18964
2020056,20,2005,6,Madhya Pradesh,Satna,5626,9505,3169,7655,117,1219,8912,18379
2020066,20,2006,6,Madhya Pradesh,Satna,6569,9438,5612,6601,137,213,12318,16252
2020076,20,2007,6,Madhya Pradesh,Satna,5360,9301,3079,6669,161,436,8600,16406
2020086,20,2008,6,Madhya Pradesh,Satna,6915,10244,5202,6133,535,328,12652,16705
2020096,20,2009,6,Madhya Pradesh,Satna,5021,11782,5734,7083,117,414,10872,19279
2020106,20,2010,6,Madhya Pradesh,Satna,7275,14086,7908,8346,778,722,15961,23154
2020116,20,2011,6,Madhya Pradesh,Satna,8170,13175,6997,7546,163,280,15330,21001
2020126,20,2012,6,Madhya Pradesh,Satna,8193,11753,8826,5814,175,76,17194,17643
2020136,20,2013,6,Madhya Pradesh,Satna,7296,16025,4210,6365,22,88,11528,22478
2020146,20,2014,6,Madhya Pradesh,Satna,5377,15003,3754,6734,76,392,9207,22129
2020156,20,2015,6,Madhya Pradesh,Satna,8543,16256,5296,7904,154,66,13993,24226
2020166,20,2016,6,Madhya Pradesh,Satna,9291,19402,4955,9947,47,145,14293,29494
2020176,20,2017,6,Madhya Pradesh,Satna,12471,16596,6249,8835,134,219,18855,25650
2119906,21,1990,6,Madhya Pradesh,Shahdol,403,1123,398,1070,7,19,808,2212
2119916,21,1991,6,Madhya Pradesh,Shahdol,818,1123,520,1100,34,27,1372,2250
2119926,21,1992,6,Madhya Pradesh,Shahdol,818,1123,520,1100,34,27,1372,2250
2119936,21,1993,6,Madhya Pradesh,Shahdol,744,1258,543,809,11,14,1298,2081
2119946,21,1994,6,Madhya Pradesh,Shahdol,841,2068,435,1009,3,23,1279,3100
2119956,21,1995,6,Madhya Pradesh,Shahdol,841,2068,435,1009,3,23,1279,3100
2119966,21,1996,6,Madhya Pradesh,Shahdol,841,2068,435,1009,3,23,1279,3100
2119976,21,1997,6,Madhya Pradesh,Shahdol,944,2135,554,1518,15,13,1513,3666
2119986,21,1998,6,Madhya Pradesh,Shahdol,-1,-1,-1,-1,-1,-1,-1,-1
2119996,21,1999,6,Madhya Pradesh,Shahdol,-1,-1,-1,-1,-1,-1,-1,-1
2120006,21,2000,6,Madhya Pradesh,Shahdol,920,977,473,760,25,29,1418,1766
2120016,21,2001,6,Madhya Pradesh,Shahdol,1080,1387,693,1060,45,34,1818,2481
