Key,Dist Code,Year,State Code,State Name,Dist Name,RICE IRRIGATED AREA (1000 ha),WHEAT IRRIGATED AREA (1000 ha),KHARIF SORGHUM IRRIGATED AREA (1000 ha),RABI SORGHUM IRRIGATED AREA (1000 ha),SORGHUM IRRIGATED AREA (1000 ha),PEARL MILLET IRRIGATED AREA (1000 ha),MAIZE IRRIGATED AREA (1000 ha),FINGER MILLET IRRIGATED AREA (1000 ha),BARLEY IRRIGATED AREA (1000 ha),CHICKPEA IRRIGATED AREA (1000 ha),PIGEONPEA IRRIGATED AREA (1000 ha),MINOR PULSES IRRIGATED AREA (1000 ha),PULSES IRRIGATED AREA (1000 ha),GROUNDNUT IRRIGATED AREA (1000 ha),SESAMUM IRRIGATED AREA (1000 ha),LINSEED IRRIGATED AREA (1000 ha),SUGARCANE IRRIGATED AREA (1000 ha),COTTON IRRIGATED AREA (1000 ha),FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha),FODDER IRRIGATED AREA (1000 ha)
1028200512,1028,2005,12,Uttar Pradesh,Ambedkar Nagar,116.27,117.91,0,0,0,0,0.33,0,0.86,0.18,0,7.52,7.7,0,0,0,9.46,0,6.86,-1
1028200612,1028,2006,12,Uttar Pradesh,Ambedkar Nagar,114.44,117.13,0,0,0,0,0.31,0,0.86,0.18,0,7.36,7.54,0,0,0,11.65,0,6.75,-1
1028200712,1028,2007,12,Uttar Pradesh,Ambedkar Nagar,114.53,118.06,0,0,0,0,0.31,0,0.77,0.19,0,6.89,7.08,0,0,0,11.67,0,6.77,-1
1028200812,1028,2008,12,Uttar Pradesh,Ambedkar Nagar,114.12,117.68,0,0,0,0,0.3,0,0.86,0.18,0,7.08,7.26,0,0,0,11.41,0,6.81,-1
1028200912,1028,2009,12,Uttar Pradesh,Ambedkar Nagar,114.36,118.25,0,0,0,0,0.36,-1,0.82,0.17,0,6.96,7.13,0,0,0,10.78,0,6.76,-1
1028201012,1028,2010,12,Uttar Pradesh,Ambedkar Nagar,115.43,118.11,0,0,0,0,0.32,0,0.83,0.17,0,6.74,6.91,0,0,0,11.16,0,6.63,-1
1028201112,1028,2011,12,Uttar Pradesh,Ambedkar Nagar,115.73,118.35,0,0,0,0,0.34,-1,0.83,0.18,0,6.73,6.91,0,-1,0,11.1,0,6.84,-1
1028201212,1028,2012,12,Uttar Pradesh,Ambedkar Nagar,115.76,118.56,0,0,0,0,0.37,0,0.75,0.23,0,6.74,6.96,0,0.01,0,11.31,0,6.96,-1
1028201312,1028,2013,12,Uttar Pradesh,Ambedkar Nagar,116.84,118.65,0,0,0,0,0.37,0,0.59,0.28,0,6.2,6.49,0,0.01,0,11.35,0,6.95,-1
1028201412,1028,2014,12,Uttar Pradesh,Ambedkar Nagar,117.54,119.65,0,0,0,0,0.34,0,0.57,0.49,0,5.86,6.35,0,0.03,0,10.9,0,6.58,-1
1028201512,1028,2015,12,Uttar Pradesh,Ambedkar Nagar,121.77,117.19,-1,-1,-1,0.05,0.16,-1,0.36,0.46,0.08,5.67,6.21,-1,0,-1,13.34,-1,6.47,3.228
1028201612,1028,2016,12,Uttar Pradesh,Ambedkar Nagar,121,118.15,0,0,0,0.05,0.16,0,0.36,0.45,0.08,5.73,6.27,0,0,0,13.36,0,6.49,0
1029199512,1029,1995,12,Uttar Pradesh,Kushi Nagar Padrauna,72.64,100.13,0,0,0,0,0.71,0,0.07,0.13,0.01,2.38,2.52,0.02,0.01,-1,32.44,0,-1,-1
1029199612,1029,1996,12,Uttar Pradesh,Kushi Nagar Padrauna,71.36,99.6,0,0,0,0.02,0.67,0,0.08,0.07,0,2.45,2.52,0,0,-1,34.53,0,-1,-1
1029199712,1029,1997,12,Uttar Pradesh,Kushi Nagar Padrauna,82.56,96.68,0,0,0,0.01,0.89,0,0.1,0.03,0.03,2.23,2.28,0.03,0,0,31.68,0,-1,-1
1029199812,1029,1998,12,Uttar Pradesh,Kushi Nagar Padrauna,81.6,100.4,0,0,0,0,1.01,0.01,0.1,0.15,0,2.49,2.64,0.01,0.02,0,30.8,0,2.6,-1
1029199912,1029,1999,12,Uttar Pradesh,Kushi Nagar Padrauna,83.89,102.57,0,0,0,0,0.95,0,0.12,0.02,0.01,2.18,2.21,0,0,0,31.46,0,2.72,-1
1029200012,1029,2000,12,Uttar Pradesh,Kushi Nagar Padrauna,85.01,106.53,0,0,0,0,0.98,0,0.09,0.02,0,1.99,2,0.01,0,0.01,28.22,0,2.56,-1
1029200112,1029,2001,12,Uttar Pradesh,Kushi Nagar Padrauna,94.77,105.26,0,0,0,0,0.99,0,0.16,0.02,0.01,1.99,2.02,0.01,0,0,30.7,0,2.37,-1
1029200212,1029,2002,12,Uttar Pradesh,Kushi Nagar Padrauna,97.44,105.75,0,0,0,0,3.23,0,0.06,0.02,0,1.89,1.92,0,0,0,33.07,0,2.5,-1
1029200312,1029,2003,12,Uttar Pradesh,Kushi Nagar Padrauna,101.04,113.24,0,0,0,0,0.18,0,0.09,0.02,0.01,1.73,1.76,0.02,0.01,0,32.2,0,2.59,-1
1029200412,1029,2004,12,Uttar Pradesh,Kushi Nagar Padrauna,106.19,115.78,0,0,0,0,3.27,0,0.08,0.01,0.01,1.95,1.96,0.03,0,0,30.81,0,2.85,-1
1029200512,1029,2005,12,Uttar Pradesh,Kushi Nagar Padrauna,107.28,112.07,0,0,0,0,2.87,0,0.06,0.01,0.01,1.74,1.76,0.06,0.01,0,32.02,0,2.98,-1
1029200612,1029,2006,12,Uttar Pradesh,Kushi Nagar Padrauna,108.11,110.75,0,0,0,0,2.99,0,0.05,0.01,0,1.73,1.74,0.03,0.01,0,33.35,0,3.24,-1
1029200712,1029,2007,12,Uttar Pradesh,Kushi Nagar Padrauna,108.1,112.77,0,0,0,0.03,3.36,0.01,0.05,0.01,0.04,1.83,1.88,0.05,0.01,0,34.22,0,3.51,-1
1029200812,1029,2008,12,Uttar Pradesh,Kushi Nagar Padrauna,108.02,113.02,0,0,0,0,2.99,0,0.04,0.01,0,1.46,1.48,0.03,0,0,34.75,0,3.36,-1
1029200912,1029,2009,12,Uttar Pradesh,Kushi Nagar Padrauna,112.23,115.03,0,0,0,0,3.07,-1,0.05,0.01,0.02,1.7,1.73,0.07,0.01,0,34.74,0,3.58,-1
1029201012,1029,2010,12,Uttar Pradesh,Kushi Nagar Padrauna,109.56,114.37,0,0,0,0,3.06,0.05,0.04,0.01,0,1.65,1.65,0.06,0,0,37.72,0,3.18,-1
1029201112,1029,2011,12,Uttar Pradesh,Kushi Nagar Padrauna,110.31,115.02,0,0,0,0.03,3.13,-1,0.06,0.01,0.01,1.88,1.91,0.08,-1,0,37.89,0,3.37,-1
1029201212,1029,2012,12,Uttar Pradesh,Kushi Nagar Padrauna,110.24,114.64,0,0,0,0.03,5.26,0.01,0.06,0.01,0.04,1.63,1.68,0.08,0.01,0,37.73,0,3.37,-1
1029201312,1029,2013,12,Uttar Pradesh,Kushi Nagar Padrauna,108.9,115.04,0,0,0,0.03,3.02,0,0.06,0.02,0.04,1.71,1.77,0.07,0.01,0,36.61,0,3.57,-1
1029201412,1029,2014,12,Uttar Pradesh,Kushi Nagar Padrauna,110.05,115.22,0,0,0,0.05,3.17,0,0.04,0.01,0.04,2.07,2.12,0.06,0,0,56,0,5.65,-1
1029201512,1029,2015,12,Uttar Pradesh,Kushi Nagar Padrauna,107.1,115.87,0.09,-1,0.09,0.13,2.48,0.01,0.03,0.01,0.24,2.1,2.35,0.12,0,-1,58.03,-1,6.16,0.221
1029201612,1029,2016,12,Uttar Pradesh,Kushi Nagar Padrauna,112.49,115.87,0.09,0,0.09,0.13,2.48,0.01,0.03,0.01,0.24,2.1,2.35,0.12,0,0,58.03,0,6.16,0
1030199516,1030,1995,16,Uttarakhand,Udham Singh Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,42.67,0,-1,-1
1030199616,1030,1996,16,Uttarakhand,Udham Singh Nagar,91.77,86.37,0,0,0,0,0.01,0,0.07,0.01,0.01,0.87,0.88,0,0,-1,40.4,0,-1,-1
1030199716,1030,1997,16,Uttarakhand,Udham Singh Nagar,96.44,79.48,0,0,0,0,0.07,0,0.06,0.01,0,0.87,0.89,0,0.01,0,38.38,0,-1,-1
1030199816,1030,1998,16,Uttarakhand,Udham Singh Nagar,108.1,83.65,0,0,0,0,0.01,0,0.05,0.02,0.01,0.84,0.88,0,0,0,36.95,0,2.94,-1
1030199916,1030,1999,16,Uttarakhand,Udham Singh Nagar,107.64,82.65,0,0,0,0,0.02,0,0.04,0.01,0,0.99,0.99,0,0,0,37.34,0,2.82,-1
1030200016,1030,2000,16,Uttarakhand,Udham Singh Nagar,96.78,83.39,0,0,0,0,0.02,0,0.06,0,0,1.18,1.18,0,0,0,37.25,0,2.89,-1
1030200116,1030,2001,16,Uttarakhand,Udham Singh Nagar,97.89,85.61,0,0,0,0,0.02,0,0.06,0.01,0,1.19,1.2,0.01,0,0,37.35,0,2.83,-1
1030200216,1030,2002,16,Uttarakhand,Udham Singh Nagar,98.04,87.6,0,0,0,0,0.03,0,0.05,0.01,0,1.15,1.17,0,0,0,36.68,0,2.91,-1
1030200316,1030,2003,16,Uttarakhand,Udham Singh Nagar,101.77,91.84,0,0,0,0,0.06,0,0.05,0.02,0,1.57,1.59,0,0,0.01,32.87,0,3.53,-1
1030200416,1030,2004,16,Uttarakhand,Udham Singh Nagar,107.69,95.17,0,0,0,0,0.1,0,0.04,0.03,0,1.4,1.43,0,0,0.01,28.19,0,3.2,-1
1030200516,1030,2005,16,Uttarakhand,Udham Singh Nagar,110.41,93.39,0,0,0,0,0.05,0.05,0.03,0.02,0,1.68,1.7,0,0,0.01,27.4,0,3.3,-1
1030200616,1030,2006,16,Uttarakhand,Udham Singh Nagar,109.72,95.87,0,0,0,0,0.04,0,0.01,0,0,2.12,2.12,0,0,0,33.76,0,3.37,-1
1030200716,1030,2007,16,Uttarakhand,Udham Singh Nagar,106.55,97.8,0,0,0,0,0.06,0,0.01,0.03,0,1.31,1.34,0,0,0,37.03,0,3.9,-1
1030200816,1030,2008,16,Uttarakhand,Udham Singh Nagar,114.39,99.74,0,0,0,0,0.06,0,0.01,0,0,1.51,1.51,0,0,0,28.87,0,4.3,-1
1030200916,1030,2009,16,Uttarakhand,Udham Singh Nagar,118.7,104.45,0,0,0,0,0.04,0,0.01,0,0,-1,-1,0,0,0,24.54,0,3.13,-1
1030201016,1030,2010,16,Uttarakhand,Udham Singh Nagar,119.64,102.06,0,0,0,0,0.04,0,0.02,0,0,-1,-1,0,0,0,25.34,0,2.95,-1
1030201116,1030,2011,16,Uttarakhand,Udham Singh Nagar,114.96,98.12,0,0,0,0,0.03,0,0.03,0,0,3.73,3.73,0,0,0,26.26,0,3.1,-1
1030201216,1030,2012,16,Uttarakhand,Udham Singh Nagar,117.04,97.63,0,0,0,0,0.04,0,0.04,0.01,0,3.49,3.5,0,0,0,23.31,0,3.13,-1
1030201316,1030,2013,16,Uttarakhand,Udham Singh Nagar,114.35,98.91,0,0,0,0,0.03,0,0.01,0.01,0,3.47,3.48,0,0,0,22.78,0,3.44,-1
1030201416,1030,2014,16,Uttarakhand,Udham Singh Nagar,113.59,99.35,0,0,0,0,0.03,0,0.01,0,0,3.09,3.09,0,0,0,19.44,0,2.71,-1
1030201516,1030,2015,16,Uttarakhand,Udham Singh Nagar,115.57,99.59,0,0,0,0,0.03,0,0.01,0,0,2.52,2.52,0,0,0,17.35,0,2.91,-1
1030201616,1030,2016,16,Uttarakhand,Udham Singh Nagar,119.3,101.12,-1,-1,-1,-1,0.07,-1,0.01,0,-1,2.94,2.94,-1,-1,-1,16.39,-1,3.18,5.438
1030201716,1030,2017,16,Uttarakhand,Udham Singh Nagar,121.26,105.11,0,0,0,0,0.05,0,0.01,0.01,0,2.61,2.62,0,0,0,14.58,0,3.01,5.471
1031199712,1031,1997,12,Uttar Pradesh,Auraiya,40.01,80.19,0.24,0,0.24,0.52,7.63,0,2.8,1.11,0.72,4.41,6.24,0.06,0,0,1.59,0,-1,-1
1031199812,1031,1998,12,Uttar Pradesh,Auraiya,41.22,85.84,0.22,0,0.22,0.45,7.85,0,2.9,0.97,0.66,0,1.63,0,0,0,1.82,0,0,-1
1031199912,1031,1999,12,Uttar Pradesh,Auraiya,49.05,86.77,0.08,0,0.08,0.25,7.18,0,3.08,0.85,0.19,0,1.04,0,0,0,1.49,0,0,-1
1031200012,1031,2000,12,Uttar Pradesh,Auraiya,48.37,88.78,0.11,0,0.11,0.5,7.76,0,3.07,0.98,0.19,3.52,4.69,0.02,0,0.01,1.3,0,4.4,-1
1031200112,1031,2001,12,Uttar Pradesh,Auraiya,51.4,88.34,0.12,0,0.12,0.72,6.65,0,3.12,1.34,0.21,2.52,4.06,0.04,0.01,0,1.31,0,4.31,-1
1031200212,1031,2002,12,Uttar Pradesh,Auraiya,36.99,86.98,0.09,0,0.09,2,8.49,0,3.27,1.4,0.4,1.75,3.55,0.14,0.01,0,1.15,0,5.33,-1
1031200312,1031,2003,12,Uttar Pradesh,Auraiya,42.95,90.84,0.05,0,0.05,0.78,7.25,0,3.33,0.88,0.14,0,1.02,0.08,0,0,1.01,0,0,-1
1031200412,1031,2004,12,Uttar Pradesh,Auraiya,45.89,93.65,0.1,0,0.1,1.34,9.12,0,2.81,0.95,0.14,2.08,3.17,0.09,0.02,0,0.91,0,4.98,-1
1031200512,1031,2005,12,Uttar Pradesh,Auraiya,46.29,94.32,0.08,0,0.08,1.76,8.27,0,2.71,1.13,0.18,1.85,3.16,0.14,0.03,0,0.91,0,5.19,-1
1031200612,1031,2006,12,Uttar Pradesh,Auraiya,48.72,96.42,0.1,0,0.1,3.08,8.42,0,2.54,1.01,0.25,1.99,3.26,0.21,0.03,0,0.96,0,5.45,-1
1031200712,1031,2007,12,Uttar Pradesh,Auraiya,47.68,99.32,0.11,0,0.11,5.11,8.72,0,2.15,1.24,0.22,2.12,3.58,0.19,0.04,0,0.91,0,5.9,-1
1031200812,1031,2008,12,Uttar Pradesh,Auraiya,49.9,101.08,0.07,0,0.07,3.71,6.07,0,1.94,0.96,0.23,1.94,3.13,0.21,0.03,0,0.76,0,5.59,-1
1031200912,1031,2009,12,Uttar Pradesh,Auraiya,37.12,100.98,0.1,0,0.1,6.15,7.43,-1,1.81,0.97,0.39,2.05,3.41,0.18,0.12,0,0.53,0,5.99,-1
1031201012,1031,2010,12,Uttar Pradesh,Auraiya,45.83,102.95,0.09,0,0.09,5.31,7.29,0,1.9,0.8,0.31,2.84,3.95,0.15,0.11,0,0.54,0,6.11,-1
1031201112,1031,2011,12,Uttar Pradesh,Auraiya,48.68,102.84,0.07,0,0.07,3.92,7.05,-1,1.96,0.67,0.1,2.33,3.09,0.14,-1,0,0.68,0,6.18,-1
1031201212,1031,2012,12,Uttar Pradesh,Auraiya,49.82,101.46,0.09,0,0.09,5.45,7.72,0,2.03,0.67,0.2,2.97,3.85,0.08,0.12,0,0.67,0,6.08,-1
1031201312,1031,2013,12,Uttar Pradesh,Auraiya,55.74,106.67,0.09,0,0.09,4.79,6.44,0,1.88,0.52,0.18,3.67,4.37,0.07,0.08,0,0.64,0,6.45,-1
1031201412,1031,2014,12,Uttar Pradesh,Auraiya,56.94,109.03,0.23,0,0.23,8.34,6.83,0,1.92,0.5,0.18,4.14,4.82,0.04,0.08,0,0.59,0,7.35,-1
1031201512,1031,2015,12,Uttar Pradesh,Auraiya,56.05,105.58,0.22,-1,0.22,10.69,7.61,-1,0.61,0.76,0.42,5.7,6.89,0.05,0.25,-1,0.67,0,9.37,1.834
1031201612,1031,2016,12,Uttar Pradesh,Auraiya,57.82,108.85,0.21,0,0.21,9.95,7.59,0,0.57,0.76,0.41,5.35,6.52,0.05,0.22,0,0.64,0,9.39,0
1032199716,1032,1997,16,Uttarakhand,Bageshwar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
1032199816,1032,1998,16,Uttarakhand,Bageshwar,5.34,4.91,0,0,0,0,0,0.02,0.04,0,0,0.12,0.12,0,0,0,0,0,0.07,-1
1032199916,1032,1999,16,Uttarakhand,Bageshwar,5.95,4.91,0,0,0,0,0.03,0.01,0.04,0,0,0.1,0.1,0,0,0,0,0,0.08,-1
1032200016,1032,2000,16,Uttarakhand,Bageshwar,4.08,3.93,0,0,0,0,0,0,0.05,0,0,0.05,0.05,0,0,0,0,0,0.06,-1
1032200116,1032,2001,16,Uttarakhand,Bageshwar,5.42,5.33,0,0,0,0,0,0,0.06,0,0,0.01,0.01,0,0,0,0,0,0.03,-1
1032200216,1032,2002,16,Uttarakhand,Bageshwar,5.68,5.59,0,0,0,0,0.01,0,0.02,0,0,0.02,0.02,0,0,0,0,0,0.03,-1
1032200316,1032,2003,16,Uttarakhand,Bageshwar,4.8,4.63,0,0,0,0,0.02,0,0.02,0,0,0.13,0.13,0,0,0,0,0,0.03,-1
1032200416,1032,2004,16,Uttarakhand,Bageshwar,3.96,3.82,0,0,0,0,0,0,0.03,0,0,0.07,0.07,0,0,0,0,0,0.04,-1
1032200516,1032,2005,16,Uttarakhand,Bageshwar,5.7,5.48,0,0,0,0,0,0,0.02,0,0,0.05,0.05,0,0,0,0,0,0.12,-1
1032200616,1032,2006,16,Uttarakhand,Bageshwar,5.22,5.17,0,0,0,0,0,0.11,0.03,0.01,0,0.04,0.05,0,0,0,0,0,0.02,-1
1032200716,1032,2007,16,Uttarakhand,Bageshwar,4.59,4.53,0,0,0,0,0.01,0.02,0.03,0,0,0.02,0.02,0,0,0,0,0,0.05,-1
1032200816,1032,2008,16,Uttarakhand,Bageshwar,5.79,5.67,0,0,0,0,0.01,0.03,0.05,0,0,0.06,0.06,0,0,0,0,0,0.07,-1
1032200916,1032,2009,16,Uttarakhand,Bageshwar,4.43,4.38,0,0,0,0,0.01,0.08,0.03,0,0,-1,-1,0,0,0,0,0,0.03,-1
1032201016,1032,2010,16,Uttarakhand,Bageshwar,4.92,4.81,0,0,0,0,0.01,0,0.04,0,0,-1,-1,0,0,0,0,0,0.04,-1
1032201116,1032,2011,16,Uttarakhand,Bageshwar,5.78,5.58,0,0,0,0,0,0,0.03,0,0,0.04,0.04,0,0,0,0,0,0.02,-1
1032201216,1032,2012,16,Uttarakhand,Bageshwar,4.81,4.82,0,0,0,0,0.01,0.01,0.01,0,0,0.05,0.05,0,0,0,0,0,0.02,-1
1032201316,1032,2013,16,Uttarakhand,Bageshwar,4.82,4.69,0,0,0,0,0,0,0.01,0,0.01,0.05,0.06,0,0,0,0,0,0.03,-1
1032201416,1032,2014,16,Uttarakhand,Bageshwar,4.59,4.44,0,0,0,0,0,0,0.01,0,0,0.03,0.03,0,0,0,0,0,0.05,-1
1032201516,1032,2015,16,Uttarakhand,Bageshwar,4.95,4.87,0,0,0,0,0,0.01,0.02,0,0,0.02,0.02,0,0,0,0,0,0.02,-1
1032201616,1032,2016,16,Uttarakhand,Bageshwar,5.51,5.17,-1,-1,-1,-1,0,-1,0.04,-1,-1,0.12,0.12,-1,-1,-1,-1,-1,0.03,0.005
1032201716,1032,2017,16,Uttarakhand,Bageshwar,6.02,6.37,0,0,0,0,0.01,0.01,0.02,0,0,0.02,0.02,0,0,0,0,0,0.02,0.006
1033199712,1033,1997,12,Uttar Pradesh,Bagpat,3.31,55,0.04,0,0.04,0.92,3.32,0,0.28,0.33,0.86,1.17,2.35,0,0,0,64.14,0.36,-1,-1
1033199812,1033,1998,12,Uttar Pradesh,Bagpat,4.59,50.99,0.03,0,0.03,0.84,2.3,0,0.21,0.29,0.66,0,0.96,0,0,0,64.31,0,0,-1
1033199912,1033,1999,12,Uttar Pradesh,Bagpat,5.34,56.32,0.04,0,0.04,0.74,2.03,0,0.21,0.1,0.6,1.07,1.78,0,0,0,63.06,0.29,5.57,-1
1033200012,1033,2000,12,Uttar Pradesh,Bagpat,5.95,57.27,0.06,0,0.06,0.72,0.81,0,0.21,0.11,0.61,0.87,1.59,0,0,0,63.72,0.17,5.27,-1
1033200112,1033,2001,12,Uttar Pradesh,Bagpat,5.95,57.71,0.02,0,0.02,0.67,1.05,0,0.2,0.11,0.8,0.97,1.88,0,0,0,63.61,0.13,5.33,-1
1033200212,1033,2002,12,Uttar Pradesh,Bagpat,2.81,56.17,0.03,0,0.03,0.56,0.5,0,0.22,0.12,0.83,0.86,1.81,0,0,0,69.41,0.1,5.23,-1
1033200312,1033,2003,12,Uttar Pradesh,Bagpat,3.15,57.68,0.06,0,0.06,0.91,0.37,0,0.17,0.07,0.93,0.83,1.83,0,0,0,70.77,0.09,5.31,-1
1033200412,1033,2004,12,Uttar Pradesh,Bagpat,3.23,57.48,0.16,0,0.16,0.65,0.24,0,0.14,0.05,1.01,1.75,2.8,0,0,0,70.32,0.08,5.58,-1
1033200512,1033,2005,12,Uttar Pradesh,Bagpat,3.16,56.67,0.12,0,0.12,0.8,0.07,0,0.11,0.04,0.99,0.67,1.7,0,0,0,70.97,0.06,5.08,-1
1033200612,1033,2006,12,Uttar Pradesh,Bagpat,2.6,55.8,0.09,0,0.09,0.51,0.05,0,0.09,0.01,0.74,0.94,1.69,0,0,0,75.17,0.02,4.91,-1
1033200712,1033,2007,12,Uttar Pradesh,Bagpat,2.33,54.32,0.05,0,0.05,0.52,0.04,0,0.1,0.01,0.92,0.67,1.6,0,0,0,75.52,0.02,4.72,-1
1033200812,1033,2008,12,Uttar Pradesh,Bagpat,3.69,56.22,0.03,0,0.03,0.37,0.03,0,0.07,0.01,1.18,0.61,1.8,0,0,0,73.4,0.02,4.74,-1
1033200912,1033,2009,12,Uttar Pradesh,Bagpat,4.24,56.13,0.02,0,0.02,0.56,0.01,-1,0.07,0,1.09,0.77,1.86,0,0,0,74.91,0.02,4.9,-1
1033201012,1033,2010,12,Uttar Pradesh,Bagpat,4.96,56.11,0,0,0,0.61,0.01,0,0.06,0.01,1.02,0.74,1.77,0,0,0,72.47,0.03,4.88,-1
1033201112,1033,2011,12,Uttar Pradesh,Bagpat,5.09,56.11,0,0,0,0.51,0.01,-1,0.05,0.01,0,1.67,1.69,0,-1,0,72.48,0.03,4.83,-1
1033201212,1033,2012,12,Uttar Pradesh,Bagpat,4.82,55.43,0.01,0,0.01,0.6,0.01,0,0.04,0.01,0.85,0.69,1.55,0,0,0,72.77,0.03,4.85,-1
1033201312,1033,2013,12,Uttar Pradesh,Bagpat,5.17,53.67,0.01,0,0.01,0.53,0.01,0,0.04,0.02,0.73,0.58,1.33,0,0.01,0,77.55,0.02,4.67,-1
1033201412,1033,2014,12,Uttar Pradesh,Bagpat,5.47,54.18,0,0,0,0.66,0,0,0.04,0,0.54,0.5,1.04,0,0,0,76.39,0.03,4.73,-1
1033201512,1033,2015,12,Uttar Pradesh,Bagpat,6.67,54.7,-1,-1,-1,0.56,0.01,-1,0.13,0.01,0.35,0.4,0.76,-1,-1,-1,74.63,0.02,4.83,28.754
1033201612,1033,2016,12,Uttar Pradesh,Bagpat,6.71,55,0,0,0,0.55,0.01,0,0.12,0.01,0.35,0.4,0.76,0,0,0,74.59,0.02,4.83,0
1034199712,1034,1997,12,Uttar Pradesh,Balrampur,0.28,48,0,0,0,0,0.06,0,0.1,3,0,2.27,5.28,0,0,0.03,8.07,0,-1,-1
1034199812,1034,1998,12,Uttar Pradesh,Balrampur,0.27,59.89,0,0,0,0,0.05,0,0.25,2.97,0,2.84,5.81,0,0,0.05,6.52,0,3.08,-1
1034199912,1034,1999,12,Uttar Pradesh,Balrampur,0.38,59.38,0,0,0,0,0.05,0,0.15,2.95,0,2.51,5.46,0,0,0.03,6.87,0,2.96,-1
1034200012,1034,2000,12,Uttar Pradesh,Balrampur,2.14,65.47,0,0,0,0.13,0.09,0,0.09,0.63,0.19,2.99,3.81,0,0,0.02,16.25,0,1.89,-1
1034200112,1034,2001,12,Uttar Pradesh,Balrampur,2.04,61.8,0,0,0,0.12,0.16,0,0.08,0.58,0.19,5.86,6.63,0,0,0.03,17.13,0,1.8,-1
1034200212,1034,2002,12,Uttar Pradesh,Balrampur,2.32,65.84,0,0,0,0.11,0.11,0,0.06,0.59,0.17,4.82,5.57,0,0,0.04,20.1,0,2.15,-1
1034200312,1034,2003,12,Uttar Pradesh,Balrampur,9.01,62.32,0,0,0,0,0,0,0.07,0.19,0,3.28,3.47,0,0,0.02,22.82,0,1.56,-1
1034200412,1034,2004,12,Uttar Pradesh,Balrampur,22.6,59.55,0,0,0,0,0.19,0,0.05,0.09,0,2.31,2.4,0,0,0.01,25.24,0,1.81,-1
1034200512,1034,2005,12,Uttar Pradesh,Balrampur,21.22,59.95,0,0,0,0,0.27,0,0.03,0.08,0.01,2.14,2.23,0,0,0,24.12,0,1.69,-1
1034200612,1034,2006,12,Uttar Pradesh,Balrampur,21.8,59.35,0,0,0,0,0.27,0,0.05,0.14,0.01,3.53,3.68,0,0,0,26.83,0,1.32,-1
1034200712,1034,2007,12,Uttar Pradesh,Balrampur,22.01,72.93,0,0,0,0,0.3,0,0,0.8,0.01,1.42,2.23,0,0,0,27.25,0,1.22,-1
1034200812,1034,2008,12,Uttar Pradesh,Balrampur,21.37,59.92,0,0,0,0,0.33,0,0.03,0.08,0.01,2.43,2.52,0,0,0,23.28,0,1.67,-1
1034200912,1034,2009,12,Uttar Pradesh,Balrampur,21.36,59.06,0,0,0,0,0.33,-1,0.03,0.09,0.01,2.44,2.53,0,0,0,23.01,0,1.7,-1
1034201012,1034,2010,12,Uttar Pradesh,Balrampur,21.38,59.07,0,0,0,0,0.32,0,0.03,0.09,0.01,2.44,2.53,0,0,0,22.96,0,1.79,-1
1034201112,1034,2011,12,Uttar Pradesh,Balrampur,21.39,61.91,0,0,0,0,0.28,-1,0.03,0.09,0,2.18,2.27,0,-1,0,23.04,0,1.81,-1
1034201212,1034,2012,12,Uttar Pradesh,Balrampur,21.86,61.94,0,0,0,0,0.3,0,0.03,0.09,0.01,2.52,2.63,0.01,0,0,14.13,0,1.84,-1
1034201312,1034,2013,12,Uttar Pradesh,Balrampur,22.19,64.32,0,0,0,0,0.3,0,0.04,0.11,0,2.66,2.77,0.01,0,0,14.39,0,2.04,-1
1034201412,1034,2014,12,Uttar Pradesh,Balrampur,23.23,52.93,0,0,0,0,0.19,0,0,0.23,0,0.73,0.96,0,0,0,15.63,0,2.16,-1
1034201512,1034,2015,12,Uttar Pradesh,Balrampur,34.79,74.2,-1,-1,-1,-1,0.24,-1,-1,0.02,0.3,1.64,1.96,-1,0,-1,38.73,-1,4.46,2.009
1034201612,1034,2016,12,Uttar Pradesh,Balrampur,34.79,74.19,0,0,0,0,0.25,0,0,0.02,0.3,1.64,1.96,0,0,0,38.78,0,4.48,0
1035199716,1035,1997,16,Uttarakhand,Champavat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
1035199816,1035,1998,16,Uttarakhand,Champavat,0.76,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1
1035199916,1035,1999,16,Uttarakhand,Champavat,1.36,2.53,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,-1
1035200016,1035,2000,16,Uttarakhand,Champavat,1.86,2.01,0,0,0,0,0.02,0.02,0.01,0,0,0.02,0.02,0,0,0,0,0,0.08,-1
1035200116,1035,2001,16,Uttarakhand,Champavat,2.12,1.53,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,-1
1035200216,1035,2002,16,Uttarakhand,Champavat,1.78,1.47,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0.03,-1
1035200316,1035,2003,16,Uttarakhand,Champavat,2.19,1.1,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0.04,0,0.19,-1
