Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY WATER DEFICIT (Millimeters),FEBRUARY WATER DEFICIT (Millimeters),MARCH WATER DEFICIT (Millimeters),APRIL WATER DEFICIT (Millimeters),MAY WATER DEFICIT (Millimeters),JUNE WATER DEFICIT (Millimeters),JULY WATER DEFICIT (Millimeters),AUGUST WATER DEFICIT (Millimeters),OCTOBER WATER DEFICIT (Millimeters),NOVEMBER WATER DEFICIT (Millimeters),DECEMBER WATER DEFICIT (Millimeters)
200719946,2007,1994,6,Madhya Pradesh,Singrauli,27.2,59.2,142.34,163.82,222.88,0.02,0,0,10.88,33.56,41.8
200719956,2007,1995,6,Madhya Pradesh,Singrauli,36.07,67.81,111.55,178.17,229.42,118.09,0,0,0,40.23,40.58
200719966,2007,1996,6,Madhya Pradesh,Singrauli,26.4,67.98,147.13,180.51,233.27,13.67,0,0,11.92,13.24,36.02
200719976,2007,1997,6,Madhya Pradesh,Singrauli,40.34,67.31,126.25,159.26,196.83,115.5,0,0,0,33.62,27.64
200719986,2007,1998,6,Madhya Pradesh,Singrauli,41.71,60.72,102.19,159.05,199.58,98.53,0,0,0,27.41,29.26
200719996,2007,1999,6,Madhya Pradesh,Singrauli,42.74,58.78,132.15,174.19,201.04,45.99,0,0,0,31.59,39.79
200720006,2007,2000,6,Madhya Pradesh,Singrauli,46.54,65.99,131.08,174.13,208.76,59.05,0,0,0,41.32,43.21
200720016,2007,2001,6,Madhya Pradesh,Singrauli,49.87,78.11,106.52,162.5,211.8,7.13,0,0,15.51,26.38,39.76
200720026,2007,2002,6,Madhya Pradesh,Singrauli,44.22,61.58,127.66,172.34,217.19,134.86,3.45,0,0,21.62,35.24
200720036,2007,2003,6,Madhya Pradesh,Singrauli,39.36,34.41,108.93,167.13,213.03,116.97,0,0,0,28.94,38.48
200720046,2007,2004,6,Madhya Pradesh,Singrauli,32.06,66.86,137.76,171.06,215.47,2.34,0.55,0,0.12,38.4,40.27
200720056,2007,2005,6,Madhya Pradesh,Singrauli,43.25,66.86,82.5,161.04,199.73,136.25,0,0,8.48,37.8,41.49
200720066,2007,2006,6,Madhya Pradesh,Singrauli,50.68,80.02,70.25,149.23,184.53,79.94,0,4.87,20.97,49.54,48.5
200720076,2007,2007,6,Madhya Pradesh,Singrauli,56.4,22.93,90.5,169.73,192.78,99.01,0,0,0,39.49,40.45
200720086,2007,2008,6,Madhya Pradesh,Singrauli,33.24,63.6,113.52,151.91,182.76,0,0,0,23.41,46.02,46.29
200720096,2007,2009,6,Madhya Pradesh,Singrauli,52.34,81.99,125.12,166.32,171,150.76,0,5.76,0,35.3,35.86
200720106,2007,2010,6,Madhya Pradesh,Singrauli,42.91,61.43,126.73,167.93,203.34,132.89,6.32,1.61,63.8,87.45,73.94
200720116,2007,2011,6,Madhya Pradesh,Singrauli,62.27,81.27,131.48,151.63,191.67,0,0,0,0,35.16,39.13
200720126,2007,2012,6,Madhya Pradesh,Singrauli,5.48,62.07,116.17,154.77,206.57,120.61,0,0,0,38.4,38.8
200720136,2007,2013,6,Madhya Pradesh,Singrauli,46.93,40.76,105.1,156.16,207.98,0,0,0,0,29.28,35.15
200720146,2007,2014,6,Madhya Pradesh,Singrauli,0.04,22.75,69.46,142.69,179.98,36.41,0,0,0,39.44,39.36
200720156,2007,2015,6,Madhya Pradesh,Singrauli,8.72,59.18,37,146.13,198.04,46.89,0,0,21.09,41.3,44.56
200919589,2009,1958,9,Punjab,Taran Taran,26.75,55.65,99.66,152.91,200.14,186.57,10.66,76.05,0,24.42,35.4
200919599,2009,1959,9,Punjab,Taran Taran,0.01,37.38,96.95,149.33,191.56,204.8,0,0,11.79,44.79,33.62
200919609,2009,1960,9,Punjab,Taran Taran,17.88,69.13,76.31,144.76,206.3,194.5,7.53,34.19,85.46,102.4,63.96
200919619,2009,1961,9,Punjab,Taran Taran,0,29.78,92.2,126.55,186.7,188.23,0.7,9,15.75,48.26,45.93
200919629,2009,1962,9,Punjab,Taran Taran,2.86,40.18,74.99,146.75,194.11,197.94,7.79,35.13,0,39.21,34.11
200919639,2009,1963,9,Punjab,Taran Taran,42.07,58.82,80.65,143.28,185.14,201.63,69.54,46.56,49.92,105.99,55.56
200919649,2009,1964,9,Punjab,Taran Taran,29.61,4.45,7.09,11.9,17.06,21.52,325.79,204.78,121,0,0.88
200919659,2009,1965,9,Punjab,Taran Taran,17.99,18.36,16.51,31.52,21.93,2,183.7,74.64,11.13,22.9,8.38
200919669,2009,1966,9,Punjab,Taran Taran,0.06,35.69,19.01,9.28,23.12,54.45,128.47,145.95,160.09,35.72,0.14
200919679,2009,1967,9,Punjab,Taran Taran,0.2,15.02,72.1,4.25,4.12,7.66,149.22,198.56,78.75,37.96,2.6
200919689,2009,1968,9,Punjab,Taran Taran,28.83,23.11,19.05,2.3,4.39,23.06,195.45,154.54,2.63,43,0.96
200919699,2009,1969,9,Punjab,Taran Taran,37.85,48.59,88.79,131.77,172.94,197.45,4.38,68.23,62.56,98.92,64.6
200919709,2009,1970,9,Punjab,Taran Taran,25.01,48.95,89.72,149.67,197.62,136.85,85.17,2.41,29.44,87.09,59.2
200919719,2009,1971,9,Punjab,Taran Taran,39.56,45.88,104.14,142.3,172.76,147.06,20,0.62,79.66,87.75,52.77
200919729,2009,1972,9,Punjab,Taran Taran,33.37,46.64,94.66,137.35,204.58,184.91,40.41,60.79,54.43,82.19,47.8
200919739,2009,1973,9,Punjab,Taran Taran,22.34,56.94,90.59,160.3,185.61,170.87,0,0,33.4,71.28,54.09
200919749,2009,1974,9,Punjab,Taran Taran,35.92,57.54,111.13,159.51,195.7,166.72,12.8,65.43,114.82,100.98,63.07
200919759,2009,1975,9,Punjab,Taran Taran,24.84,42.39,84.56,148.82,200.2,149.46,1.42,11.55,2.42,72.44,50.81
200919769,2009,1976,9,Punjab,Taran Taran,12.05,34.53,77.54,136.52,188.59,145.4,1.32,0,3,32.77,38.97
200919779,2009,1977,9,Punjab,Taran Taran,4.3,58.15,107.57,112.09,155.22,131.47,3.3,26.75,47.67,64.25,56.13
200919789,2009,1978,9,Punjab,Taran Taran,31.57,41.45,21.07,137.77,206.38,166.85,0,0.73,13.79,52.2,40.49
200919799,2009,1979,9,Punjab,Taran Taran,16.03,23.79,48.9,137.82,176.92,171.97,21.29,91.67,51.16,86.08,48.73
200919809,2009,1980,9,Punjab,Taran Taran,26.14,57.09,74.67,145.23,199.73,159.53,0,1.31,26.48,49.87,38.38
200919819,2009,1981,9,Punjab,Taran Taran,0,26.39,37.41,144.73,189.87,196.35,0,23.2,81.79,74.45,28.1
200919829,2009,1982,9,Punjab,Taran Taran,10.98,38.7,3.91,98.22,149.57,183.71,86.23,0.42,110.86,79.87,44.36
200919839,2009,1983,9,Punjab,Taran Taran,3.09,39.33,70.43,101.99,129.85,181.93,20.48,0.03,59.54,46.32,55.51
200919849,2009,1984,9,Punjab,Taran Taran,40.22,21.45,89.37,130.04,203.53,186.16,0,0.01,6.49,43.88,39.37
200919859,2009,1985,9,Punjab,Taran Taran,35.42,61.04,104.13,115.79,193.1,177.27,0,5.4,33.41,34.42,42.51
200919869,2009,1986,9,Punjab,Taran Taran,32.09,30.25,66.7,129.97,169.28,169.03,1.07,9.97,49.16,71.57,49.83
200919879,2009,1987,9,Punjab,Taran Taran,13.45,42.28,77.65,141.54,131.72,176.88,85.71,87.89,123.27,43.06,59.29
200919889,2009,1988,9,Punjab,Taran Taran,37.03,55.47,59.89,146.94,201.71,165.61,0.03,3.78,0,36.38,38.08
200919899,2009,1989,9,Punjab,Taran Taran,3.54,48.79,73.46,138.98,191.01,180.74,0,9.28,32.13,69.58,41.02
200919909,2009,1990,9,Punjab,Taran Taran,37.27,14.47,39.88,136.24,195.9,183.49,0,0,0,37.36,37.16
200919919,2009,1991,9,Punjab,Taran Taran,33.05,28.77,82.97,107.35,178.46,163.71,72.92,20.77,46.16,88.57,55.2
200919929,2009,1992,9,Punjab,Taran Taran,0,30.61,72.13,136.45,176.54,184.41,70.54,0.17,1.55,56.66,33.05
200919939,2009,1993,9,Punjab,Taran Taran,28.67,48.65,76.5,135.8,197.4,181.63,0.02,99.68,57.07,95.83,60.25
200919949,2009,1994,9,Punjab,Taran Taran,18.25,53.87,105.44,139.01,172.56,189.81,12.95,14.06,25.22,88.35,59.31
200919959,2009,1995,9,Punjab,Taran Taran,12.27,15.61,89.6,140.96,210.77,197.79,0.29,0,17.62,59.22,51.53
200919969,2009,1996,9,Punjab,Taran Taran,18.95,39.65,93.66,156.46,198.93,87.82,44.62,0,49.59,67.96,49.97
200919979,2009,1997,9,Punjab,Taran Taran,27.3,55.73,80.45,110.07,163.97,138.85,0,0,25.28,18.66,24.42
200919989,2009,1998,9,Punjab,Taran Taran,34.43,35.03,83.75,126.71,193.16,182.24,1.04,52.03,42.3,28.85,51.16
200919999,2009,1999,9,Punjab,Taran Taran,0,53.96,89.64,151.95,190.46,163.48,52.45,9.18,70.23,92.12,60.19
200920009,2009,2000,9,Punjab,Taran Taran,9.87,47.34,101.21,152.42,196.39,157.86,0,42.47,64.94,94.25,52.58
200920019,2009,2001,9,Punjab,Taran Taran,36.28,61.01,90.76,137.15,174.47,118.43,0,48.12,55.81,87.84,54.13
200920029,2009,2002,9,Punjab,Taran Taran,38.28,57.6,98.64,148.07,189.5,163.24,103.44,44.11,7.42,81,53.7
200920039,2009,2003,9,Punjab,Taran Taran,29.76,5.13,77.88,144.16,184.42,149.83,0.05,21.44,48.79,72.27,35.58
200920049,2009,2004,9,Punjab,Taran Taran,1.16,16.75,113.21,141.31,162.05,149.44,55.7,15.54,110.34,68.93,51.71
200920059,2009,2005,9,Punjab,Taran Taran,0,16.75,61.22,134.9,185.53,175.67,0.46,44.17,19.57,77.37,51.89
200920069,2009,2006,9,Punjab,Taran Taran,24.27,61.74,72.09,147.14,190.73,140.5,0,8.41,0,12.57,23.33
200920079,2009,2007,9,Punjab,Taran Taran,27.5,4.46,39.28,144.27,176.29,124.86,66.38,52.66,29.07,96.76,47.53
200920089,2009,2008,9,Punjab,Taran Taran,13.19,53.68,108.79,121.45,171.78,112.59,28.95,0,23.74,46.38,45.51
200920099,2009,2009,9,Punjab,Taran Taran,13.29,42.72,79.27,137.21,191.5,190.92,61.17,52.45,85.89,91.77,47.05
200920109,2009,2010,9,Punjab,Taran Taran,39.62,58.48,107.15,157.22,197.79,184.41,0,5.57,9.48,60.95,44.49
200920119,2009,2011,9,Punjab,Taran Taran,36.32,34.09,96,126.84,195.3,135.15,2.31,0.01,0,42.35,39.46
200920129,2009,2012,9,Punjab,Taran Taran,5.45,50.77,98.02,113.64,191.65,197.45,93.72,9.67,0,27.03,32.57
200920139,2009,2013,9,Punjab,Taran Taran,21.17,25.07,74.78,121.08,198.08,116.72,2.52,2.33,76.92,71.26,39.15
200920149,2009,2014,9,Punjab,Taran Taran,26.53,45.84,59.55,110.89,172.91,175.53,80.1,79.76,0,32.79,29.37
200920159,2009,2015,9,Punjab,Taran Taran,10.87,43.27,11.71,131.35,176.36,149.85,0,11.33,5.38,47.53,42.39
201019589,2010,1958,9,Punjab,Barnala,30.98,63.65,112.17,163.91,207.51,205.5,15.17,70.79,0,20.23,45.06
201019599,2010,1959,9,Punjab,Barnala,11.74,57.63,116.77,161.4,202.41,204.96,5.82,0,0,50.99,54.45
201019609,2010,1960,9,Punjab,Barnala,27.82,75.22,96.86,158.62,214.15,202.34,17.34,21.25,90.62,98.64,69.39
201019619,2010,1961,9,Punjab,Barnala,2.74,41.01,111.29,150.87,198.97,191.64,21.62,5.7,1.26,62.96,57.31
201019629,2010,1962,9,Punjab,Barnala,12.24,54.64,91.55,155.21,202.46,206.03,5.32,54.67,0,54.62,51.25
201019639,2010,1963,9,Punjab,Barnala,45.85,63.1,96,156.52,196.63,203.33,80.68,18.99,8.52,109.56,65.16
201019649,2010,1964,9,Punjab,Barnala,12.01,3.66,3.69,3.68,13.52,11.35,303.34,190.42,173.43,0,0.27
201019659,2010,1965,9,Punjab,Barnala,12.44,17.65,10.28,10.62,15.43,1.71,155.6,63.4,32.78,15.63,3.69
201019669,2010,1966,9,Punjab,Barnala,0.91,30.27,9.96,2.39,16.56,47.26,91.36,161.63,173.06,38.87,0.62
201019679,2010,1967,9,Punjab,Barnala,0.16,10.26,55.12,1.07,2.63,8.94,150.77,177.24,114.28,39.34,2.63
201019689,2010,1968,9,Punjab,Barnala,16.76,19.39,11.4,0.82,2.14,18.06,169.81,126.5,6.25,43.76,0.23
201019699,2010,1969,9,Punjab,Barnala,45.78,57.81,108.7,152.11,184.61,203.16,42.07,76.69,30.81,105.89,67.8
201019709,2010,1970,9,Punjab,Barnala,28.01,47.38,94.51,157.77,203.41,155.06,97.48,4.49,0,75.76,57.71
201019719,2010,1971,9,Punjab,Barnala,38.4,48.69,110.26,153.19,177.67,157.24,38.73,0,53.96,92.34,57.48
201019729,2010,1972,9,Punjab,Barnala,39.09,49.76,106.39,144.64,206.45,192.39,34.73,53.4,52.56,90.34,56.34
201019739,2010,1973,9,Punjab,Barnala,28.95,61.77,105.37,165.98,193.88,177.31,5.85,0,62.24,83.91,60.97
201019749,2010,1974,9,Punjab,Barnala,44.26,63.97,117.62,166.32,199.93,177.16,34.06,83.13,106.61,100.58,66.44
201019759,2010,1975,9,Punjab,Barnala,31.91,52.14,101.15,156.84,208.35,169.6,16.55,22.46,0,54.63,54.57
201019769,2010,1976,9,Punjab,Barnala,25.71,39.84,95.62,149.91,199.3,161.07,6.21,0,4.65,71.15,57.82
201019779,2010,1977,9,Punjab,Barnala,18.69,65.1,116.45,136.67,171.16,143.94,0.02,23.29,0.06,54.48,55.79
201019789,2010,1978,9,Punjab,Barnala,39.36,42.69,66.74,149.72,215.45,168.04,0,3.86,3.09,79.5,57.63
201019799,2010,1979,9,Punjab,Barnala,25.89,28.98,82.14,150.59,188.94,184.26,47.58,103.02,56.74,96.41,58.67
201019809,2010,1980,9,Punjab,Barnala,40.25,67.94,92.25,163.29,210.62,182.49,0,15.22,45.42,77.16,54.23
201019819,2010,1981,9,Punjab,Barnala,2.02,56.54,77.62,162.44,201.34,194.08,0,40.99,95.04,93.7,44.37
201019829,2010,1982,9,Punjab,Barnala,22.75,49.49,46.92,131.41,164.51,188.38,53.17,1.87,118.95,87.65,59.91
201019839,2010,1983,9,Punjab,Barnala,23.03,52.99,99.35,135.71,156.25,186.67,27.47,0.69,38.62,61.57,63.42
201019849,2010,1984,9,Punjab,Barnala,44.9,34.59,112.5,148.14,212.03,191.26,0.52,1.75,1.28,79.31,56.92
201019859,2010,1985,9,Punjab,Barnala,42.98,69.02,116.03,144.1,206.28,186.83,0,8.94,18.46,35.02,54.8
201019869,2010,1986,9,Punjab,Barnala,38.28,41.26,85.63,151.01,185.22,179.43,26.03,42.22,55.3,86.05,63.89
201019879,2010,1987,9,Punjab,Barnala,23.79,54.6,100.64,161.83,153.35,187.86,113.49,94.21,123.8,58.67,65.5
201019889,2010,1988,9,Punjab,Barnala,45.98,62.66,89.01,161.57,212.75,166.98,29.23,2.73,0,46.41,52.37
201019899,2010,1989,9,Punjab,Barnala,6.79,60.3,94.92,154.96,203.97,185.34,0,8.08,22.51,82.92,54.49
201019909,2010,1990,9,Punjab,Barnala,48.48,31.65,81.91,157.4,200.32,191.26,0.58,0,0,49.21,51.57
201019919,2010,1991,9,Punjab,Barnala,42.03,35.88,100.72,142.75,188.76,178.68,95.77,31.22,40.43,97.3,58.73
201019929,2010,1992,9,Punjab,Barnala,14.62,39.27,98.52,151.5,196.34,194.61,88.94,1.82,0,50.67,43.69
201019939,2010,1993,9,Punjab,Barnala,36.17,55.01,96.83,153.09,203.8,178.52,3.39,110.5,12.19,102.53,67.84
201019949,2010,1994,9,Punjab,Barnala,23.72,61.37,119.66,151.03,190.58,191.45,3.12,21.89,14.12,96.25,63.2
201019959,2010,1995,9,Punjab,Barnala,15.92,28.92,100.02,156.56,216.46,208.12,13.4,0,3.96,63.26,61.69
201019969,2010,1996,9,Punjab,Barnala,32.91,48.99,112.61,165.94,203.83,120.81,60.91,0,27.43,76.72,58.04
201019979,2010,1997,9,Punjab,Barnala,35.59,62.81,95.77,135.81,172.75,145.78,11.23,0,28.64,30.53,41.87
201019989,2010,1998,9,Punjab,Barnala,44.03,45.01,91.83,148.3,201.31,180.34,6.62,62.55,1.2,35.14,54.97
201019999,2010,1999,9,Punjab,Barnala,8.44,64.99,109.68,160.34,192.87,172.25,72.53,45.01,57.28,91.27,66.23
201020009,2010,2000,9,Punjab,Barnala,26.3,44.33,105.53,161.25,206.02,168.9,0.22,65.14,79.07,103.18,61.46
201020019,2010,2001,9,Punjab,Barnala,41.73,63.67,104.55,145.67,179.73,137.11,0,81.23,62.92,95.08,60.12
201020029,2010,2002,9,Punjab,Barnala,40.31,59.21,109.6,155.89,196.91,176.81,128.61,67.32,0,67.31,53.12
201020039,2010,2003,9,Punjab,Barnala,28.5,18.82,98.55,153.12,194.07,162.18,0,25.09,27.98,74.15,48.35
201020049,2010,2004,9,Punjab,Barnala,19.02,27.4,120.7,153.45,183.39,161.96,99.37,25.96,115.79,61.93,59.17
201020059,2010,2005,9,Punjab,Barnala,10.7,27.4,86.78,150.99,191.26,182.59,10.18,78.9,0,84.92,57.89
201020069,2010,2006,9,Punjab,Barnala,37.65,67.45,88.47,155.2,195.11,152.69,0,34.69,0,19.47,37.3
201020079,2010,2007,9,Punjab,Barnala,43.44,15.58,69.24,158.08,182.72,147.28,89.95,58.65,3.06,101.95,57.28
201020089,2010,2008,9,Punjab,Barnala,30.81,59.29,115.77,144.04,180.51,134.64,62.42,0,17.51,67.04,55.63
201020099,2010,2009,9,Punjab,Barnala,30.23,53.47,98.71,155.91,194.09,197.79,68.26,66.1,48.63,94.14,55.01
201020109,2010,2010,9,Punjab,Barnala,42.72,58.25,117.75,165.91,205.36,190.05,4.91,3.53,0,52.17,46.99
201020119,2010,2011,9,Punjab,Barnala,40.28,36.08,105.14,139.36,197.33,151.38,18.53,2.63,0,46.85,52.22
201020129,2010,2012,9,Punjab,Barnala,21.27,59.08,107.78,138.89,197.27,208.22,109.33,2.78,0,27.61,46.26
201020139,2010,2013,9,Punjab,Barnala,28,34.09,95.17,143.41,203.38,141.54,2.58,11.56,74.48,70.45,52.52
201020149,2010,2014,9,Punjab,Barnala,34.48,43.37,82.22,139.64,177.48,182.59,96.35,85.82,0,37.72,48.3
201020159,2010,2015,9,Punjab,Barnala,23.43,56.44,48.45,145.51,186.97,161.89,0,26.23,1.64,68.44,55.94
201119589,2011,1958,9,Punjab,S.A.S Nagar,3.58,28.62,61.44,150.14,194.13,176.1,0,0,0,0,23.29
201119599,2011,1959,9,Punjab,S.A.S Nagar,0,16.45,44.08,137.02,182.14,165.56,0,0,0,16.49,23.98
201119609,2011,1960,9,Punjab,S.A.S Nagar,0,36.87,43.67,147.25,207.97,162.49,0,0,7.34,27.89,35.71
201119619,2011,1961,9,Punjab,S.A.S Nagar,0,0.78,43.38,115.16,177.15,135.67,0,0,0,3.18,20.44
201119629,2011,1962,9,Punjab,S.A.S Nagar,0,11.05,30.42,102.91,176.24,156.18,0,0,0,36.71,25.46
201119639,2011,1963,9,Punjab,S.A.S Nagar,26.36,35.46,45.14,153.21,190.2,168.38,0,0,0,38.91,31.02
201119649,2011,1964,9,Punjab,S.A.S Nagar,33.25,11.01,10.96,4.72,25.27,20.31,525.43,347.76,282.58,0.02,0.5
201119659,2011,1965,9,Punjab,S.A.S Nagar,30.26,42.67,27.83,13.55,27.07,5.93,272.44,132.6,59.67,44.08,8.44
201119669,2011,1966,9,Punjab,S.A.S Nagar,1.91,46.58,25.32,2.75,24.91,94.08,191.74,359.41,216.51,76.6,3.03
201119679,2011,1967,9,Punjab,S.A.S Nagar,2.21,21.19,93.94,1.66,4.34,24.14,342.64,335.45,185.96,68.07,5.23
201119689,2011,1968,9,Punjab,S.A.S Nagar,56,34.89,24.81,1.87,1.88,51.18,351.85,232.46,34.41,84.84,0.75
201119699,2011,1969,9,Punjab,S.A.S Nagar,24.31,32.31,77.87,140.69,163.79,173.91,0,0,0,37.06,36.06
201119709,2011,1970,9,Punjab,S.A.S Nagar,0,25.76,57.24,147.8,179.19,89.88,0,0,0,29.95,32.29
201119719,2011,1971,9,Punjab,S.A.S Nagar,13.73,20.99,93.24,140.36,144.91,75,0,0,0.4,28.21,25.74
201119729,2011,1972,9,Punjab,S.A.S Nagar,18.84,21.36,81.57,128.9,195.65,159.43,0,0,0,24.05,18.96
201119739,2011,1973,9,Punjab,S.A.S Nagar,0,21.81,50.48,146.77,174.3,96.23,0,0,11.75,17.43,30.32
201119749,2011,1974,9,Punjab,S.A.S Nagar,18.85,36.88,90.91,154.82,179.57,139.64,0,0.16,53.06,62.73,56.81
201119759,2011,1975,9,Punjab,S.A.S Nagar,0,29.55,69.32,148.85,193.42,118.76,0,0,0,21.07,27.99
201119769,2011,1976,9,Punjab,S.A.S Nagar,0.18,8.83,51.23,131.49,179.82,113.25,0,0,0.17,29.45,31.9
201119779,2011,1977,9,Punjab,S.A.S Nagar,0,36.96,96.67,119.64,149.68,100.94,0,0,0,20.43,28.35
201119789,2011,1978,9,Punjab,S.A.S Nagar,20.8,12.67,17.35,128.9,202.78,103.41,0,0,0,35.8,27.61
201119799,2011,1979,9,Punjab,S.A.S Nagar,0,2.97,35.3,127.62,164.99,145.52,0,2.88,15.07,56.92,38.78
201119809,2011,1980,9,Punjab,S.A.S Nagar,23.26,51.09,70.16,164.33,212.2,138.19,0,0,8.63,24.37,24.31
201119819,2011,1981,9,Punjab,S.A.S Nagar,0,19.27,20.92,114.06,170.75,148.43,0,0,21.47,44.22,15.99
201119829,2011,1982,9,Punjab,S.A.S Nagar,0,20.98,3.84,103.5,134.49,151.9,0,0,33.74,41.02,37
201119839,2011,1983,9,Punjab,S.A.S Nagar,0,25.86,57.83,120.17,133.48,148.14,0,0,0.01,3.51,24
201119849,2011,1984,9,Punjab,S.A.S Nagar,22.78,7.15,82.14,133.66,204.38,129.57,0,0,0,35.91,31.73
201119859,2011,1985,9,Punjab,S.A.S Nagar,16.72,52.24,102.44,136.16,198.73,158.54,0,0,0,0,22.44
201119869,2011,1986,9,Punjab,S.A.S Nagar,16.4,13.74,34.84,126.7,157.28,139.98,0,0,4.96,15.71,25.95
201119879,2011,1987,9,Punjab,S.A.S Nagar,0,21.88,54.37,145.54,113.76,169.61,20.04,9.97,96.39,4.17,62.76
201119889,2011,1988,9,Punjab,S.A.S Nagar,33.28,49.97,65.5,160.36,212.09,127.6,0,0,0,35.9,33.28
201119899,2011,1989,9,Punjab,S.A.S Nagar,0,23.46,38.57,131.62,191.14,151.99,0,0,0,33.59,25.82
201119909,2011,1990,9,Punjab,S.A.S Nagar,30.81,3.85,37.34,149.41,175.42,157.03,0,0,0,33.86,27.41
201119919,2011,1991,9,Punjab,S.A.S Nagar,25.67,8.17,70.69,132.65,175.56,146.84,9.06,0,1.9,37.81,30.74
201119929,2011,1992,9,Punjab,S.A.S Nagar,0,11.19,44.9,132.3,171.86,166.63,0.16,0,0,25.84,15.3
201119939,2011,1993,9,Punjab,S.A.S Nagar,9.5,25.46,54.98,142.77,190.56,126.36,0,16.55,0,37.51,35.73
201119949,2011,1994,9,Punjab,S.A.S Nagar,0,29.17,98.77,135.67,170.93,158.21,0,0,2.74,32.77,32.85
201119959,2011,1995,9,Punjab,S.A.S Nagar,0,0.56,34.29,109.46,194.79,167.32,0,0,0,35.36,30.72
201119969,2011,1996,9,Punjab,S.A.S Nagar,4.34,18.07,79.33,151.26,187.68,49.77,0,0,0,18.64,26.09
201119979,2011,1997,9,Punjab,S.A.S Nagar,14.44,37.19,68.36,122.65,151.11,97.33,0,0,2.13,0,9.58
201119989,2011,1998,9,Punjab,S.A.S Nagar,18.35,11.69,32.85,117.42,180.02,135.21,0,0,0,0,18.27
201119999,2011,1999,9,Punjab,S.A.S Nagar,0,20.94,46.83,135.83,170.71,116.73,0,0,0,26.66,31.22
201120009,2011,2000,9,Punjab,S.A.S Nagar,0,4.74,57.09,145.99,173.91,99.93,0,0,18.1,44.74,33.23
201120019,2011,2001,9,Punjab,S.A.S Nagar,17.54,45.34,89.57,132.99,149.56,76.93,0,11.64,17.28,43.21,38.9
201120029,2011,2002,9,Punjab,S.A.S Nagar,15.26,29.73,88.67,145.59,183.07,128.81,71.71,0,0,30.86,30.32
201120039,2011,2003,9,Punjab,S.A.S Nagar,0.54,0,47.64,129.65,176.05,108.24,0,0,2.39,22.42,17.49
201120049,2011,2004,9,Punjab,S.A.S Nagar,0,0.69,86.93,137.46,157.66,104.36,32.12,0,73.2,1.71,39.47
201120059,2011,2005,9,Punjab,S.A.S Nagar,0,0.69,39.97,129.68,173.14,142.2,0,0.94,0,29.01,29.19
201120069,2011,2006,9,Punjab,S.A.S Nagar,6.86,43.48,55.39,142.75,165.91,105.09,0,0,0,0.68,17.33
201120079,2011,2007,9,Punjab,S.A.S Nagar,22.23,0,10.71,104.14,141.48,92.9,12.54,0,0.07,61.71,36.51
201120089,2011,2008,9,Punjab,S.A.S Nagar,3.88,47.24,107.48,131.97,158.2,62.29,0,0,0,23.7,27.68
201120099,2011,2009,9,Punjab,S.A.S Nagar,6.72,26.16,70.19,141.58,164.61,180.47,3.96,0,0,33.19,25.53
201120109,2011,2010,9,Punjab,S.A.S Nagar,19.05,30.78,110.53,165.2,200.15,179.4,0,0,0,31.13,23.68
201120119,2011,2011,9,Punjab,S.A.S Nagar,23.02,5.14,84.93,129.51,183.43,83.02,0,0,0,33.2,29.14
201120129,2011,2012,9,Punjab,S.A.S Nagar,0,32.03,75.81,118.83,186.65,191.2,19.41,0,0,20.95,24.56
201120139,2011,2013,9,Punjab,S.A.S Nagar,0,0.01,42.09,109.77,181.2,61.54,0,0,8.86,10.45,19.92
201120149,2011,2014,9,Punjab,S.A.S Nagar,5.17,7.92,29.84,113.42,146.44,147,1.42,9.9,0,17.99,22.15
201120159,2011,2015,9,Punjab,S.A.S Nagar,0,21.52,0.82,89.61,164.27,97.46,0,0,0,26.71,27.67
2013195812,2013,1958,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,26.4,52.35,119.62,179.85,218.86,201.62,0,0,0,11.17,29.14
2013195912,2013,1959,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,18.16,47.92,108.47,167.23,201.84,158.54,0,0,7.19,25.66,33.07
2013196012,2013,1960,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,32.23,64.35,82.79,177.65,217.8,183.37,0,0,16.42,0,28.57
2013196112,2013,1961,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,10.58,31.98,95.7,159.26,208.8,141.76,0,0,14.84,0,25.41
2013196212,2013,1962,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,10.59,39.46,73.92,146.08,201.47,169.31,0,0,0,37.6,38.33
2013196312,2013,1963,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,30.88,58.73,106.17,158.28,201.97,149.78,0,0,0,35.2,34.53
2013196412,2013,1964,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,3.64,1.42,3.34,0.81,10.67,17.94,422.45,311.95,251.58,0.56,0.67
2013196512,2013,1965,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,7.67,13.61,8.38,6.17,1.88,14.88,273.4,194.71,127.63,60.13,0.36
2013196612,2013,1966,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,2.18,9.35,0.57,0.1,17.81,73.01,182.91,331.17,47.42,27.26,10.16
2013196712,2013,1967,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,5.35,2.18,30.36,1.07,1.69,37.7,251.01,477.18,141.06,16.53,1.44
