Key,Row Labels,Sum of  Potato Area (000Ha),Sum of  Potato Production (000t),Sum of  Sweet Potato Area (000Ha),Sum of  Sweet Potato Production (000t),Sum of  Onion Area (000Ha),Sum of  Onion Production (000t),Count of  Green onion Area (000Ha),Count of  Green onion Production (000t),Sum of  Tomato Area (000Ha),Sum of  Tomato Production (000t),Sum of  Ladys finger Area (000Ha),Sum of  Ladys finger Production (000t),Sum of  Brinjal Area (000Ha),Sum of  Brinjal Production (000t),Sum of  Cauliflower Area (000Ha),Sum of  Cauliflower Production (000t),Sum of  Cabbage Area (000Ha),Sum of  Cabbage Production (000t),Sum of  Knol Khol Area (000Ha),Sum of  Knol Khol Production (000t),Sum of  Pumpkin Area (000Ha),Sum of  Pumpkin Production (000t),Sum of  Mushroom Area (000Ha),Sum of  Mushroom Production (000t),Sum of  Drum Stick Area (000Ha),Sum of  Drum Stick Production (000t),Sum of  Ridge Gourd Area (000Ha),Sum of  Ridge Gourd Production (000t),Sum of  Ghosali Area (000Ha),Sum of  Ghosali Production (000t),Sum of  Sponge Gourd Area (000Ha),Sum of  Sponge Gourd Production (000t),Sum of  Bottle Gourd Area (000Ha),Sum of  Bottle Gourd Production (000t),Sum of  Bitter Gourd Area (000Ha),Sum of  Bitter Gourd Production (000t),Sum of  Snake gourd Area (000Ha),Sum of  Snake gourd Production (000t),Sum of  Tinda Area (000Ha),Sum of  Tinda Production (000t),Sum of  Kundru/Perwal Area (000Ha),Sum of  Kundru/Perwal Production (000t),Sum of  Cucurbits Area (000Ha),Sum of  Cucurbits Production (000t),Sum of  Pointed gourd Area (000Ha),Sum of  Pointed gourd Production (000t),Sum of  Ashgourd Area (000Ha),Sum of  Ashgourd Production (000t),Sum of  Little Gourd Area (000Ha),Sum of  Little Gourd Production (000t),Sum of Gourds &  Coccinia Area (000Ha),Sum of Gourds &  Coccinia Production (000t),Sum of Other Gourd Varieties Area (000Ha),Sum of Other Gourd Varieties Production (000t),Sum of  Gourds Area (000Ha),Sum of  Gourds Production (000t),Sum of  Cowpea Area (000Ha),Sum of  Cowpea Production (000t),Sum of  Green Peas Area (000Ha),Sum of  Green Peas Production (000t),Sum of  Peas Area (000Ha),Sum of  Peas Production (000t),Sum of  Cluster beans Area (000Ha),Sum of  Cluster beans Production (000t),Sum of  Beans Area (000Ha),Sum of  Beans Production (000t),Sum of  French Bean Area (000Ha),Sum of  French Bean Production (000t),Sum of Beans (All Inc Lab-lab(Sem) Area (000Ha),Sum of Beans (All Inc Lab-lab(Sem) Production (000t),Sum of  Lab Lab Area (000Ha),Sum of  Lab Lab Production (000t),Sum of  Avarai Area (000Ha),Sum of  Avarai Production (000t),Sum of  Karamani Area (000Ha),Sum of  Karamani Production (000t),Sum of  Mogri Area (000Ha),Sum of  Mogri Production (000t),Sum of  Kakri Area (000Ha),Sum of  Kakri Production (000t),Sum of  Kheera Area (000Ha),Sum of  Kheera Production (000t),Sum of  Gherkins Area (000Ha),Sum of  Gherkins Production (000t),Sum of Long melon (Kakri) Area (000Ha),Sum of Long melon (Kakri) Production (000t),Sum of  Kachari Area (000Ha),Sum of  Kachari Production (000t),Sum of  Cucumber Area (000Ha),Sum of  Cucumber Production (000t),Sum of  Leafy Veg. Area (000Ha),Sum of  Leafy Veg. Production (000t),Sum of  Spinach (Palak) Area (000Ha),Sum of  Spinach (Palak) Production (000t),Sum of  Math/Rajgira Area (000Ha),Sum of  Math/Rajgira Production (000t),Sum of  Methi Area (000Ha),Sum of  Methi Production (000t),Sum of  Amaranthus Area (000Ha),Sum of  Amaranthus Production (000t),Sum of  Jimikand Area (000Ha),Sum of  Jimikand Production (000t),Sum of  Yam Area (000Ha),Sum of  Yam Production (000t),Sum of  Elephant Yam Area (000Ha),Sum of  Elephant Yam Production (000t),Sum of  Ratalu Area (000Ha),Sum of  Ratalu Production (000t),Sum of  Tapioca Area (000Ha),Sum of  Tapioca Production (000t),Sum of  Amorphospholus Area (000Ha),Sum of  Amorphospholus Production (000t),Sum of  Mooli Area (000Ha),Sum of  Mooli Production (000t),Sum of  Colocasia Area (000Ha),Sum of  Colocasia Production (000t),Sum of  Arbi Area (000Ha),Sum of  Arbi Production (000t),Sum of  Turnip Area (000Ha),Sum of  Turnip Production (000t),Sum of  Radish Area (000Ha),Sum of  Radish Production (000t),Sum of  Carrot Production (000t),Sum of  Carrot Area (000Ha),"Sum of Radish, Turnip & Carrot Area (000Ha)","Sum of Radish, Turnip & Carrot Production (000t)","Sum of   Root 
crops Area (000Ha)","Sum of   Root 
crops Production (000t)",Sum of Other Root crops Area (000Ha),Sum of Other Root crops Production (000t),Sum of  Beetroot Area (000Ha),Sum of  Beetroot Production (000t),Sum of  Wall (pawata) Area (000Ha),Sum of  Wall (pawata) Production (000t),Sum of  Wal Area (000Ha),Sum of  Wal Production (000t),Sum of  Vine Crops Area (000Ha),Sum of  Vine Crops Production (000t),Sum of  Oal Area (000Ha),Sum of  Oal Production (000t),Sum of  Green Chillies Area (000Ha),Sum of  Green Chillies Production (000t),Sum of Capsicum &  Chillies Area (000Ha),Sum of Capsicum &  Chillies Production (000t),Sum of  Capsicum Area (000Ha),Sum of  Capsicum Production (000t),Count of  Shimla Mirchi Area (000Ha),Count of  Shimla Mirchi Production (000t),Sum of  Water Melon Area (000Ha),Sum of  Water Melon Production (000t),Sum of  Musk Melon Area (000Ha),Sum of  Musk Melon Production (000t),Sum of  Turmeric Area (000Ha),Sum of  Turmeric Production (000t),Sum of  Garlic Area (000Ha),Sum of  Garlic Production (000t),Sum of  Curry leaves Area (000Ha),Sum of  Curry leaves Production (000t),Sum of  Mint Area (000Ha),Sum of  Mint Production (000t),Sum of Green Coriander Area (000Ha),Sum of Green Coriander Production (000t),Sum of Other Vegetables Area (000Ha),Sum of Other Vegetables Production (000t),Sum of Total  Vegetables Area (000Ha),Sum of Total  Vegetables Production (000t)
Maharashtra2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra2009,2009,16.9,197.92,1.12,21.77,148.19,2716.93,,,19.68,423.02,11.81,113.1,25.55,481.07,7.98,141.94,6.69,130.6,0.27,4.64,0.06,0.51,,,0.03,0.11,1.9,23.89,0.17,1.19,,,3.35,33.26,1.96,27.2,0.29,2.15,,,,,,,,,,,,,,,,,,,1.48,12.85,,,7.12,29.32,1.07,11.97,1.13,45.04,,,,,,,,,,,,,,,,,,,,,,,5.2,58.53,5.55,51.82,1.14,7.94,2.67,29.47,0.57,3.71,,,,,,,,,,,,,,,,,,,,,,,1.35,11.19,28.07,1.25,,,,,,,0.17,2.91,2.42,10.86,0.07,0.68,,,,,10.02,71.36,,,0.55,3.11,,,,,,,,,,,,,,,,,11.62,72.9,299.03,4770.8
Maharashtra2010,2010,19.96,509.43,1.71,22.34,327.82,5438.91,,,63.41,869.67,18.46,162.69,64.36,490.95,12.16,172.46,16.89,168.57,0.09,0.83,0.57,14.73,,,0.12,0.69,10.1,33.26,0.11,0.64,,,5.45,90.49,10.5,19.25,0.74,3.3,,,,,,,,,,,,,,,,,,,2.71,5.36,,,2.7,10.39,0.55,2.45,1.77,7.34,,,,,,,,,,,,,,,,,,,,,,,8.86,71.87,0.29,2.84,1.39,5.4,0.02,0.16,3.56,8.72,,,,,,,,,,,,,,,,,,,,,,,1.84,14.07,24.74,10.41,,,,,,,0,0.01,2.01,6.02,0.77,1.45,,,,,20.82,218.21,,,3.31,5.06,,,,,,,,,,,,,,,,,4.85,42.83,617.91,8424.91
Maharashtra2011,2011,18.74,400.4,,,248.48,4663.25,,,38.16,843.23,13.6,177.48,24.69,492.69,10.57,183.31,9.26,176.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,10.58,,,2.08,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.08,6955.44
Maharashtra2012,2012,26.48,278.27,,,61.61,737.79,,,28.91,423.22,12.17,97.13,19.01,497.87,16.5,222.57,10.25,163.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,5.05,,,1.74,9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.74,1620.51,225.49,4055.1
Maharashtra2013,2013,9.93,184.74,0.59,15.99,397.51,6310.31,,,46.76,1140.71,10.51,108.92,28.19,673.09,10.06,185.9,10.1,208.02,,,0.23,3.43,,,,,0.72,16.49,,,,,3.9,25.51,3.84,28.26,,,,,,,,,0.06,0.61,,,,,,,,,,,,,3.69,17.78,,,,,4.53,56.99,,,,,,,,,,,,,,,,,,,,,,,3.15,38.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,6.17,16.48,0.9,,,,,,,,,,,,,,,,,11.84,154.68,,,1.17,10.75,,,,,,,,,,,,,,,,,8.17,76.48,556.24,9280.06
Maharashtra2014,2014,11.18,204.7,0.58,19.7,442.07,6551.5,,,46.71,1039.85,12.63,104.29,22.18,437.18,11.45,189.44,9.24,187.49,,,0.03,0.49,,,,,1.35,42.25,,,,,1.49,37.6,1.03,11.63,,,,,,,,,0.07,0.97,,,,,,,,,,,,,3.64,12.72,,,,,7.02,67.21,,,,,,,,,,,,,,,,,,,,,,,2.3,27.67,15.05,136.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,7.27,16.1,1.15,,,,,,,0,0,,,,,,,,,17.05,191.81,,,1.87,14.26,,,,,,,,,,,,,,,,,11.15,96.41,619.87,9397.34
Maharashtra2015,2015,12.52,251.46,0.55,12.83,522.37,7642.85,,,41.02,890.33,12.23,119.12,21.11,407.65,10.71,187.02,8.89,179.22,,,0.05,0.54,,,,,1.64,29.46,,,,,1.62,37.22,1.27,14.08,,,,,,,,,0.07,0.97,,,,,,,,,,,,,3.82,16.86,,,,,7.02,71.57,,,,,,,,,,,,,,,,,,,,,,,3.47,47.37,15.07,123.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,8.21,14.03,1.24,,,,,,,0,0.01,,,,,,,,,29.06,288.72,,,3.8,29.34,,,,,,,,,,,,,,,,,11.27,97.8,709.48,10469.83
Odisha,Odisha,189.06,2564.12,590.36,5250.48,435.08,4517.03,,,1280.82,17613.63,902.16,7995.11,1662.94,26345.25,581.79,8519.97,482.55,13441.48,,,45.4,997.66,,,,,,,,,,,61.28,830.28,68.29,663.45,,,,,,,,,7.9,111.64,,,,,,,46.89,331.37,,,36.25,477.3,,,69.59,617.5,,,65.66,301.58,,,,,,,,,,,,,,,,,,,,,,,9.43,130.41,43.78,474.49,,,,,,,,,,,,,,,,,0.14,4.2,,,,,,,,,,,75.53,817.16,4.73,0.27,,,,,42.28,511.45,,,,,,,,,,,,,,,1.36,19.55,,,,,,,,,,,,,,,,,1975.02,20149.99,8671.59,112688.79
Odisha1997,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odisha1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odisha1999,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odisha2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odisha2001,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odisha2002,2002,,,,,26.41,261.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.41,261.99
Odisha2003,2003,12.82,164.5,47.05,393.57,26.57,240.35,,,100.16,1329.97,71.37,619.41,127.59,1850.02,44.9,636.67,33.52,925.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78,41.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.55,1830.04,655.21,8030.99
Odisha2004,2004,12.91,165.13,47.14,394.33,26.79,241.88,,,100.28,1330.76,71.4,619.7,127.7,1852.27,45.02,637.87,33.74,931.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82,41.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.64,1830.98,656.27,8045.56
Odisha2005,2005,12.8,164.44,47.15,394.27,26.85,243.89,,,100.36,1332.24,71.41,619.84,127.9,1853.92,45.1,638.87,33.75,931.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83,41.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.73,1831.67,656.71,8052.62
Odisha2006,2006,12.84,165.04,47.17,403.91,28.56,260.02,,,100.59,1337.48,71.53,620.89,129.02,1913.85,45.11,641.66,33.79,933.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.84,42.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.84,1862.29,660.11,8180.45
Odisha2007,2007,12.88,165.57,47.18,404.09,28.76,262.38,,,100.77,1344.18,71.53,621.06,129.03,1932.52,45.15,644.21,33.89,935.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88,42.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.89,1862.69,660.81,8214.56
Odisha2008,2008,13.25,169.69,48.47,415.51,31.66,278.87,,,101.13,1364.1,72.35,628.28,130.04,1958.99,46.08,658.4,34.77,969.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,50.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.9,1848.26,669.83,8341.74
Odisha2009,2009,13.13,178.87,50.46,438.83,32.11,297.07,,,102.94,1394.67,73.93,651.85,132.4,2135.24,46.49,675.39,35.8,999.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.07,45.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.51,2006.67,686.81,8823.65
Odisha2010,2010,14.08,191.39,44.12,410.16,34.77,385.91,,,96.68,1367.19,70.05,651.85,133.18,2204.75,45.12,677.36,41.27,1152.15,,,,,,,,,,,,,,,10.61,141.59,11.87,112.36,,,,,,,,,,,,,,,,,,,,,,,,,5.9,52.38,,,11.03,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.02,140.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.87,1663.71,686.22,9199.9
Odisha2011,2011,14.18,201.05,43.83,412.66,35.17,419.01,,,96.74,1378.44,67.59,651.85,130.11,2186.26,45.18,682.67,41.49,1162.26,,,,,,,,,,,,,,,10.09,136.47,11.48,111.85,,,,,,,,,,,,,,,,,,,,,,,,,5.9,52.56,,,11,50.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12,132.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.68,1694.34,677.47,9272.75
Odisha2012,2012,14.14,201.06,43.47,410.07,34.92,419.06,,,96.59,1382.78,67.06,593.94,130.09,2190.07,44.69,675.48,41.01,1148.23,,,,,,,,,,,,,,,10.18,137.88,11.5,112.28,,,,,,,,,2.05,28.95,,,,,,,,,,,,,,,5.9,52.74,,,11.23,52.11,,,,,,,,,,,,,,,,,,,,,,,2.47,34.5,,,,,,,,,,,,,,,,,,,0.02,0.99,,,,,,,,,,,12.65,134.81,1.02,0.06,,,,,,,,,,,,,,,,,,,,,0.06,1.12,,,,,,,,,,,,,,,,,147.48,1638.76,675.52,9215.92
Odisha2013,2013,15,249.76,42.05,396.17,35.81,432.05,,,97.04,1385.92,65.26,578.53,125.22,2158.28,44.07,667.75,41.01,1150.9,,,,,,,,,,,,,,,10.18,138.07,11.42,111.76,,,,,,,,,2.05,28.98,,,,,,,,,,,,,,,5.9,52.78,,,11.23,52.11,,,,,,,,,,,,,,,,,,,,,,,2.47,34.58,,,,,,,,,,,,,,,,,,,0.03,1,,,,,,,,,,,12.65,137.39,1.24,0.07,,,,,,,,,,,,,,,,,,,,,0.42,5.9,,,,,,,,,,,,,,,,,142.9,1597.66,664.66,9180.95
Odisha2014,2014,15.82,268.86,41.44,391.38,33.23,395.96,,,96.58,1374.9,64.64,571.75,122.69,2098.51,44.16,669.13,40.78,1143.89,,,24.34,537.81,,,,,,,,,,,10.12,138.4,11.09,108.39,,,,,,,,,2.05,29.08,,,,,,,23.83,169.28,,,18.57,245.33,,,5.87,52.58,,,10.58,48.87,,,,,,,,,,,,,,,,,,,,,,,2.37,33.02,22.44,244.51,,,,,,,,,,,,,,,,,0.03,1.1,,,,,,,,,,,12.55,136.12,1.26,0.07,,,,,21.41,259.37,,,,,,,,,,,,,,,0.42,5.78,,,,,,,,,,,,,,,,,31.37,244.69,656.4,9170.08
Odisha2015,2015,25.21,278.76,40.83,385.53,33.47,378.59,,,90.96,1291,64.04,566.16,117.97,2010.57,40.72,614.51,37.73,1057.68,,,21.06,459.85,,,,,,,,,,,10.1,137.87,10.93,106.81,,,,,,,,,1.75,24.63,,,,,,,23.06,162.09,,,17.68,231.97,,,5.56,49.4,,,10.59,48.66,,,,,,,,,,,,,,,,,,,,,,,2.12,28.31,21.34,229.98,,,,,,,,,,,,,,,,,0.06,1.11,,,,,,,,,,,12.54,135.95,1.21,0.07,,,,,20.87,252.08,,,,,,,,,,,,,,,0.46,6.75,,,,,,,,,,,,,,,,,30.66,238.23,639.16,8697.63
Punjab,Punjab,1266.62,28222.33,,,123.46,2695.38,,,115.92,2769.67,38.76,347.54,49.37,864.91,124.17,2531.21,60.29,1196.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.8,2435.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.86,5349.12,,,,,,,,,191.39,2794.09,,,146.41,246.62,,,,,,,4.55,83.87,18.38,334.38,,,51.5,578.49,,,,,,,136.78,89.21,2894.48,50536.38
Punjab1997,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Punjab1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Punjab1999,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Punjab2000,2000,70.13,1371.83,,,6.04,129.32,,,6.86,162.94,1.54,11.41,2.36,33.2,3.26,78.06,1.22,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.47,60.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.37,262.55,,,,,,,,,9.75,139.77,,,8.24,13.07,,,,,,,0.16,3.24,0.96,21.42,,,1.2,14.35,,,,,,,2.16,2.88,140.55,2329.88
Punjab2001,2001,70.52,1413.89,,,6.85,147.12,,,7.28,175.9,1.59,11.83,2.46,34.69,3.68,84.96,1.54,32.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.49,259.49,,,,,,,,,9.85,130.19,,,8.93,14.14,,,,,,,0.22,4.58,0.99,19.26,,,1.24,23.43,,,,,,,97.25,3.18,240.16,2441.56
Punjab2002,2002,71.04,1427.04,,,7.04,151.43,,,7.28,175.06,1.69,12.65,2.49,34.85,4.64,107.08,2.54,55.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,86.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.59,248,,,,,,,,,9.96,143.14,,,8.99,14.34,,,,,,,0.22,4.5,0.99,19.06,,,1.21,18.13,,,,,,,2.19,3.25,148.33,2501.23
Punjab2003,2003,71.94,1439.68,,,7.07,152.12,,,7.37,179.11,1.76,13.17,2.51,35.22,5.19,121.87,3.01,65.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.96,179.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.94,278.91,,,,,,,,,10.24,147.64,,,9.16,14.65,,,,,,,0.27,5.32,1,19.26,,,1.25,15.24,,,,,,,2.95,4.64,153.48,2671.69
Punjab2004,2004,72.81,1470.28,,,7.42,159.74,,,7.77,187.3,1.83,13.81,2.62,37.02,5.47,128.11,3.15,68.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.77,100.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.79,295.09,,,,,,,,,10.76,154.89,,,9.6,15.43,,,,,,,,,,,,,4.31,15.8,,,,,,,3.1,4.96,160.25,2651.63
Punjab2005,2005,75.03,1223.52,,,7.62,164.02,,,8,193.85,1.92,14.28,2.69,37.97,5.6,131.42,3.26,71.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,103.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.23,304.06,,,,,,,,,11.08,159.43,,,9.88,15.9,,,,,,,,,,,,,1.36,16.43,,,,,,,3.16,5.01,161.96,2440.61
Punjab2006,2006,77.1,1313.42,,,7.8,167.73,,,8.28,153.58,1.94,14.63,2.8,41.25,6.02,138.26,3.33,73.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.13,108.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.61,285.14,,,,,,,,,11.39,160.99,,,10.12,16.35,,,,,,,0.58,11.58,1.43,27.7,,,1.39,18.24,,,,,,,2.27,5.32,168.24,2536.32
Punjab2007,2007,78.99,1477.39,,,7.98,171.77,,,8.43,202.34,2.29,17.33,3.03,44.82,6.45,148.04,4.04,88.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.43,110.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.55,283.14,,,,,,,,,11.65,164.28,,,10.41,16.89,,,,,,,,,,,,,1.61,21.62,,,,,,,2.27,5.49,171.22,2752.12
Punjab2008,2008,81.11,2001.11,,,8.15,173.65,,,6.14,148.87,2.54,19.29,3.13,46.79,7.92,181.69,4.16,91.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.49,111.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.62,287.89,,,,,,,,,11.74,167.35,,,10.43,17.28,,,,,,,,,,,,,2.98,44.19,,,,,,,2.29,5.35,174.57,3297.18
