Key,Dist Code,Year,State Code,State Name,Dist Name,RICE HARVEST PRICE (Rs per Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT HARVEST PRICE (Rs per Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),PEARL MILLET HARVEST PRICE (Rs per Quintal),MAIZE HARVEST PRICE (Rs per Quintal),FINGER MILLET HARVEST PRICE (Rs per Quintal),BARLEY HARVEST PRICE (Rs per Quintal),CHICKPEA HARVEST PRICE (Rs per Quintal),PIGEONPEA HARVEST PRICE (Rs per Quintal),GROUNDNUT HARVEST PRICE (Rs per Quintal),SEASMUM HARVEST PRICE (Rs per Quintal),RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal),CASTOR HARVEST PRICE (Rs per Quintal),LINSEED HARVEST PRICE (Rs per Quintal),SUGARCANE GUR HARVEST PRICE (Rs per Quintal),COTTON KAPAS HARVEST PRICE (Rs per Quintal)
196200512,196,2005,12,Uttar Pradesh,Agra,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
196200612,196,2006,12,Uttar Pradesh,Agra,-1,-1,838,-1,-1,-1,-1,818,2222,2037,-1,-1,1724,-1,-1,-1,-1
196200712,196,2007,12,Uttar Pradesh,Agra,-1,-1,1054,-1,559,-1,-1,910,2416,2388,-1,-1,2778,-1,-1,-1,-1
196200812,196,2008,12,Uttar Pradesh,Agra,-1,-1,-1,-1,609,-1,-1,1034,-1,-1,-1,3223,-1,-1,-1,-1,-1
196200912,196,2009,12,Uttar Pradesh,Agra,-1,-1,1078,-1,715,-1,-1,922,2086,4388,-1,5152,2148,-1,-1,-1,3140
196201012,196,2010,12,Uttar Pradesh,Agra,-1,-1,1133,-1,-1,-1,-1,1011,2159,3538,-1,-1,2278,-1,-1,-1,-1
196201112,196,2011,12,Uttar Pradesh,Agra,-1,1277,1202,-1,743,-1,-1,1143,-1,-1,-1,-1,3297,-1,-1,-1,4056
196201212,196,2012,12,Uttar Pradesh,Agra,-1,2060,1394,-1,1046,-1,-1,1276,-1,-1,-1,-1,3168,-1,-1,-1,4638
196201312,196,2013,12,Uttar Pradesh,Agra,-1,1261,1224,1131,1150,-1,-1,1235,4123,3538,-1,-1,4890,-1,-1,-1,4266
196201412,196,2014,12,Uttar Pradesh,Agra,-1,1291,-1,1261,1096,-1,-1,1265,4154,4757,-1,-1,4747,-1,-1,-1,4379
196201512,196,2015,12,Uttar Pradesh,Agra,-1,1560,1528,1240,-1,1170,-1,-1,-1,-1,-1,-1,3480,-1,-1,-1,4635
196201612,196,2016,12,Uttar Pradesh,Agra,-1,1580,1579,-1,1250,-1,-1,1502,4154,-1,-1,-1,4747,-1,-1,-1,4425
197199012,197,1990,12,Uttar Pradesh,Mainpuri,-1,-1,258,-1,-1,-1,-1,244,563,739,-1,-1,888,-1,-1,-1,-1
197199112,197,1991,12,Uttar Pradesh,Mainpuri,-1,243,314,-1,267,280,-1,264,547,844,973,824,1298,-1,-1,417,-1
197199212,197,1992,12,Uttar Pradesh,Mainpuri,-1,251,302,-1,198,229,-1,265,609,795,813,1217,860,-1,-1,417,-1
197199312,197,1993,12,Uttar Pradesh,Mainpuri,-1,266,345,-1,216,266,-1,319,904,1043,819,1134,977,-1,-1,728,-1
197199412,197,1994,12,Uttar Pradesh,Mainpuri,-1,296,-1,-1,324,333,-1,-1,-1,-1,841,1370,-1,-1,-1,733,-1
197199512,197,1995,12,Uttar Pradesh,Mainpuri,-1,316,384,-1,320,340,-1,320,854,1550,1248,2082,1018,-1,-1,649,-1
197199612,197,1996,12,Uttar Pradesh,Mainpuri,-1,363,529,-1,368,402,-1,416,1024,1386,1474,1493,1061,-1,-1,-1,-1
197199712,197,1997,12,Uttar Pradesh,Mainpuri,-1,316,491,-1,287,348,-1,437,1267,1536,1302,1380,970,-1,-1,69,-1
197199812,197,1998,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197199912,197,1999,12,Uttar Pradesh,Mainpuri,-1,-1,568,-1,-1,-1,-1,518,1263,1612,-1,-1,1080,-1,-1,-1,-1
197200012,197,2000,12,Uttar Pradesh,Mainpuri,776,-1,672,598,507,537,-1,565,1036,1661,1471,1736,894,-1,1410,787,-1
197200112,197,2001,12,Uttar Pradesh,Mainpuri,748,-1,675,478,448,490,-1,511,1109,1435,1427,1687,764,-1,1223,862,-1
197200212,197,2002,12,Uttar Pradesh,Mainpuri,746,-1,-1,437,368,470,-1,-1,-1,-1,1466,1709,-1,-1,-1,-1,-1
197200312,197,2003,12,Uttar Pradesh,Mainpuri,743,-1,-1,529,462,505,-1,664,-1,-1,2617,2096,-1,-1,-1,-1,-1
197200412,197,2004,12,Uttar Pradesh,Mainpuri,759,-1,619,529,440,453,-1,-1,-1,-1,-1,-1,1305,-1,-1,-1,-1
197200612,197,2006,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197200712,197,2007,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197200812,197,2008,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1,-1,-1,-1,1034,-1,-1,-1,-1,-1,-1,-1,-1,-1
197200912,197,2009,12,Uttar Pradesh,Mainpuri,-1,873,-1,-1,765,911,-1,894,-1,-1,-1,-1,-1,-1,-1,-1,-1
197201012,197,2010,12,Uttar Pradesh,Mainpuri,-1,-1,1120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197201112,197,2011,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197201212,197,2012,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197201312,197,2013,12,Uttar Pradesh,Mainpuri,-1,-1,1414,-1,-1,-1,-1,1202,4713,-1,-1,-1,-1,-1,-1,-1,-1
197201412,197,2014,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1,-1,-1,-1,1237,4455,-1,-1,-1,-1,-1,-1,-1,-1
197201512,197,2015,12,Uttar Pradesh,Mainpuri,-1,-1,1458,-1,-1,-1,-1,-1,-1,-1,-1,-1,3523,-1,-1,-1,-1
197201612,197,2016,12,Uttar Pradesh,Mainpuri,-1,1350,1560,-1,1176,1256,-1,1510,4381,-1,-1,-1,3285,-1,-1,-1,-1
198199012,198,1990,12,Uttar Pradesh,Etah,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
198199112,198,1991,12,Uttar Pradesh,Etah,-1,250,328,299,325,298,-1,256,607,826,1180,817,-1,-1,-1,-1,-1
198199212,198,1992,12,Uttar Pradesh,Etah,-1,204,-1,194,174,235,-1,-1,-1,-1,1066,-1,793,-1,-1,-1,-1
198199312,198,1993,12,Uttar Pradesh,Etah,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
198199412,198,1994,12,Uttar Pradesh,Etah,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
198199512,198,1995,12,Uttar Pradesh,Etah,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
198199612,198,1996,12,Uttar Pradesh,Etah,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
198199712,198,1997,12,Uttar Pradesh,Etah,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
198199812,198,1998,12,Uttar Pradesh,Etah,-1,-1,514,-1,-1,-1,-1,462,1368,-1,-1,-1,1239,-1,-1,-1,-1
198199912,198,1999,12,Uttar Pradesh,Etah,-1,429,529,-1,502,592,-1,521,1343,-1,2469,-1,1082,-1,-1,-1,-1
198200012,198,2000,12,Uttar Pradesh,Etah,611,-1,656,441,357,531,-1,600,1151,1429,1562,-1,1051,-1,-1,817,2845
198200112,198,2001,12,Uttar Pradesh,Etah,589,-1,658,353,316,484,-1,543,1231,1234,1516,-1,898,-1,-1,895,3080
198200212,198,2002,12,Uttar Pradesh,Etah,587,-1,-1,323,259,464,-1,-1,-1,-1,1558,-1,-1,-1,-1,-1,-1
198200312,198,2003,12,Uttar Pradesh,Etah,585,-1,-1,391,326,499,-1,664,-1,-1,2780,-1,-1,-1,-1,-1,-1
198200412,198,2004,12,Uttar Pradesh,Etah,597,483,543,391,489,443,-1,-1,1535,-1,-1,1943,1445,-1,-1,-1,1531
198200512,198,2005,12,Uttar Pradesh,Etah,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
198200612,198,2006,12,Uttar Pradesh,Etah,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
198200712,198,2007,12,Uttar Pradesh,Etah,-1,549,-1,-1,557,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
198200812,198,2008,12,Uttar Pradesh,Etah,-1,-1,-1,-1,-1,-1,-1,1034,-1,-1,-1,-1,-1,-1,-1,-1,-1
198200912,198,2009,12,Uttar Pradesh,Etah,-1,1033,1016,-1,778,890,-1,777,2195,-1,-1,5582,2059,-1,-1,-1,4075
198201012,198,2010,12,Uttar Pradesh,Etah,-1,-1,1038,-1,664,843,-1,940,2510,3563,-1,-1,1928,-1,-1,-1,-1
198201112,198,2011,12,Uttar Pradesh,Etah,-1,920,1153,-1,810,888,-1,943,4058,3202,-1,5394,3142,-1,-1,-1,-1
198201212,198,2012,12,Uttar Pradesh,Etah,-1,1180,1206,-1,1048,1144,-1,-1,3166,-1,-1,6374,2964,-1,-1,-1,-1
198201312,198,2013,12,Uttar Pradesh,Etah,-1,1205,1416,1215,1026,1259,-1,1212,4207,4007,-1,7681,4997,-1,-1,-1,-1
198201412,198,2014,12,Uttar Pradesh,Etah,-1,1123,-1,1289,1036,1211,-1,-1,4159,4851,-1,7003,4857,-1,-1,-1,-1
198201512,198,2015,12,Uttar Pradesh,Etah,-1,1580,1553,-1,1159,1265,-1,1394,4681,-1,-1,7189,3519,-1,-1,-1,-1
198201612,198,2016,12,Uttar Pradesh,Etah,-1,-1,1524,-1,-1,-1,-1,1510,-1,-1,-1,-1,4855,-1,-1,-1,-1
199199012,199,1990,12,Uttar Pradesh,Bareilly,-1,230,226,202,203,185,-1,-1,-1,749,756,-1,-1,-1,701,408,-1
199199112,199,1991,12,Uttar Pradesh,Bareilly,-1,299,293,285,291,274,-1,-1,653,852,924,-1,-1,-1,-1,-1,-1
199199212,199,1992,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
199199312,199,1993,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1,-1,305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
199199412,199,1994,12,Uttar Pradesh,Bareilly,-1,-1,361,-1,364,363,-1,-1,1051,1533,-1,-1,1148,-1,-1,-1,183
199199512,199,1995,12,Uttar Pradesh,Bareilly,-1,376,-1,317,332,434,-1,-1,-1,-1,944,-1,-1,-1,-1,615,-1
199199612,199,1996,12,Uttar Pradesh,Bareilly,-1,430,516,430,457,398,-1,-1,1432,1686,1650,-1,1138,-1,-1,-1,-1
199199712,199,1997,12,Uttar Pradesh,Bareilly,-1,435,483,395,335,491,-1,-1,1327,1681,1450,-1,1245,-1,-1,56,-1
199199812,199,1998,12,Uttar Pradesh,Bareilly,-1,575,521,482,468,-1,-1,-1,1315,1998,2016,-1,1346,-1,-1,886,-1
199199912,199,1999,12,Uttar Pradesh,Bareilly,-1,578,592,373,389,577,-1,-1,1571,1734,-1,-1,1125,-1,-1,875,-1
199200012,199,2000,12,Uttar Pradesh,Bareilly,920,-1,656,728,629,532,508,654,1449,2021,1646,-1,1142,-1,-1,557,-1
199200112,199,2001,12,Uttar Pradesh,Bareilly,886,-1,658,583,556,485,451,592,1550,1745,1597,-1,976,-1,-1,610,-1
199200212,199,2002,12,Uttar Pradesh,Bareilly,884,-1,-1,533,457,465,-1,-1,-1,-1,1642,-1,-1,-1,-1,-1,-1
199200312,199,2003,12,Uttar Pradesh,Bareilly,880,-1,-1,645,574,500,-1,664,-1,-1,2930,-1,-1,-1,-1,-1,-1
199200412,199,2004,12,Uttar Pradesh,Bareilly,899,-1,-1,645,546,482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
199200512,199,2005,12,Uttar Pradesh,Bareilly,-1,-1,619,-1,-1,-1,-1,-1,-1,-1,-1,-1,1951,-1,-1,-1,-1
199200612,199,2006,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
199200712,199,2007,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
199200812,199,2008,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1,-1,-1,-1,1034,-1,-1,-1,-1,-1,-1,-1,-1,-1
199200912,199,2009,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1,-1,-1,-1,894,-1,-1,-1,-1,-1,-1,-1,-1,-1
199201012,199,2010,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
199201112,199,2011,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
199201212,199,2012,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200199012,200,1990,12,Uttar Pradesh,Budaun,-1,212,238,148,184,176,-1,195,581,619,-1,-1,763,-1,-1,-1,-1
200199112,200,1991,12,Uttar Pradesh,Budaun,-1,284,281,289,272,301,-1,232,619,900,1119,784,-1,-1,-1,408,-1
200199212,200,1992,12,Uttar Pradesh,Budaun,-1,252,328,175,174,258,-1,214,716,795,831,-1,717,-1,-1,484,-1
200199312,200,1993,12,Uttar Pradesh,Budaun,-1,289,349,280,288,267,-1,300,986,971,994,-1,900,-1,-1,624,-1
200199412,200,1994,12,Uttar Pradesh,Budaun,-1,346,-1,335,333,344,-1,-1,-1,-1,950,-1,-1,-1,-1,725,-1
200199512,200,1995,12,Uttar Pradesh,Budaun,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200199612,200,1996,12,Uttar Pradesh,Budaun,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200199712,200,1997,12,Uttar Pradesh,Budaun,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200199812,200,1998,12,Uttar Pradesh,Budaun,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200199912,200,1999,12,Uttar Pradesh,Budaun,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200200012,200,2000,12,Uttar Pradesh,Budaun,869,-1,624,585,506,523,-1,518,1129,1613,1084,-1,1004,-1,-1,711,-1
200200112,200,2001,12,Uttar Pradesh,Budaun,838,-1,626,468,447,477,-1,468,1207,1393,1052,-1,858,-1,-1,778,-1
200200212,200,2002,12,Uttar Pradesh,Budaun,835,-1,-1,428,367,457,-1,-1,-1,-1,1081,-1,-1,-1,-1,-1,-1
200200312,200,2003,12,Uttar Pradesh,Budaun,832,-1,-1,518,462,491,-1,664,-1,-1,1930,-1,-1,-1,-1,-1,-1
200200412,200,2004,12,Uttar Pradesh,Budaun,849,-1,-1,518,439,474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200200512,200,2005,12,Uttar Pradesh,Budaun,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200200612,200,2006,12,Uttar Pradesh,Budaun,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200200712,200,2007,12,Uttar Pradesh,Budaun,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200200812,200,2008,12,Uttar Pradesh,Budaun,-1,869,-1,-1,-1,611,-1,1034,2644,-1,-1,-1,1944,-1,-1,-1,-1
200200912,200,2009,12,Uttar Pradesh,Budaun,-1,759,931,-1,729,781,-1,894,-1,-1,-1,-1,1513,-1,-1,-1,-1
200201012,200,2010,12,Uttar Pradesh,Budaun,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200201112,200,2011,12,Uttar Pradesh,Budaun,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200201212,200,2012,12,Uttar Pradesh,Budaun,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201199012,201,1990,12,Uttar Pradesh,Moradabad,-1,202,247,177,191,166,-1,194,561,754,-1,-1,791,-1,-1,457,-1
201199112,201,1991,12,Uttar Pradesh,Moradabad,-1,270,301,240,247,248,-1,-1,-1,-1,506,-1,-1,-1,-1,457,-1
201199212,201,1992,12,Uttar Pradesh,Moradabad,-1,291,319,250,-1,-1,-1,-1,768,872,-1,-1,779,-1,-1,464,-1
201199312,201,1993,12,Uttar Pradesh,Moradabad,-1,260,-1,248,253,283,-1,-1,-1,-1,-1,-1,-1,-1,-1,237,-1
201199412,201,1994,12,Uttar Pradesh,Moradabad,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201199512,201,1995,12,Uttar Pradesh,Moradabad,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201199612,201,1996,12,Uttar Pradesh,Moradabad,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201199712,201,1997,12,Uttar Pradesh,Moradabad,-1,397,488,283,276,378,-1,-1,1190,1586,1065,-1,1213,-1,-1,59,-1
201199812,201,1998,12,Uttar Pradesh,Moradabad,-1,461,548,364,378,428,-1,-1,1403,1916,1926,-1,1334,-1,-1,798,-1
201199912,201,1999,12,Uttar Pradesh,Moradabad,-1,-1,543,-1,-1,-1,-1,-1,1438,2138,-1,-1,869,-1,-1,-1,-1
201200012,201,2000,12,Uttar Pradesh,Moradabad,-1,-1,-1,-1,-1,-1,-1,654,-1,-1,-1,-1,1132,-1,1311,872,-1
201200112,201,2001,12,Uttar Pradesh,Moradabad,-1,-1,-1,-1,-1,-1,-1,592,-1,-1,-1,-1,967,-1,1137,955,-1
201200212,201,2002,12,Uttar Pradesh,Moradabad,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201200312,201,2003,12,Uttar Pradesh,Moradabad,-1,-1,-1,-1,-1,-1,-1,664,-1,-1,-1,-1,-1,-1,-1,-1,-1
201200412,201,2004,12,Uttar Pradesh,Moradabad,-1,-1,663,706,-1,-1,-1,-1,-1,-1,-1,-1,1463,-1,-1,-1,-1
201200612,201,2006,12,Uttar Pradesh,Moradabad,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201200712,201,2007,12,Uttar Pradesh,Moradabad,-1,796,-1,-1,683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1254,-1
201200812,201,2008,12,Uttar Pradesh,Moradabad,-1,761,1023,-1,637,-1,-1,1034,-1,-1,-1,-1,1945,-1,-1,-1,-1
201200912,201,2009,12,Uttar Pradesh,Moradabad,-1,884,-1,-1,740,-1,-1,894,-1,-1,-1,-1,-1,-1,-1,-1,-1
201201012,201,2010,12,Uttar Pradesh,Moradabad,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201201112,201,2011,12,Uttar Pradesh,Moradabad,-1,1013,1095,-1,682,-1,-1,-1,-1,-1,-1,-1,2496,-1,-1,2923,-1
201201212,201,2012,12,Uttar Pradesh,Moradabad,-1,-1,1095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201201312,201,2013,12,Uttar Pradesh,Moradabad,-1,1139,-1,-1,1123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3023,-1
201201412,201,2014,12,Uttar Pradesh,Moradabad,-1,1055,-1,-1,1087,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3052,-1
201201512,201,2015,12,Uttar Pradesh,Moradabad,-1,1266,1505,-1,-1,-1,-1,-1,-1,-1,-1,-1,3157,-1,-1,-1,-1
201201612,201,2016,12,Uttar Pradesh,Moradabad,-1,1600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
202199012,202,1990,12,Uttar Pradesh,Shahjahanpur,-1,197,227,154,169,-1,-1,205,605,710,909,-1,771,-1,-1,298,-1
202199112,202,1991,12,Uttar Pradesh,Shahjahanpur,-1,244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
202199212,202,1992,12,Uttar Pradesh,Shahjahanpur,-1,254,-1,243,242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
202199312,202,1993,12,Uttar Pradesh,Shahjahanpur,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
202199412,202,1994,12,Uttar Pradesh,Shahjahanpur,-1,326,358,303,318,-1,-1,303,929,1141,1388,-1,1022,-1,-1,688,137
202199512,202,1995,12,Uttar Pradesh,Shahjahanpur,-1,344,375,321,334,-1,-1,311,947,1492,1393,-1,1053,-1,-1,586,-1
202199612,202,1996,12,Uttar Pradesh,Shahjahanpur,-1,366,480,337,353,-1,-1,399,1138,1423,1378,-1,1106,-1,-1,-1,-1
202199712,202,1997,12,Uttar Pradesh,Shahjahanpur,-1,379,486,318,325,-1,-1,410,1382,1592,1283,-1,1216,-1,-1,62,-1
202199812,202,1998,12,Uttar Pradesh,Shahjahanpur,-1,414,527,482,439,-1,-1,435,1429,1735,1317,-1,1270,-1,-1,820,-1
202199912,202,1999,12,Uttar Pradesh,Shahjahanpur,-1,451,564,389,446,-1,-1,503,1467,1656,1878,-1,1222,-1,-1,801,-1
202200012,202,2000,12,Uttar Pradesh,Shahjahanpur,-1,783,610,571,486,487,508,542,1488,1705,1375,-1,1078,-1,-1,896,-1
202200112,202,2001,12,Uttar Pradesh,Shahjahanpur,-1,754,612,457,429,444,451,490,1591,1473,1334,-1,921,-1,-1,982,-1
202200212,202,2002,12,Uttar Pradesh,Shahjahanpur,-1,752,-1,417,353,426,-1,-1,-1,-1,1371,-1,-1,-1,-1,-1,-1
202200312,202,2003,12,Uttar Pradesh,Shahjahanpur,-1,749,-1,505,443,458,-1,664,-1,-1,2447,-1,-1,-1,-1,-1,-1
202200412,202,2004,12,Uttar Pradesh,Shahjahanpur,-1,765,601,-1,-1,-1,-1,-1,-1,-1,1751,2484,1597,-1,-1,1200,-1
202200612,202,2006,12,Uttar Pradesh,Shahjahanpur,-1,637,852,593,-1,-1,-1,-1,-1,-1,1751,2484,1733,-1,-1,1382,-1
202200712,202,2007,12,Uttar Pradesh,Shahjahanpur,-1,667,-1,920,-1,-1,-1,-1,-1,-1,2753,-1,-1,-1,-1,924,-1
202200812,202,2008,12,Uttar Pradesh,Shahjahanpur,-1,852,-1,-1,-1,-1,-1,1034,-1,-1,2753,-1,-1,-1,-1,-1,-1
202200912,202,2009,12,Uttar Pradesh,Shahjahanpur,-1,-1,955,-1,-1,-1,-1,894,-1,-1,-1,-1,2560,-1,-1,-1,-1
202201012,202,2010,12,Uttar Pradesh,Shahjahanpur,-1,989,-1,1529,-1,2436,-1,-1,-1,-1,2639,3071,-1,-1,-1,2889,2549
202201112,202,2011,12,Uttar Pradesh,Shahjahanpur,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
202201212,202,2012,12,Uttar Pradesh,Shahjahanpur,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
203199012,203,1990,12,Uttar Pradesh,Pilibhit,-1,187,233,-1,-1,-1,-1,-1,803,-1,-1,-1,885,-1,-1,298,-1
203199112,203,1991,12,Uttar Pradesh,Pilibhit,-1,239,286,-1,-1,-1,-1,-1,828,900,-1,732,1303,-1,-1,395,-1
203199212,203,1992,12,Uttar Pradesh,Pilibhit,-1,-1,308,-1,-1,-1,-1,-1,840,920,-1,-1,736,-1,-1,395,-1
203199312,203,1993,12,Uttar Pradesh,Pilibhit,-1,-1,339,-1,-1,-1,-1,-1,1178,998,-1,1071,883,-1,-1,621,-1
203199412,203,1994,12,Uttar Pradesh,Pilibhit,-1,312,351,-1,-1,-1,-1,-1,1213,1511,-1,1306,1017,-1,-1,679,-1
203199512,203,1995,12,Uttar Pradesh,Pilibhit,-1,336,370,-1,-1,-1,-1,-1,1148,1597,-1,1682,962,-1,-1,632,-1
203199612,203,1996,12,Uttar Pradesh,Pilibhit,-1,380,521,-1,-1,-1,-1,-1,1305,1635,-1,1480,1006,-1,-1,-1,-1
203199712,203,1997,12,Uttar Pradesh,Pilibhit,-1,356,475,-1,-1,-1,-1,-1,1837,1857,-1,1581,1126,-1,-1,55,-1
203199812,203,1998,12,Uttar Pradesh,Pilibhit,-1,426,-1,-1,-1,-1,-1,-1,-1,-1,-1,2768,-1,-1,-1,750,-1
203199912,203,1999,12,Uttar Pradesh,Pilibhit,-1,426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
203200012,203,2000,12,Uttar Pradesh,Pilibhit,-1,813,662,706,-1,-1,-1,459,1321,1960,-1,1721,1038,-1,1395,820,-1
203200112,203,2001,12,Uttar Pradesh,Pilibhit,-1,783,665,565,528,-1,451,416,1413,1692,-1,1672,887,-1,-1,898,-1
203200212,203,2002,12,Uttar Pradesh,Pilibhit,-1,781,-1,516,-1,-1,-1,-1,-1,-1,-1,1695,-1,-1,-1,-1,-1
203200312,203,2003,12,Uttar Pradesh,Pilibhit,-1,778,-1,625,-1,-1,-1,664,-1,-1,-1,2077,-1,-1,-1,-1,-1
203200412,203,2004,12,Uttar Pradesh,Pilibhit,-1,794,-1,625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
203200612,203,2006,12,Uttar Pradesh,Pilibhit,-1,601,872,-1,-1,-1,-1,-1,-1,-1,-1,-1,1883,-1,-1,-1,-1
203200712,203,2007,12,Uttar Pradesh,Pilibhit,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
203200812,203,2008,12,Uttar Pradesh,Pilibhit,-1,834,-1,-1,-1,-1,-1,1034,-1,-1,-1,4900,-1,-1,-1,-1,-1
203200912,203,2009,12,Uttar Pradesh,Pilibhit,-1,862,-1,-1,-1,-1,-1,894,-1,-1,-1,5194,-1,-1,-1,-1,-1
203201012,203,2010,12,Uttar Pradesh,Pilibhit,-1,-1,1050,-1,-1,-1,-1,-1,-1,-1,-1,-1,2525,-1,-1,-1,-1
203201112,203,2011,12,Uttar Pradesh,Pilibhit,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
