Key,Dist Code,Year,State Code,State Name,Dist Name,NITROGEN CONSUMPTION (tons),NITROGEN SHARE IN NPK (Percent),NITROGEN PER HA OF NCA (Kg per ha),NITROGEN PER HA OF GCA (Kg per ha),PHOSPHATE CONSUMPTION (tons),PHOSPHATE SHARE IN NPK (Percent),PHOSPHATE PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF GCA (Kg per ha),POTASH CONSUMPTION (tons),POTASH SHARE IN NPK (Percent),POTASH PER HA OF NCA (Kg per ha),POTASH PER HA OF GCA (Kg per ha),TOTAL CONSUMPTION (tons),TOTAL PER HA OF NCA (Kg per ha),TOTAL PER HA OF GCA (Kg per ha)
100120043,1001,2004,3,Gujarat,Anand,44145,69.7,233.7,148.14,6780,10.7,35.89,22.75,12393,19.6,65.61,41.59,63318,335.19,212.48
100120053,1001,2005,3,Gujarat,Anand,47940,73.8,250.03,156.33,6886,10.6,35.91,22.45,10166,15.6,53.02,33.15,64992,338.96,211.94
100120063,1001,2006,3,Gujarat,Anand,47658,77.5,255.24,160.66,8494,13.8,45.49,28.63,5355,8.7,28.68,18.05,61507,329.41,207.35
100120073,1001,2007,3,Gujarat,Anand,56989,75.5,289.14,186.42,9942,13.2,50.44,32.52,8579,11.4,43.53,28.06,75510,383.11,247.01
100120083,1001,2008,3,Gujarat,Anand,64274,73.4,345.93,217.07,11915,13.6,64.13,40.24,11397,13,61.34,38.49,87586,471.4,295.8
100120093,1001,2009,3,Gujarat,Anand,75226,74.3,384.98,244.96,12960,12.8,66.33,42.2,13015,12.9,66.61,42.38,101201,517.92,329.54
100120103,1001,2010,3,Gujarat,Anand,68766,76.9,350.85,215.5,11576,12.9,59.06,36.28,9126,10.2,46.56,28.6,89468,456.47,280.38
100120113,1001,2011,3,Gujarat,Anand,68531,81.4,342.66,190.52,10387,12.3,51.94,28.88,5239,6.2,26.2,14.56,84157,420.79,233.96
100120123,1001,2012,3,Gujarat,Anand,61706,87.2,-1,-1,5139,7.3,-1,-1,3886,5.5,-1,-1,70731,-1,-1
100120133,1001,2013,3,Gujarat,Anand,61895,85.6,-1,-1,6147,8.5,-1,-1,4259,5.9,-1,-1,72301,-1,-1
100120143,1001,2014,3,Gujarat,Anand,61509,84.7,302.4,169.73,7161,9.9,35.21,19.76,3965,5.5,19.49,10.94,72635,357.1,200.43
100120153,1001,2015,3,Gujarat,Anand,64137,85.8,327.23,167.77,6695,9,34.16,17.51,3916,5.2,19.98,10.24,74748,381.37,195.52
100120163,1001,2016,3,Gujarat,Anand,64086,85.2,343.07,163.53,6748,9,36.12,17.22,4387,5.8,23.49,11.19,75221,402.68,191.94
100120173,1001,2017,3,Gujarat,Anand,62563,82.3,340.39,162.88,8129,10.7,44.23,21.16,5351,7,29.11,13.93,76043,413.73,197.98
100219973,1002,1997,3,Gujarat,Dahod,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100219983,1002,1998,3,Gujarat,Dahod,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100219993,1002,1999,3,Gujarat,Dahod,8555,80.7,-1,-1,2012,19,-1,-1,39,0.4,-1,-1,10606,-1,-1
100220003,1002,2000,3,Gujarat,Dahod,6368,79.8,34.29,32.96,1540,19.3,8.29,7.97,72,0.9,0.39,0.37,7980,42.97,41.3
100220013,1002,2001,3,Gujarat,Dahod,8711,85.5,44.26,41.82,1434,14.1,7.29,6.88,40,0.4,0.2,0.19,10185,51.75,48.9
100220023,1002,2002,3,Gujarat,Dahod,5992,79.7,30.43,27.11,1506,20,7.65,6.81,22,0.3,0.11,0.1,7520,38.19,34.03
100220033,1002,2003,3,Gujarat,Dahod,7402,81.8,34.88,24.7,1628,18,7.67,5.43,19,0.2,0.09,0.06,9049,42.64,30.19
100220043,1002,2004,3,Gujarat,Dahod,5252,77.4,24.75,17.34,1520,22.4,7.16,5.02,17,0.3,0.08,0.06,6789,31.99,22.42
100220053,1002,2005,3,Gujarat,Dahod,5777,65.9,26.78,18.67,2264,25.8,10.49,7.32,723,8.2,3.35,2.34,8764,40.62,28.32
100220063,1002,2006,3,Gujarat,Dahod,9508,71.3,44.3,30.76,3414,25.6,15.91,11.05,406,3,1.89,1.31,13328,62.1,43.12
100220073,1002,2007,3,Gujarat,Dahod,15802,73,72.59,46.59,5207,24.1,23.92,15.35,624,2.9,2.87,1.84,21633,99.37,63.78
100220083,1002,2008,3,Gujarat,Dahod,13225,70.7,64.23,46.16,4454,23.8,21.63,15.55,1031,5.5,5.01,3.6,18710,90.87,65.31
100220093,1002,2009,3,Gujarat,Dahod,13174,55.2,64.67,40.31,5057,21.2,24.83,15.47,5622,23.6,27.6,17.2,23853,117.1,72.99
100220103,1002,2010,3,Gujarat,Dahod,15687,72.4,72.39,45.88,5217,24.1,24.07,15.26,763,3.5,3.52,2.23,21667,99.99,63.37
100220113,1002,2011,3,Gujarat,Dahod,17146,70.7,79.05,49.4,5717,23.6,26.36,16.47,1396,5.8,6.44,4.02,24259,111.84,69.89
100220123,1002,2012,3,Gujarat,Dahod,22409,83.5,-1,-1,4362,16.3,-1,-1,51,0.2,-1,-1,26822,-1,-1
100220133,1002,2013,3,Gujarat,Dahod,21604,84.7,-1,-1,3826,15,-1,-1,75,0.3,-1,-1,25505,-1,-1
100220143,1002,2014,3,Gujarat,Dahod,17061,84.1,75.63,46.85,3109,15.3,13.78,8.54,118,0.6,0.52,0.32,20288,89.93,55.71
100220153,1002,2015,3,Gujarat,Dahod,15817,88.5,71.22,47.06,1984,11.1,8.93,5.9,66,0.4,0.3,0.2,17867,80.45,53.16
100220163,1002,2016,3,Gujarat,Dahod,21743,88.1,97.2,61.98,2657,10.8,11.88,7.57,270,1.1,1.21,0.77,24670,110.28,70.32
100220173,1002,2017,3,Gujarat,Dahod,23769,86.3,106.3,62.9,3749,13.6,16.77,9.92,20,0.1,0.09,0.05,27538,123.16,72.87
100319973,1003,1997,3,Gujarat,Narmada,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100319983,1003,1998,3,Gujarat,Narmada,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100319993,1003,1999,3,Gujarat,Narmada,2864,55,-1,-1,1152,22.1,-1,-1,1187,22.8,-1,-1,5203,-1,-1
100320003,1003,2000,3,Gujarat,Narmada,3371,56.9,30.62,30.29,1128,19.1,10.25,10.13,1421,24,12.91,12.77,5920,53.77,53.19
100320013,1003,2001,3,Gujarat,Narmada,3480,64.8,31.99,31.61,1144,21.3,10.51,10.39,744,13.9,6.84,6.76,5368,49.34,48.76
100320023,1003,2002,3,Gujarat,Narmada,3221,59.3,29.02,28.45,1187,21.9,10.69,10.49,1024,18.9,9.23,9.05,5432,48.94,47.99
100320033,1003,2003,3,Gujarat,Narmada,3177,62.2,28.57,26.39,991,19.4,8.91,8.23,943,18.5,8.48,7.83,5111,45.96,42.45
100320043,1003,2004,3,Gujarat,Narmada,3877,59.4,34.65,32.34,1373,21,12.27,11.45,1277,19.6,11.41,10.65,6527,58.33,54.44
100320053,1003,2005,3,Gujarat,Narmada,5039,52.8,45.64,42.75,1993,20.9,18.05,16.91,2503,26.3,22.67,21.24,9535,86.37,80.89
100320063,1003,2006,3,Gujarat,Narmada,6314,61.3,61.08,55.67,2086,20.2,20.18,18.39,1906,18.5,18.44,16.81,10306,99.69,90.87
100320073,1003,2007,3,Gujarat,Narmada,6866,64.3,62.47,60.33,1880,17.6,17.11,16.52,1929,18.1,17.55,16.95,10675,97.13,93.8
100320083,1003,2008,3,Gujarat,Narmada,7757,57.1,71.43,66.02,2696,19.8,24.83,22.94,3138,23.1,28.9,26.71,13591,125.15,115.67
100320093,1003,2009,3,Gujarat,Narmada,10419,58.4,93.44,88.75,3495,19.6,31.35,29.77,3939,22.1,35.33,33.55,17853,160.12,152.07
100320103,1003,2010,3,Gujarat,Narmada,13704,65.7,123.91,116.23,3510,16.8,31.74,29.77,3659,17.5,33.08,31.03,20873,188.73,177.04
100320113,1003,2011,3,Gujarat,Narmada,12883,70.6,114.31,91.24,2917,16,25.88,20.66,2446,13.4,21.7,17.32,18246,161.9,129.22
100320123,1003,2012,3,Gujarat,Narmada,15123,80.8,-1,-1,1837,9.8,-1,-1,1766,9.4,-1,-1,18726,-1,-1
100320133,1003,2013,3,Gujarat,Narmada,15665,80.2,-1,-1,1893,9.7,-1,-1,1972,10.1,-1,-1,19530,-1,-1
100320143,1003,2014,3,Gujarat,Narmada,20350,82.5,193.07,157.75,2184,8.9,20.72,16.93,2130,8.6,20.21,16.51,24664,234,191.19
100320153,1003,2015,3,Gujarat,Narmada,15178,81.5,128.63,119.04,1660,8.9,14.07,13.02,1791,9.6,15.18,14.05,18629,157.87,146.11
100320163,1003,2016,3,Gujarat,Narmada,11659,74.4,102.45,91.73,1568,10,13.78,12.34,2454,15.6,21.56,19.31,15681,137.79,123.38
100320173,1003,2017,3,Gujarat,Narmada,14793,73.7,130.91,118.06,2131,10.6,18.86,17.01,3135,15.6,27.74,25.02,20059,177.51,160.09
100419973,1004,1997,3,Gujarat,Navsari,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100419983,1004,1998,3,Gujarat,Navsari,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100419993,1004,1999,3,Gujarat,Navsari,9900,49.8,-1,-1,4412,22.2,-1,-1,5573,28,-1,-1,19885,-1,-1
100420003,1004,2000,3,Gujarat,Navsari,9177,53.7,62.47,52.8,4083,23.9,27.79,23.49,3826,22.4,26.04,22.01,17086,116.31,98.31
100420013,1004,2001,3,Gujarat,Navsari,9553,46.3,64.99,56.16,4890,23.7,33.27,28.75,6194,30,42.14,36.41,20637,140.39,121.32
100420023,1004,2002,3,Gujarat,Navsari,9480,48.1,64.18,54.86,4557,23.1,30.85,26.37,5654,28.7,38.28,32.72,19691,133.32,113.95
100420033,1004,2003,3,Gujarat,Navsari,11314,52,76.97,66.55,5496,25.2,37.39,32.33,4963,22.8,33.76,29.19,21773,148.12,128.08
100420043,1004,2004,3,Gujarat,Navsari,13860,53.3,94.16,81.24,6628,25.5,45.03,38.85,5494,21.1,37.32,32.2,25982,176.51,152.3
100420053,1004,2005,3,Gujarat,Navsari,15180,53.6,111.59,103.75,7431,26.2,54.63,50.79,5735,20.2,42.16,39.19,28346,208.38,193.73
100420063,1004,2006,3,Gujarat,Navsari,16670,51.6,122.17,110.24,8423,26.1,61.73,55.7,7216,22.3,52.88,47.72,32309,236.78,213.66
100420073,1004,2007,3,Gujarat,Navsari,17537,49.5,127.91,108.39,9420,26.6,68.71,58.22,8493,24,61.95,52.49,35450,258.57,219.1
100420083,1004,2008,3,Gujarat,Navsari,20703,44.8,154.04,137.38,15268,33,113.6,101.31,10248,22.2,76.25,68,46219,343.89,306.7
100420093,1004,2009,3,Gujarat,Navsari,19820,44.5,143.42,116.66,12760,28.6,92.33,75.1,11989,26.9,86.75,70.57,44569,322.5,262.32
100420103,1004,2010,3,Gujarat,Navsari,22855,51.3,169.67,136.2,12422,27.9,92.22,74.03,9301,20.9,69.05,55.43,44578,330.94,265.66
100420113,1004,2011,3,Gujarat,Navsari,24657,55.4,186.09,150.72,10366,23.3,78.23,63.36,9477,21.3,71.52,57.93,44500,335.85,272
100420123,1004,2012,3,Gujarat,Navsari,21249,63.6,-1,-1,6762,20.2,-1,-1,5416,16.2,-1,-1,33427,-1,-1
100420133,1004,2013,3,Gujarat,Navsari,20364,61.4,-1,-1,6577,19.8,-1,-1,6242,18.8,-1,-1,33183,-1,-1
100420143,1004,2014,3,Gujarat,Navsari,20091,60.8,198.14,179.06,6739,20.4,66.46,60.06,6189,18.7,61.04,55.16,33019,325.63,294.29
100420153,1004,2015,3,Gujarat,Navsari,18781,59,180.41,155.47,7005,22,67.29,57.99,6054,19,58.16,50.12,31840,305.86,263.58
100420163,1004,2016,3,Gujarat,Navsari,20078,62.2,185.56,151.76,6276,19.4,58,47.44,5923,18.4,54.74,44.77,32277,298.31,243.97
100420173,1004,2017,3,Gujarat,Navsari,20799,61.2,194.75,182.13,6938,20.4,64.96,60.75,6232,18.3,58.35,54.57,33969,318.06,297.45
100519973,1005,1997,3,Gujarat,Patan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100519983,1005,1998,3,Gujarat,Patan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100519993,1005,1999,3,Gujarat,Patan,21037,70.4,-1,-1,8452,28.3,-1,-1,413,1.4,-1,-1,29902,-1,-1
100520003,1005,2000,3,Gujarat,Patan,15928,74.1,42.53,37.62,5093,23.7,13.6,12.03,461,2.1,1.23,1.09,21482,57.36,50.74
100520013,1005,2001,3,Gujarat,Patan,18899,73.3,48.89,41.9,6426,24.9,16.62,14.25,454,1.8,1.17,1.01,25779,66.68,57.15
100520023,1005,2002,3,Gujarat,Patan,13559,68.9,35.53,32.7,5624,28.6,14.74,13.56,494,2.5,1.29,1.19,19677,51.56,47.45
100520033,1005,2003,3,Gujarat,Patan,13786,72.8,35.64,32.64,5010,26.4,12.95,11.86,153,0.8,0.4,0.36,18949,48.99,44.86
100520043,1005,2004,3,Gujarat,Patan,14241,73.1,37.5,33.79,4912,25.2,12.93,11.65,323,1.7,0.85,0.77,19476,51.28,46.21
100520053,1005,2005,3,Gujarat,Patan,16168,70.7,42.18,36.13,5771,25.2,15.06,12.9,931,4.1,2.43,2.08,22870,59.67,51.11
100520063,1005,2006,3,Gujarat,Patan,19492,72.8,51.03,39.14,6835,25.5,17.89,13.73,433,1.6,1.13,0.87,26760,70.06,53.74
100520073,1005,2007,3,Gujarat,Patan,23042,73.2,58.93,47.36,7992,25.4,20.44,16.43,454,1.4,1.16,0.93,31488,80.53,64.72
100520083,1005,2008,3,Gujarat,Patan,23759,72.8,66.24,53.9,8355,25.6,23.29,18.95,512,1.6,1.43,1.16,32626,90.96,74.02
100520093,1005,2009,3,Gujarat,Patan,24711,72.4,64.05,49.97,8132,23.8,21.08,16.44,1276,3.7,3.31,2.58,34119,88.44,69
100520103,1005,2010,3,Gujarat,Patan,25710,74.4,66.16,52.83,8097,23.4,20.84,16.64,740,2.1,1.9,1.52,34547,88.9,70.98
100520113,1005,2011,3,Gujarat,Patan,26487,78.9,68.14,53.8,6662,19.8,17.14,13.53,434,1.3,1.12,0.88,33583,86.4,68.22
100520123,1005,2012,3,Gujarat,Patan,25819,83.5,-1,-1,4799,15.5,-1,-1,295,1,-1,-1,30913,-1,-1
100520133,1005,2013,3,Gujarat,Patan,25415,80.3,-1,-1,5911,18.7,-1,-1,318,1,-1,-1,31644,-1,-1
100520143,1005,2014,3,Gujarat,Patan,30487,84.9,101.15,68.26,4803,13.4,15.94,10.75,629,1.8,2.09,1.41,35919,119.17,80.43
100520153,1005,2015,3,Gujarat,Patan,33802,81.7,98.09,67.85,7231,17.5,20.98,14.51,328,0.8,0.95,0.66,41361,120.03,83.02
100520163,1005,2016,3,Gujarat,Patan,28237,80.3,79.56,55.87,6552,18.6,18.46,12.96,381,1.1,1.07,0.75,35170,99.1,69.59
100520173,1005,2017,3,Gujarat,Patan,33312,78.8,92.43,61.25,8568,20.3,23.77,15.75,419,1,1.16,0.77,42299,117.37,77.77
100619973,1006,1997,3,Gujarat,Porbandar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100619983,1006,1998,3,Gujarat,Porbandar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100619993,1006,1999,3,Gujarat,Porbandar,3964,57.9,-1,-1,2707,39.6,-1,-1,170,2.5,-1,-1,6841,-1,-1
100620003,1006,2000,3,Gujarat,Porbandar,5319,57.2,45,42.52,3816,41,32.28,30.5,170,1.8,1.44,1.36,9305,78.72,74.38
100620013,1006,2001,3,Gujarat,Porbandar,8217,59.4,73.24,65.01,5312,38.4,47.34,42.03,306,2.2,2.73,2.42,13835,123.31,109.45
100620023,1006,2002,3,Gujarat,Porbandar,2942,51.5,25.52,23.5,2650,46.4,22.98,21.17,119,2.1,1.03,0.95,5711,49.53,45.62
100620033,1006,2003,3,Gujarat,Porbandar,2240,53.5,18.76,16.72,1759,42,14.73,13.13,190,4.5,1.59,1.42,4189,35.08,31.26
100620043,1006,2004,3,Gujarat,Porbandar,2537,55.6,20.9,18.74,1783,39.1,14.69,13.17,240,5.3,1.98,1.77,4560,37.56,33.68
100620053,1006,2005,3,Gujarat,Porbandar,2784,54,21.79,18.83,2042,39.6,15.98,13.81,330,6.4,2.58,2.23,5156,40.36,34.87
100620063,1006,2006,3,Gujarat,Porbandar,5569,58.6,43.1,34.94,3451,36.3,26.71,21.65,481,5.1,3.72,3.02,9501,73.54,59.61
100620073,1006,2007,3,Gujarat,Porbandar,7987,57.5,58.26,47.29,5232,37.6,38.16,30.98,680,4.9,4.96,4.03,13899,101.38,82.29
100620083,1006,2008,3,Gujarat,Porbandar,8071,55.2,73.91,52.34,5953,40.7,54.51,38.61,597,4.1,5.47,3.87,14621,133.89,94.82
100620093,1006,2009,3,Gujarat,Porbandar,8092,52.4,70.67,54.2,6677,43.3,58.31,44.72,662,4.3,5.78,4.43,15431,134.77,103.36
100620103,1006,2010,3,Gujarat,Porbandar,10506,56.7,77.71,57.5,6873,37.1,50.84,37.62,1158,6.2,8.57,6.34,18537,137.11,101.46
100620113,1006,2011,3,Gujarat,Porbandar,9217,54.7,64.41,47.44,6779,40.2,47.37,34.89,860,5.1,6.01,4.43,16856,117.79,86.75
100620123,1006,2012,3,Gujarat,Porbandar,4766,59.1,-1,-1,3046,37.8,-1,-1,252,3.1,-1,-1,8064,-1,-1
100620133,1006,2013,3,Gujarat,Porbandar,8864,57.1,-1,-1,6266,40.3,-1,-1,400,2.6,-1,-1,15530,-1,-1
100620143,1006,2014,3,Gujarat,Porbandar,9254,62.8,74.99,47.75,4854,32.9,39.34,25.05,626,4.2,5.07,3.23,14734,119.4,76.03
100620153,1006,2015,3,Gujarat,Porbandar,5510,60.9,69.66,38.97,3240,35.8,40.96,22.91,291,3.2,3.68,2.06,9041,114.3,63.94
100620163,1006,2016,3,Gujarat,Porbandar,5916,59.6,53.49,31.62,3302,33.3,29.86,17.65,700,7.1,6.33,3.74,9918,89.67,53.01
100620173,1006,2017,3,Gujarat,Porbandar,7611,59,68.63,37.49,4701,36.4,42.39,23.16,596,4.6,5.37,2.94,12908,116.39,63.59
100719974,1007,1997,4,Haryana,Fatehabad,27275,75.1,126.27,66.85,8962,24.7,41.49,21.97,59,0.2,0.27,0.14,36296,168.04,88.96
100719984,1007,1998,4,Haryana,Fatehabad,40291,79.5,182.31,95.25,10180,20.1,46.06,24.07,208,0.4,0.94,0.49,50679,229.32,119.81
100719994,1007,1999,4,Haryana,Fatehabad,45763,73.1,208.01,114.41,16452,26.3,74.78,41.13,400,0.6,1.82,1,62615,284.61,156.54
100720004,1007,2000,4,Haryana,Fatehabad,47144,76,216.26,115.55,14519,23.4,66.6,35.59,369,0.6,1.69,0.9,62032,284.55,152.04
