Key,Dist Code,Year,State Code,State Name,Dist Name,DISTRICT MALE FIELD LABOUR (Rs per Day),DISTRICT FEMALE FIELD LABOUR (Rs per Day),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)
18519984,185,1998,4,Haryana,Kurukshetra,-1,-1,92.34,-1
18519994,185,1999,4,Haryana,Kurukshetra,125,-1,102.89,-1
18520004,185,2000,4,Haryana,Kurukshetra,123.33,-1,-1,-1
18520014,185,2001,4,Haryana,Kurukshetra,127.5,-1,107.73,-1
18520024,185,2002,4,Haryana,Kurukshetra,150,-1,-1,-1
18520034,185,2003,4,Haryana,Kurukshetra,152.5,-1,101.51,-1
18520044,185,2004,4,Haryana,Kurukshetra,163.75,-1,-1,-1
18520054,185,2005,4,Haryana,Kurukshetra,105,95.31,108.83,95.31
18520064,185,2006,4,Haryana,Kurukshetra,107.5,98.33,115.45,98.33
18520074,185,2007,4,Haryana,Kurukshetra,117.19,107.08,129.32,107.08
18520084,185,2008,4,Haryana,Kurukshetra,157.5,141.09,165.2,141.09
18520094,185,2009,4,Haryana,Kurukshetra,167.5,160.83,192.16,160.83
18520124,185,2012,4,Haryana,Kurukshetra,254.55,-1,301.27,-1
18520134,185,2013,4,Haryana,Kurukshetra,270.83,-1,339.32,-1
18520144,185,2014,4,Haryana,Kurukshetra,300,-1,372,-1
18520154,185,2015,4,Haryana,Kurukshetra,300,-1,388.24,-1
18520164,185,2016,4,Haryana,Kurukshetra,300,-1,390,-1
18520174,185,2017,4,Haryana,Kurukshetra,300,-1,416,-1
18619904,186,1990,4,Haryana,Rohtak,52.5,25,35.15,25
18619914,186,1991,4,Haryana,Rohtak,60,35,41.75,35
18619924,186,1992,4,Haryana,Rohtak,60,50,50.12,50
18619934,186,1993,4,Haryana,Rohtak,58.6,50,55.62,50
18619944,186,1994,4,Haryana,Rohtak,60.91,60,60.87,60
18619954,186,1995,4,Haryana,Rohtak,65,-1,-1,-1
18619964,186,1996,4,Haryana,Rohtak,65.45,-1,-1,-1
18619974,186,1997,4,Haryana,Rohtak,100,70,82.07,70
18619984,186,1998,4,Haryana,Rohtak,100,100,92.34,100
18619994,186,1999,4,Haryana,Rohtak,100,96.36,102.89,96.36
18620004,186,2000,4,Haryana,Rohtak,100,-1,-1,-1
18620014,186,2001,4,Haryana,Rohtak,100,94.29,107.73,94.29
18620024,186,2002,4,Haryana,Rohtak,100,-1,-1,-1
18620034,186,2003,4,Haryana,Rohtak,100,80,101.51,80
18620044,186,2004,4,Haryana,Rohtak,100,80,106.01,80
18620054,186,2005,4,Haryana,Rohtak,113.75,80,108.83,80
18620064,186,2006,4,Haryana,Rohtak,137.5,100,115.45,100
18620074,186,2007,4,Haryana,Rohtak,160,92.16,129.32,92.16
18620084,186,2008,4,Haryana,Rohtak,208.13,145,165.2,145
18620094,186,2009,4,Haryana,Rohtak,235,169.17,192.16,169.17
18620124,186,2012,4,Haryana,Rohtak,350,-1,301.27,-1
18620134,186,2013,4,Haryana,Rohtak,450,-1,339.32,-1
18620144,186,2014,4,Haryana,Rohtak,468.18,-1,372,-1
18620154,186,2015,4,Haryana,Rohtak,529.17,-1,388.24,-1
18620164,186,2016,4,Haryana,Rohtak,545.83,-1,390,-1
18620174,186,2017,4,Haryana,Rohtak,483.33,-1,416,-1
18719904,187,1990,4,Haryana,Sonepat,41.9,-1,-1,-1
18719914,187,1991,4,Haryana,Sonepat,44,-1,-1,-1
18719924,187,1992,4,Haryana,Sonepat,49.2,-1,-1,-1
18719934,187,1993,4,Haryana,Sonepat,-1,-1,-1,-1
18719944,187,1994,4,Haryana,Sonepat,-1,-1,-1,-1
18719954,187,1995,4,Haryana,Sonepat,-1,-1,-1,-1
18719964,187,1996,4,Haryana,Sonepat,-1,-1,-1,-1
18719974,187,1997,4,Haryana,Sonepat,-1,-1,-1,-1
18719984,187,1998,4,Haryana,Sonepat,84,70,92.34,70
18719994,187,1999,4,Haryana,Sonepat,140,-1,102.89,-1
18720004,187,2000,4,Haryana,Sonepat,-1,-1,-1,-1
18720014,187,2001,4,Haryana,Sonepat,-1,-1,107.73,-1
18720024,187,2002,4,Haryana,Sonepat,-1,-1,-1,-1
18720034,187,2003,4,Haryana,Sonepat,97.5,80,101.51,80
18720044,187,2004,4,Haryana,Sonepat,97.5,-1,-1,-1
18720054,187,2005,4,Haryana,Sonepat,106.42,-1,108.83,-1
18720064,187,2006,4,Haryana,Sonepat,125.56,100,115.45,100
18720074,187,2007,4,Haryana,Sonepat,131,-1,129.32,-1
18720084,187,2008,4,Haryana,Sonepat,204.03,169.55,165.2,169.55
18720094,187,2009,4,Haryana,Sonepat,222.5,175,192.16,175
18720124,187,2012,4,Haryana,Sonepat,400,-1,301.27,-1
18720134,187,2013,4,Haryana,Sonepat,450,-1,339.32,-1
18720144,187,2014,4,Haryana,Sonepat,443.18,-1,372,-1
18720154,187,2015,4,Haryana,Sonepat,450,-1,388.24,-1
18720164,187,2016,4,Haryana,Sonepat,450,-1,390,-1
18720174,187,2017,4,Haryana,Sonepat,566.67,-1,416,-1
18819904,188,1990,4,Haryana,Faridabad,35,-1,-1,-1
18819914,188,1991,4,Haryana,Faridabad,35,-1,-1,-1
18819924,188,1992,4,Haryana,Faridabad,42.9,-1,-1,-1
18819934,188,1993,4,Haryana,Faridabad,-1,-1,-1,-1
18819944,188,1994,4,Haryana,Faridabad,-1,-1,-1,-1
18819954,188,1995,4,Haryana,Faridabad,-1,-1,-1,-1
18819964,188,1996,4,Haryana,Faridabad,-1,-1,-1,-1
18819974,188,1997,4,Haryana,Faridabad,-1,-1,-1,-1
18819984,188,1998,4,Haryana,Faridabad,95.42,80,92.34,80
18819994,188,1999,4,Haryana,Faridabad,90,90,102.89,90
18820004,188,2000,4,Haryana,Faridabad,103.75,-1,-1,-1
18820014,188,2001,4,Haryana,Faridabad,100,90,107.73,90
18820024,188,2002,4,Haryana,Faridabad,100,-1,-1,-1
18820034,188,2003,4,Haryana,Faridabad,100,90,101.51,90
18820044,188,2004,4,Haryana,Faridabad,100,-1,-1,-1
18820054,188,2005,4,Haryana,Faridabad,102.5,90,108.83,90
18820064,188,2006,4,Haryana,Faridabad,111.82,98.64,115.45,98.64
18820074,188,2007,4,Haryana,Faridabad,135.91,125,129.32,125
18820084,188,2008,4,Haryana,Faridabad,162.08,147.92,165.2,147.92
18820094,188,2009,4,Haryana,Faridabad,185.36,168.57,192.16,168.57
18820124,188,2012,4,Haryana,Faridabad,318.18,-1,301.27,-1
18820134,188,2013,4,Haryana,Faridabad,350,-1,339.32,-1
18820144,188,2014,4,Haryana,Faridabad,381.82,-1,372,-1
18820154,188,2015,4,Haryana,Faridabad,416.67,-1,388.24,-1
18820164,188,2016,4,Haryana,Faridabad,400,-1,390,-1
18820174,188,2017,4,Haryana,Faridabad,550,-1,416,-1
189199012,189,1990,12,Uttar Pradesh,Saharanpur,-1,-1,21.34,-1
189199112,189,1991,12,Uttar Pradesh,Saharanpur,-1,-1,25.15,-1
189199212,189,1992,12,Uttar Pradesh,Saharanpur,-1,-1,26.93,-1
189199312,189,1993,12,Uttar Pradesh,Saharanpur,-1,-1,29.52,-1
189199412,189,1994,12,Uttar Pradesh,Saharanpur,-1,-1,31.83,-1
189199512,189,1995,12,Uttar Pradesh,Saharanpur,-1,-1,-1,-1
189199612,189,1996,12,Uttar Pradesh,Saharanpur,-1,-1,-1,-1
189199712,189,1997,12,Uttar Pradesh,Saharanpur,-1,-1,49.06,-1
189199812,189,1998,12,Uttar Pradesh,Saharanpur,-1,-1,-1,-1
189199912,189,1999,12,Uttar Pradesh,Saharanpur,-1,-1,-1,-1
189200012,189,2000,12,Uttar Pradesh,Saharanpur,-1,-1,-1,-1
189200112,189,2001,12,Uttar Pradesh,Saharanpur,-1,-1,60.54,-1
189200212,189,2002,12,Uttar Pradesh,Saharanpur,-1,-1,-1,-1
189200312,189,2003,12,Uttar Pradesh,Saharanpur,-1,-1,62.95,-1
189200412,189,2004,12,Uttar Pradesh,Saharanpur,-1,-1,63.12,-1
189200512,189,2005,12,Uttar Pradesh,Saharanpur,-1,-1,69.33,-1
189200612,189,2006,12,Uttar Pradesh,Saharanpur,-1,-1,68.49,-1
189200712,189,2007,12,Uttar Pradesh,Saharanpur,-1,-1,87.22,-1
189200812,189,2008,12,Uttar Pradesh,Saharanpur,-1,-1,83.84,-1
189200912,189,2009,12,Uttar Pradesh,Saharanpur,-1,-1,99.57,-1
189201212,189,2012,12,Uttar Pradesh,Saharanpur,181,-1,179.72,-1
189201312,189,2013,12,Uttar Pradesh,Saharanpur,209.1,-1,202.56,-1
189201412,189,2014,12,Uttar Pradesh,Saharanpur,-1,-1,226,-1
189201512,189,2015,12,Uttar Pradesh,Saharanpur,250,-1,238.4,-1
189201612,189,2016,12,Uttar Pradesh,Saharanpur,200,-1,233,-1
190199012,190,1990,12,Uttar Pradesh,Muzaffarnagar,-1,-1,21.34,-1
190199112,190,1991,12,Uttar Pradesh,Muzaffarnagar,-1,-1,25.15,-1
190199212,190,1992,12,Uttar Pradesh,Muzaffarnagar,-1,-1,26.93,-1
190199312,190,1993,12,Uttar Pradesh,Muzaffarnagar,-1,-1,29.52,-1
190199412,190,1994,12,Uttar Pradesh,Muzaffarnagar,-1,-1,31.83,-1
190199512,190,1995,12,Uttar Pradesh,Muzaffarnagar,-1,-1,-1,-1
190199612,190,1996,12,Uttar Pradesh,Muzaffarnagar,-1,-1,-1,-1
190199712,190,1997,12,Uttar Pradesh,Muzaffarnagar,-1,-1,49.06,-1
190199812,190,1998,12,Uttar Pradesh,Muzaffarnagar,-1,-1,-1,-1
190199912,190,1999,12,Uttar Pradesh,Muzaffarnagar,-1,-1,-1,-1
190200012,190,2000,12,Uttar Pradesh,Muzaffarnagar,-1,-1,-1,-1
190200112,190,2001,12,Uttar Pradesh,Muzaffarnagar,-1,-1,60.54,-1
190200212,190,2002,12,Uttar Pradesh,Muzaffarnagar,-1,-1,-1,-1
190200312,190,2003,12,Uttar Pradesh,Muzaffarnagar,-1,-1,62.95,-1
190200412,190,2004,12,Uttar Pradesh,Muzaffarnagar,-1,-1,63.12,-1
190200512,190,2005,12,Uttar Pradesh,Muzaffarnagar,-1,-1,69.33,-1
190200612,190,2006,12,Uttar Pradesh,Muzaffarnagar,-1,-1,68.49,-1
190200712,190,2007,12,Uttar Pradesh,Muzaffarnagar,-1,-1,87.22,-1
190200812,190,2008,12,Uttar Pradesh,Muzaffarnagar,-1,-1,83.84,-1
190200912,190,2009,12,Uttar Pradesh,Muzaffarnagar,-1,-1,99.57,-1
190201212,190,2012,12,Uttar Pradesh,Muzaffarnagar,200,-1,179.72,-1
190201312,190,2013,12,Uttar Pradesh,Muzaffarnagar,233.33,-1,202.56,-1
190201412,190,2014,12,Uttar Pradesh,Muzaffarnagar,260,-1,226,-1
190201512,190,2015,12,Uttar Pradesh,Muzaffarnagar,262.5,-1,238.4,-1
190201612,190,2016,12,Uttar Pradesh,Muzaffarnagar,306.25,-1,233,-1
190201712,190,2017,12,Uttar Pradesh,Muzaffarnagar,325,-1,241,-1
191199012,191,1990,12,Uttar Pradesh,Meerut,12.3,16.1,21.34,16.1
191199112,191,1991,12,Uttar Pradesh,Meerut,25,40,25.15,40
191199212,191,1992,12,Uttar Pradesh,Meerut,-1,40,26.93,40
191199312,191,1993,12,Uttar Pradesh,Meerut,-1,40,29.52,40
191199412,191,1994,12,Uttar Pradesh,Meerut,-1,31.4,31.83,31.4
191199512,191,1995,12,Uttar Pradesh,Meerut,-1,-1,-1,-1
191199612,191,1996,12,Uttar Pradesh,Meerut,-1,-1,-1,-1
191199712,191,1997,12,Uttar Pradesh,Meerut,60,-1,49.06,-1
191199812,191,1998,12,Uttar Pradesh,Meerut,64.44,62.5,62.33,62.5
191199912,191,1999,12,Uttar Pradesh,Meerut,61.89,80,53.02,80
191200012,191,2000,12,Uttar Pradesh,Meerut,-1,-1,-1,-1
191200112,191,2001,12,Uttar Pradesh,Meerut,60,-1,60.54,-1
191200212,191,2002,12,Uttar Pradesh,Meerut,-1,-1,-1,-1
191200312,191,2003,12,Uttar Pradesh,Meerut,60.91,-1,62.95,-1
191200412,191,2004,12,Uttar Pradesh,Meerut,80,-1,63.12,-1
191200512,191,2005,12,Uttar Pradesh,Meerut,75.91,-1,69.33,-1
191200612,191,2006,12,Uttar Pradesh,Meerut,81.55,61,68.49,61
191200712,191,2007,12,Uttar Pradesh,Meerut,112.71,98.43,87.22,98.43
191200812,191,2008,12,Uttar Pradesh,Meerut,120,100,83.84,100
191200912,191,2009,12,Uttar Pradesh,Meerut,124.36,106.68,99.57,106.68
191201712,191,2017,12,Uttar Pradesh,Meerut,295.83,-1,241,-1
192199012,192,1990,12,Uttar Pradesh,Buland Shahar,-1,-1,21.34,-1
192199112,192,1991,12,Uttar Pradesh,Buland Shahar,-1,-1,25.15,-1
192199212,192,1992,12,Uttar Pradesh,Buland Shahar,-1,-1,26.93,-1
192199312,192,1993,12,Uttar Pradesh,Buland Shahar,-1,-1,29.52,-1
192199412,192,1994,12,Uttar Pradesh,Buland Shahar,-1,-1,31.83,-1
192199512,192,1995,12,Uttar Pradesh,Buland Shahar,-1,-1,-1,-1
192199612,192,1996,12,Uttar Pradesh,Buland Shahar,-1,-1,-1,-1
192199712,192,1997,12,Uttar Pradesh,Buland Shahar,-1,-1,49.06,-1
192199812,192,1998,12,Uttar Pradesh,Buland Shahar,-1,-1,62.33,-1
192199912,192,1999,12,Uttar Pradesh,Buland Shahar,-1,-1,53.02,-1
192200012,192,2000,12,Uttar Pradesh,Buland Shahar,-1,-1,-1,-1
192200112,192,2001,12,Uttar Pradesh,Buland Shahar,-1,-1,60.54,-1
192200212,192,2002,12,Uttar Pradesh,Buland Shahar,-1,-1,-1,-1
192200312,192,2003,12,Uttar Pradesh,Buland Shahar,-1,-1,62.95,-1
192200412,192,2004,12,Uttar Pradesh,Buland Shahar,-1,-1,63.12,-1
192200512,192,2005,12,Uttar Pradesh,Buland Shahar,-1,-1,69.33,-1
192200612,192,2006,12,Uttar Pradesh,Buland Shahar,-1,-1,68.49,-1
192200712,192,2007,12,Uttar Pradesh,Buland Shahar,-1,-1,87.22,-1
192200812,192,2008,12,Uttar Pradesh,Buland Shahar,-1,-1,83.84,-1
192200912,192,2009,12,Uttar Pradesh,Buland Shahar,-1,-1,99.57,-1
192201212,192,2012,12,Uttar Pradesh,Buland Shahar,-1,-1,179.72,-1
192201312,192,2013,12,Uttar Pradesh,Buland Shahar,-1,-1,202.56,-1
192201412,192,2014,12,Uttar Pradesh,Buland Shahar,280.25,-1,226,-1
192201512,192,2015,12,Uttar Pradesh,Buland Shahar,258,-1,238.4,-1
193199012,193,1990,12,Uttar Pradesh,Ghaziabad,-1,-1,21.3,-1
193199112,193,1991,12,Uttar Pradesh,Ghaziabad,-1,-1,25.2,-1
193199212,193,1992,12,Uttar Pradesh,Ghaziabad,-1,-1,26.9,-1
193199312,193,1993,12,Uttar Pradesh,Ghaziabad,-1,-1,-1,-1
193199412,193,1994,12,Uttar Pradesh,Ghaziabad,-1,-1,-1,-1
193199512,193,1995,12,Uttar Pradesh,Ghaziabad,-1,-1,-1,-1
193199612,193,1996,12,Uttar Pradesh,Ghaziabad,-1,-1,-1,-1
193199712,193,1997,12,Uttar Pradesh,Ghaziabad,-1,-1,-1,-1
193199812,193,1998,12,Uttar Pradesh,Ghaziabad,-1,-1,62.33,-1
193199912,193,1999,12,Uttar Pradesh,Ghaziabad,-1,-1,53.02,-1
193200012,193,2000,12,Uttar Pradesh,Ghaziabad,-1,-1,-1,-1
193200112,193,2001,12,Uttar Pradesh,Ghaziabad,-1,-1,60.54,-1
193200212,193,2002,12,Uttar Pradesh,Ghaziabad,-1,-1,-1,-1
193200312,193,2003,12,Uttar Pradesh,Ghaziabad,-1,-1,62.95,-1
193200412,193,2004,12,Uttar Pradesh,Ghaziabad,-1,-1,-1,-1
193200512,193,2005,12,Uttar Pradesh,Ghaziabad,-1,-1,69.33,-1
193200612,193,2006,12,Uttar Pradesh,Ghaziabad,-1,-1,68.49,-1
193200712,193,2007,12,Uttar Pradesh,Ghaziabad,-1,-1,87.22,-1
193200812,193,2008,12,Uttar Pradesh,Ghaziabad,-1,-1,83.84,-1
193200912,193,2009,12,Uttar Pradesh,Ghaziabad,-1,-1,99.57,-1
193201212,193,2012,12,Uttar Pradesh,Ghaziabad,-1,-1,179.72,-1
193201312,193,2013,12,Uttar Pradesh,Ghaziabad,-1,-1,202.56,-1
193201412,193,2014,12,Uttar Pradesh,Ghaziabad,-1,-1,226,-1
193201512,193,2015,12,Uttar Pradesh,Ghaziabad,-1,-1,238.4,-1
193201612,193,2016,12,Uttar Pradesh,Ghaziabad,300,-1,233,-1
193201712,193,2017,12,Uttar Pradesh,Ghaziabad,326.58,-1,241,-1
194199012,194,1990,12,Uttar Pradesh,Aligarh,-1,-1,21.34,-1
194199112,194,1991,12,Uttar Pradesh,Aligarh,-1,-1,25.15,-1
194199212,194,1992,12,Uttar Pradesh,Aligarh,-1,-1,26.93,-1
194199312,194,1993,12,Uttar Pradesh,Aligarh,-1,-1,29.52,-1
194199412,194,1994,12,Uttar Pradesh,Aligarh,-1,-1,31.83,-1
194199512,194,1995,12,Uttar Pradesh,Aligarh,-1,-1,-1,-1
194199612,194,1996,12,Uttar Pradesh,Aligarh,-1,-1,-1,-1
194199712,194,1997,12,Uttar Pradesh,Aligarh,-1,-1,49.06,-1
194199812,194,1998,12,Uttar Pradesh,Aligarh,-1,-1,62.33,-1
194199912,194,1999,12,Uttar Pradesh,Aligarh,-1,-1,53.02,-1
194200012,194,2000,12,Uttar Pradesh,Aligarh,-1,-1,-1,-1
194200112,194,2001,12,Uttar Pradesh,Aligarh,-1,-1,60.54,-1
194200212,194,2002,12,Uttar Pradesh,Aligarh,-1,-1,-1,-1
194200312,194,2003,12,Uttar Pradesh,Aligarh,-1,-1,62.95,-1
194200412,194,2004,12,Uttar Pradesh,Aligarh,-1,-1,63.12,-1
194200512,194,2005,12,Uttar Pradesh,Aligarh,-1,-1,69.33,-1
194200612,194,2006,12,Uttar Pradesh,Aligarh,-1,-1,68.49,-1
194200712,194,2007,12,Uttar Pradesh,Aligarh,-1,-1,87.22,-1
194200812,194,2008,12,Uttar Pradesh,Aligarh,-1,-1,83.84,-1
194200912,194,2009,12,Uttar Pradesh,Aligarh,-1,-1,99.57,-1
194201212,194,2012,12,Uttar Pradesh,Aligarh,213,-1,179.72,-1
194201312,194,2013,12,Uttar Pradesh,Aligarh,271.27,-1,202.56,-1
194201412,194,2014,12,Uttar Pradesh,Aligarh,254.2,-1,226,-1
194201512,194,2015,12,Uttar Pradesh,Aligarh,259.22,-1,238.4,-1
194201612,194,2016,12,Uttar Pradesh,Aligarh,244,-1,233,-1
194201712,194,2017,12,Uttar Pradesh,Aligarh,300,-1,241,-1
195199012,195,1990,12,Uttar Pradesh,Mathura,-1,-1,21.34,-1
195199112,195,1991,12,Uttar Pradesh,Mathura,-1,-1,25.15,-1
195199212,195,1992,12,Uttar Pradesh,Mathura,-1,-1,26.93,-1
195199312,195,1993,12,Uttar Pradesh,Mathura,-1,-1,29.52,-1
195199412,195,1994,12,Uttar Pradesh,Mathura,-1,-1,31.83,-1
195199512,195,1995,12,Uttar Pradesh,Mathura,-1,-1,-1,-1
195199612,195,1996,12,Uttar Pradesh,Mathura,-1,-1,-1,-1
195199712,195,1997,12,Uttar Pradesh,Mathura,-1,-1,49.06,-1
195199812,195,1998,12,Uttar Pradesh,Mathura,-1,-1,62.33,-1
195199912,195,1999,12,Uttar Pradesh,Mathura,-1,-1,53.02,-1
195200012,195,2000,12,Uttar Pradesh,Mathura,-1,-1,-1,-1
195200112,195,2001,12,Uttar Pradesh,Mathura,-1,-1,60.54,-1
195200212,195,2002,12,Uttar Pradesh,Mathura,-1,-1,-1,-1
195200312,195,2003,12,Uttar Pradesh,Mathura,-1,-1,62.95,-1
195200412,195,2004,12,Uttar Pradesh,Mathura,-1,-1,63.12,-1
195200512,195,2005,12,Uttar Pradesh,Mathura,-1,-1,69.33,-1
195200612,195,2006,12,Uttar Pradesh,Mathura,-1,-1,68.49,-1
195200712,195,2007,12,Uttar Pradesh,Mathura,-1,-1,87.22,-1
195200812,195,2008,12,Uttar Pradesh,Mathura,-1,-1,83.84,-1
195200912,195,2009,12,Uttar Pradesh,Mathura,-1,-1,99.57,-1
195201212,195,2012,12,Uttar Pradesh,Mathura,211,-1,179.72,-1
195201312,195,2013,12,Uttar Pradesh,Mathura,-1,-1,202.56,-1
195201412,195,2014,12,Uttar Pradesh,Mathura,-1,-1,226,-1
195201512,195,2015,12,Uttar Pradesh,Mathura,-1,-1,238.4,-1
195201612,195,2016,12,Uttar Pradesh,Mathura,295,-1,233,-1
196199012,196,1990,12,Uttar Pradesh,Agra,26.7,15,21.34,15
196199112,196,1991,12,Uttar Pradesh,Agra,33.6,25,25.15,25
196199212,196,1992,12,Uttar Pradesh,Agra,35,25,26.93,25
196199312,196,1993,12,Uttar Pradesh,Agra,-1,30,29.52,30
196199412,196,1994,12,Uttar Pradesh,Agra,-1,31.4,31.83,31.4
196199512,196,1995,12,Uttar Pradesh,Agra,-1,-1,-1,-1
196199612,196,1996,12,Uttar Pradesh,Agra,-1,-1,-1,-1
196199712,196,1997,12,Uttar Pradesh,Agra,49.06,-1,49.06,-1
196199812,196,1998,12,Uttar Pradesh,Agra,-1,-1,62.33,-1
196199912,196,1999,12,Uttar Pradesh,Agra,56,50,53.02,50
196200012,196,2000,12,Uttar Pradesh,Agra,-1,-1,-1,-1
196200112,196,2001,12,Uttar Pradesh,Agra,66.67,-1,60.54,-1
196200212,196,2002,12,Uttar Pradesh,Agra,-1,-1,-1,-1
196200312,196,2003,12,Uttar Pradesh,Agra,60,-1,62.95,-1
196200412,196,2004,12,Uttar Pradesh,Agra,60,-1,63.12,-1
196200512,196,2005,12,Uttar Pradesh,Agra,61.67,-1,69.33,-1
196200612,196,2006,12,Uttar Pradesh,Agra,81.67,61.25,68.49,61.25
196200712,196,2007,12,Uttar Pradesh,Agra,88,69.17,87.22,69.17
196200812,196,2008,12,Uttar Pradesh,Agra,99,90.28,83.84,90.28
196200912,196,2009,12,Uttar Pradesh,Agra,100,98,99.57,98
196201212,196,2012,12,Uttar Pradesh,Agra,-1,-1,179.72,-1
196201312,196,2013,12,Uttar Pradesh,Agra,250,-1,202.56,-1
196201412,196,2014,12,Uttar Pradesh,Agra,-1,-1,226,-1
196201512,196,2015,12,Uttar Pradesh,Agra,-1,-1,238.4,-1
197199012,197,1990,12,Uttar Pradesh,Mainpuri,-1,-1,21.34,-1
197199112,197,1991,12,Uttar Pradesh,Mainpuri,-1,-1,25.15,-1
197199212,197,1992,12,Uttar Pradesh,Mainpuri,-1,-1,26.93,-1
197199312,197,1993,12,Uttar Pradesh,Mainpuri,-1,-1,29.52,-1
197199412,197,1994,12,Uttar Pradesh,Mainpuri,-1,-1,31.83,-1
197199512,197,1995,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1
197199612,197,1996,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1
197199712,197,1997,12,Uttar Pradesh,Mainpuri,-1,-1,49.06,-1
197199812,197,1998,12,Uttar Pradesh,Mainpuri,-1,-1,62.33,-1
197199912,197,1999,12,Uttar Pradesh,Mainpuri,-1,-1,53.02,-1
197200012,197,2000,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1
197200112,197,2001,12,Uttar Pradesh,Mainpuri,-1,-1,60.54,-1
197200212,197,2002,12,Uttar Pradesh,Mainpuri,-1,-1,-1,-1
197200312,197,2003,12,Uttar Pradesh,Mainpuri,-1,-1,62.95,-1
197200412,197,2004,12,Uttar Pradesh,Mainpuri,-1,-1,63.12,-1
197200512,197,2005,12,Uttar Pradesh,Mainpuri,-1,-1,69.33,-1
197200612,197,2006,12,Uttar Pradesh,Mainpuri,-1,-1,68.49,-1
197200712,197,2007,12,Uttar Pradesh,Mainpuri,-1,-1,87.22,-1
197200812,197,2008,12,Uttar Pradesh,Mainpuri,-1,-1,83.84,-1
197200912,197,2009,12,Uttar Pradesh,Mainpuri,-1,-1,99.57,-1
197201212,197,2012,12,Uttar Pradesh,Mainpuri,134.5,-1,179.72,-1
197201312,197,2013,12,Uttar Pradesh,Mainpuri,150,-1,202.56,-1
197201412,197,2014,12,Uttar Pradesh,Mainpuri,158.33,-1,226,-1
197201512,197,2015,12,Uttar Pradesh,Mainpuri,230.27,-1,238.4,-1
197201612,197,2016,12,Uttar Pradesh,Mainpuri,250,-1,233,-1
197201712,197,2017,12,Uttar Pradesh,Mainpuri,250,-1,241,-1
198199012,198,1990,12,Uttar Pradesh,Etah,-1,-1,21.34,-1
198199112,198,1991,12,Uttar Pradesh,Etah,-1,-1,25.15,-1
198199212,198,1992,12,Uttar Pradesh,Etah,-1,-1,26.93,-1
198199312,198,1993,12,Uttar Pradesh,Etah,-1,-1,29.52,-1
198199412,198,1994,12,Uttar Pradesh,Etah,-1,-1,31.83,-1
198199512,198,1995,12,Uttar Pradesh,Etah,-1,-1,-1,-1
198199612,198,1996,12,Uttar Pradesh,Etah,-1,-1,-1,-1
198199712,198,1997,12,Uttar Pradesh,Etah,-1,-1,49.06,-1
198199812,198,1998,12,Uttar Pradesh,Etah,-1,-1,62.33,-1
198199912,198,1999,12,Uttar Pradesh,Etah,-1,-1,53.02,-1
198200012,198,2000,12,Uttar Pradesh,Etah,-1,-1,-1,-1
198200112,198,2001,12,Uttar Pradesh,Etah,-1,-1,60.54,-1
198200212,198,2002,12,Uttar Pradesh,Etah,-1,-1,-1,-1
198200312,198,2003,12,Uttar Pradesh,Etah,-1,-1,62.95,-1
198200412,198,2004,12,Uttar Pradesh,Etah,-1,-1,63.12,-1
198200512,198,2005,12,Uttar Pradesh,Etah,-1,-1,69.33,-1
198200612,198,2006,12,Uttar Pradesh,Etah,-1,-1,68.49,-1
198200712,198,2007,12,Uttar Pradesh,Etah,-1,-1,87.22,-1
198200812,198,2008,12,Uttar Pradesh,Etah,-1,-1,83.84,-1
198200912,198,2009,12,Uttar Pradesh,Etah,-1,-1,99.57,-1
198201212,198,2012,12,Uttar Pradesh,Etah,183.11,-1,179.72,-1
198201312,198,2013,12,Uttar Pradesh,Etah,189.42,-1,202.56,-1
198201412,198,2014,12,Uttar Pradesh,Etah,240.6,-1,226,-1
198201512,198,2015,12,Uttar Pradesh,Etah,-1,-1,238.4,-1
199199012,199,1990,12,Uttar Pradesh,Bareilly,22.5,16.1,21.34,16.1
199199112,199,1991,12,Uttar Pradesh,Bareilly,25,22.2,25.15,22.2
199199212,199,1992,12,Uttar Pradesh,Bareilly,24.2,25,26.93,25
199199312,199,1993,12,Uttar Pradesh,Bareilly,-1,27.9,29.52,27.9
199199412,199,1994,12,Uttar Pradesh,Bareilly,-1,32,31.83,32
199199512,199,1995,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1
199199612,199,1996,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1
199199712,199,1997,12,Uttar Pradesh,Bareilly,40,-1,49.06,-1
199199812,199,1998,12,Uttar Pradesh,Bareilly,45,-1,62.33,-1
199199912,199,1999,12,Uttar Pradesh,Bareilly,49.64,-1,53.02,-1
199200012,199,2000,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1
199200112,199,2001,12,Uttar Pradesh,Bareilly,57.6,-1,60.54,-1
199200212,199,2002,12,Uttar Pradesh,Bareilly,-1,-1,-1,-1
199200312,199,2003,12,Uttar Pradesh,Bareilly,65,-1,62.95,-1
199200412,199,2004,12,Uttar Pradesh,Bareilly,70,-1,63.12,-1
