Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY POTENTIAL (Millimeters),FEBRUARY POTENTIAL (Millimeters),MARCH POTENTIAL (Millimeters),APRIL POTENTIAL (Millimeters),MAY POTENTIAL (Millimeters),JUNE POTENTIAL (Millimeters),JULY POTENTIAL (Millimeters),AUGUST POTENTIAL (Millimeters),SEPTEMBER POTENTIAL (Millimeters),OCTOBER POTENTIAL (Millimeters),NOVEMBER POTENTIAL (Millimeters),DECEMBER POTENTIAL (Millimeters)
92519682,925,1968,2,Bihar,Champaran(East),60.8,81.63,134.6,168.88,193.56,142.8,128.35,124.39,112.3,103.67,74.14,58
92519692,925,1969,2,Bihar,Champaran(East),64.64,87.91,141.26,174.34,181.86,148.09,130.12,122.03,111.04,106.64,77.03,57.34
92519702,925,1970,2,Bihar,Champaran(East),62.77,78.2,134.69,178.8,195.7,143.96,128.87,125.32,110.68,107.32,74.45,57.11
92519712,925,1971,2,Bihar,Champaran(East),62.03,78.58,132.62,170.57,172.59,142.29,126.12,121,113.26,107.16,72.48,58.24
92519722,925,1972,2,Bihar,Champaran(East),62.35,79.83,135.37,169.72,203.43,159.6,136.72,126.93,110.68,106.15,74.17,60.25
92519732,925,1973,2,Bihar,Champaran(East),67.32,82.83,132.94,181.94,192.58,143.15,133.77,123.74,111.92,106.15,73.27,56.52
92519742,925,1974,2,Bihar,Champaran(East),62.75,85.38,144.11,179.42,196.95,153.24,127.58,122.9,111.39,114.39,77.69,57.96
92519752,925,1975,2,Bihar,Champaran(East),62.65,82.23,137.36,181.01,201.57,153.28,128.52,126.69,110.67,111.09,75.25,56.76
92519762,925,1976,2,Bihar,Champaran(East),63.32,87.57,140.24,176.52,187.44,147.18,130.27,122.35,109.9,105.95,78.91,57.16
92519772,925,1977,2,Bihar,Champaran(East),63.71,82.04,140.39,169.82,175.01,145.55,129.15,123.84,110.79,105.1,76.69,56.16
92519782,925,1978,2,Bihar,Champaran(East),58.23,74.63,120.71,161.93,198.58,147.1,129.89,123.67,108.45,105.89,77.1,57.19
92519792,925,1979,2,Bihar,Champaran(East),62.71,77.13,133.85,169,199.74,151.16,131.1,124.39,108.88,107.31,79.47,56.7
92519802,925,1980,2,Bihar,Champaran(East),61.36,81.05,131.04,174.84,193.05,146.61,129.85,124.05,111.45,105.62,74.22,58.99
92519812,925,1981,2,Bihar,Champaran(East),59.12,79.82,129.84,164.12,180.4,149.96,128.22,125.89,111.38,107.2,75.38,55.7
92519822,925,1982,2,Bihar,Champaran(East),63.31,78.75,127.03,168.17,183.72,144.27,136.57,127.72,112.76,105.48,73.29,57.18
92519832,925,1983,2,Bihar,Champaran(East),60.27,82.11,137.91,170.08,178.65,153.51,131.68,128.9,113.11,106.91,74.25,57
92519842,925,1984,2,Bihar,Champaran(East),60.52,83.25,138.32,166.68,203.47,142.79,126.2,123.06,107.95,110.14,73.11,58.47
92519852,925,1985,2,Bihar,Champaran(East),61.67,80.49,146.87,177.56,192.37,149.39,124.85,124.63,110.4,105.4,73.62,59.7
92519862,925,1986,2,Bihar,Champaran(East),63.59,81.9,134.33,166.22,177.96,152.59,128.53,122.34,111.53,103.45,75.89,56.55
92519872,925,1987,2,Bihar,Champaran(East),61.25,81,127.36,174.32,184.65,151.87,127.62,120.36,111.58,105.76,74.57,57.86
92519882,925,1988,2,Bihar,Champaran(East),63.81,82.93,136.65,167.59,196.13,145.93,128.47,120.88,113.07,109.54,76.17,58.84
92519892,925,1989,2,Bihar,Champaran(East),61.04,83.94,136.38,176.56,202.92,147.27,130.47,123.94,112.07,107.15,74.69,54.64
92519902,925,1990,2,Bihar,Champaran(East),62.71,78.07,126.05,180.43,178.26,148.36,127.21,123.97,110.95,106.43,79.91,57.85
92519912,925,1991,2,Bihar,Champaran(East),57.16,81.66,129.37,165.97,196.31,141.95,132.09,122.25,108.35,105.96,73.04,54.78
92519922,925,1992,2,Bihar,Champaran(East),58.27,76.04,151.5,184.04,185.64,146.93,129.85,122.71,110.72,105.98,75.39,54.93
92519932,925,1993,2,Bihar,Champaran(East),65.15,83.04,133.75,167.39,191.78,149.72,136.96,124.26,111.08,108.19,76.45,57.05
92519942,925,1994,2,Bihar,Champaran(East),63.17,78.1,137.63,169.45,194.62,154.37,132.17,125.3,114,107.52,73.61,57.47
92519952,925,1995,2,Bihar,Champaran(East),64.54,84.75,144.1,178.22,204.97,159.4,132.05,125.35,113.8,113.03,79.2,60.16
92519962,925,1996,2,Bihar,Champaran(East),68.34,82.34,147.62,174.55,203.26,149.83,129.97,124.59,111.17,106.6,75.38,57.36
92519972,925,1997,2,Bihar,Champaran(East),60.38,78.76,130,159.2,182.29,149.32,127.98,125.31,108.3,101.46,74.75,55.07
92519982,925,1998,2,Bihar,Champaran(East),60.22,79.64,127.08,162.73,193.79,156.2,129.22,121.47,113.15,112.37,78.53,57.53
92519992,925,1999,2,Bihar,Champaran(East),64.18,85.69,142.97,177.08,188.76,145.35,128.56,120.88,111.72,107.79,76.92,57.55
92520002,925,2000,2,Bihar,Champaran(East),62.64,79.94,130.83,175.46,182.16,144.82,130.63,123.51,109.38,109.14,77.3,57.35
92520012,925,2001,2,Bihar,Champaran(East),64.64,82.88,126.35,162.39,182.2,144.32,129.48,123.09,112.57,110.7,78.23,56.79
92520022,925,2002,2,Bihar,Champaran(East),62.62,82.3,133.2,176.35,194.28,147.07,130.16,124.9,109.74,106.98,76.81,57.9
92520032,925,2003,2,Bihar,Champaran(East),63.6,78.76,128.75,171.74,189.8,147.86,130.43,126.24,113.16,112.75,77.25,56.58
92520042,925,2004,2,Bihar,Champaran(East),59.33,78.41,140.8,177.39,191.76,145.2,127.9,125.72,113.05,106.46,73.13,59.22
92520052,925,2005,2,Bihar,Champaran(East),61.54,85.79,138.45,166.7,189.05,157.03,129.9,123.98,112.88,107.34,75.64,57.54
92520062,925,2006,2,Bihar,Champaran(East),67.83,86.62,128.88,168.97,186.57,144.57,132.26,124.44,112.45,108.15,76.24,58.44
92520072,925,2007,2,Bihar,Champaran(East),62.69,76.52,128.15,168.98,180.48,150.32,128.33,124.11,112.33,109.92,76.45,57.49
92520082,925,2008,2,Bihar,Champaran(East),63.82,80.41,134.89,169.01,183.15,141.13,126.25,122.42,111.5,107.53,77.63,56.95
92520092,925,2009,2,Bihar,Champaran(East),65.27,87.51,132.18,178.17,190.34,149.02,134.46,124.32,112.18,110.83,79.06,57.12
92520102,925,2010,2,Bihar,Champaran(East),64.65,83.51,143.33,185.96,190.6,153.21,135.2,124.75,113.34,110.48,79.33,56.83
92520112,925,2011,2,Bihar,Champaran(East),62.47,82.04,138.05,164.42,185.45,148.64,130.69,123.77,112.31,106.73,76.58,56.77
92520122,925,2012,2,Bihar,Champaran(East),60.93,85.51,132.24,165.93,194.55,155.76,131.85,124.7,112.06,104.81,74.17,56.92
92520132,925,2013,2,Bihar,Champaran(East),60.94,78.17,128.74,163.1,199.21,150.4,133.87,124.39,111.68,108.4,72.81,56.19
92520142,925,2014,2,Bihar,Champaran(East),60.44,76.45,132.31,158.99,185.12,148.4,130.32,123.09,110.39,105.15,74.73,56.31
92520152,925,2015,2,Bihar,Champaran(East),59.6,77.49,125.25,153.04,190.67,151.34,130.68,122.71,111.43,106.55,74.2,53.57
92619582,926,1958,2,Bihar,Champaran(West,68.05,84.91,142.75,179.37,200.17,158.4,135.22,123.18,112.55,107.8,74.76,59.11
92619592,926,1959,2,Bihar,Champaran(West,62.8,78.83,137.94,168.23,194.01,145.79,134.01,125.74,109.76,106.36,74.23,58.7
92619602,926,1960,2,Bihar,Champaran(West,63.13,86.35,132.67,178.67,193.99,149.75,130.08,125.97,108.76,105.47,72.49,58.79
92619612,926,1961,2,Bihar,Champaran(West,63.57,81.44,135.72,177.78,190.61,146.21,132.59,125.98,110.76,106.93,71.21,53.5
92619622,926,1962,2,Bihar,Champaran(West,62.63,79.87,138.79,171.15,185.62,144.81,132.9,121.57,109.04,102.4,74.53,56.99
92619632,926,1963,2,Bihar,Champaran(West,62.08,85.94,131.92,169.9,185.86,141.03,128.67,125.07,109.99,106.02,74.03,58.38
92619642,926,1964,2,Bihar,Champaran(West,64.64,83.05,141.44,183.91,188.57,155.86,127.99,126.01,110.08,110.4,73.39,57.92
92619652,926,1965,2,Bihar,Champaran(West,68.07,86.18,139.01,178.46,199.77,154.63,130.53,123.4,109.64,103.93,75.29,59.28
92619662,926,1966,2,Bihar,Champaran(West,63.99,88.53,146.95,187.47,206.62,151.69,132.73,122.82,108.34,104.44,79.25,58.97
92619672,926,1967,2,Bihar,Champaran(West,63.81,86.57,127.54,172.34,194.17,152.15,132.02,124.55,109.84,103.76,70.87,58.3
92619682,926,1968,2,Bihar,Champaran(West,60.36,81.35,134.12,171.92,196.72,140.6,129.61,125.38,111.78,102.82,73.74,58.25
92619692,926,1969,2,Bihar,Champaran(West,63.91,87.96,143.52,178.98,182.26,146.56,131.25,123.58,109.76,105.87,75.98,57.59
92619702,926,1970,2,Bihar,Champaran(West,62.72,78.64,133.84,180.33,195.3,141.93,129.86,125.38,110.12,105.5,73.81,57.18
92619712,926,1971,2,Bihar,Champaran(West,62.84,81.07,135.46,165.22,170.23,139.73,127.64,122.37,112.67,105.1,71.83,58.24
92619722,926,1972,2,Bihar,Champaran(West,63.1,78.96,137.89,174.79,204.59,154.7,136.1,125.9,109.54,104.65,73.57,59.87
92619732,926,1973,2,Bihar,Champaran(West,67.17,84.67,136.42,185.78,189.47,142.1,134.07,124.3,110.77,104.33,72.15,56.79
92619742,926,1974,2,Bihar,Champaran(West,63.23,86.97,144.55,184.09,195.91,150.18,129.22,124.13,110.7,112.74,77.89,58.15
92619752,926,1975,2,Bihar,Champaran(West,63.09,83.31,140.12,185.64,199.43,149.5,129.32,126.71,109.08,109.47,74.52,57.3
92619762,926,1976,2,Bihar,Champaran(West,64.22,88.12,142.68,176.01,186.33,146.23,130.78,123.23,108.35,103.52,76.08,56.01
92619772,926,1977,2,Bihar,Champaran(West,62.92,83.42,141.62,168.13,171.75,142.22,129.52,124.42,109.56,101.53,73.46,54.73
92619782,926,1978,2,Bihar,Champaran(West,56.81,73,117.36,160.05,191.01,143.71,130.68,123.68,107.15,102.5,74.21,54.61
92619792,926,1979,2,Bihar,Champaran(West,60.93,75.43,128.64,166.71,197.62,147.33,132.43,124.96,108.39,104.06,76.36,55.11
92619802,926,1980,2,Bihar,Champaran(West,59.24,80.09,132.06,177.41,188.12,142.93,130.69,124.57,110.28,103.34,71.11,56.9
92619812,926,1981,2,Bihar,Champaran(West,57.56,79.77,128.22,158.35,177.34,147.23,129.79,126.45,110.4,106.59,73.88,55.46
92619822,926,1982,2,Bihar,Champaran(West,63.43,78.85,126.46,166.14,183.4,142.31,136.7,127.93,112.36,104.22,70.88,57.33
92619832,926,1983,2,Bihar,Champaran(West,60.89,82.13,137.41,168.09,177.5,151.29,132.92,129.19,111.37,103.52,71.84,57.08
92619842,926,1984,2,Bihar,Champaran(West,59.05,79.54,134.68,164.15,195.6,140.61,127.79,124.42,106.86,106.34,69.24,57.89
92619852,926,1985,2,Bihar,Champaran(West,59.6,78.98,143.59,168.83,184.62,146.08,126.08,125.14,109.29,101.46,69.85,57.27
92619862,926,1986,2,Bihar,Champaran(West,61.04,80.56,132.29,160.16,173.46,148.19,129.08,123.1,109.38,100.09,74.05,54.94
92619872,926,1987,2,Bihar,Champaran(West,60.91,80.87,124.77,172.19,183.02,149.26,129.98,122.61,110.32,103.13,71.41,57.3
92619882,926,1988,2,Bihar,Champaran(West,63.21,82.92,136.86,164.48,190.95,143,130.08,122.3,111.42,107.5,72.6,56.54
92619892,926,1989,2,Bihar,Champaran(West,58.72,81.17,133.73,172.35,197.47,143.32,132.09,124.62,110.45,104.39,73.51,53.51
92619902,926,1990,2,Bihar,Champaran(West,62.11,77.59,123.87,180.47,175.22,145.57,128.22,125.4,109.51,102.93,75.94,55.63
92619912,926,1991,2,Bihar,Champaran(West,55.67,79.26,124.92,162.12,190.13,140.31,132.77,123,107.34,102.48,69.92,52.71
92619922,926,1992,2,Bihar,Champaran(West,57.23,75.94,143.27,181.68,183.58,144.46,130.37,123.11,109.25,103.22,72.05,53.61
92619932,926,1993,2,Bihar,Champaran(West,63.41,83.09,128.5,163.31,185.97,147.38,136.08,125.06,109.97,106.46,74.34,56.27
92619942,926,1994,2,Bihar,Champaran(West,64.06,79.2,139.53,171.23,192.75,151.35,133.97,126.97,113.59,105.74,72.1,57.46
92619952,926,1995,2,Bihar,Champaran(West,64.89,84.84,143.23,181.71,207.1,155.36,132.56,126.91,113.06,112.51,78.46,60.87
92619962,926,1996,2,Bihar,Champaran(West,68.28,83.43,146.91,177.83,202.68,145.75,131.36,126.06,110.42,104.69,72.73,55.58
92619972,926,1997,2,Bihar,Champaran(West,58.98,77.29,127.5,154.92,183.25,145.84,129.69,126.06,107.34,98.46,70.76,53.16
92619982,926,1998,2,Bihar,Champaran(West,58.83,77.64,120.44,157.01,189.52,153.45,130.58,122.7,111.46,107.22,74.63,55.4
92619992,926,1999,2,Bihar,Champaran(West,60.74,82.49,139.98,177.15,183.61,143.08,128.98,121.89,110.5,105.36,74.25,55.71
92620002,926,2000,2,Bihar,Champaran(West,61.17,78.09,130.97,171.74,178.1,142.81,131.21,124.34,108.27,106.96,74.8,56.2
92620012,926,2001,2,Bihar,Champaran(West,62.04,81.46,124.43,160.47,178.06,141.53,130.54,124.14,111.59,106.97,73.75,54.06
92620022,926,2002,2,Bihar,Champaran(West,59.62,80.78,129.49,169.09,191.69,145.31,132.38,125.48,108.6,105.39,73.58,55.44
92620032,926,2003,2,Bihar,Champaran(West,61.9,77.06,122.5,168.41,185.36,145.43,131.04,126.55,111.02,110.06,73.23,55.03
92620042,926,2004,2,Bihar,Champaran(West,58.17,77.14,136.61,170.13,186.67,142.03,128.84,125.88,111.85,102.51,70.11,57.25
92620052,926,2005,2,Bihar,Champaran(West,59.6,83.52,132.54,164.3,182.85,152.31,130.55,124.62,111.45,103.86,72.97,54.35
92620062,926,2006,2,Bihar,Champaran(West,63.02,85.66,124.84,169.84,180.77,142.19,132.87,124.89,110.62,105.31,74.72,55.86
92620072,926,2007,2,Bihar,Champaran(West,60.75,75.63,124.88,161.77,179.88,147.21,129.81,124.82,110.91,105.9,72.43,55.65
92620082,926,2008,2,Bihar,Champaran(West,61.92,80.6,136.14,166.4,181.36,137.88,127.43,123.18,110,105.41,75.44,56.63
92620092,926,2009,2,Bihar,Champaran(West,64.32,84.81,129.22,179.74,185.75,147.19,135,125.66,110.98,106.96,76.13,56.87
92620102,926,2010,2,Bihar,Champaran(West,62.96,83.92,142.63,187.15,186.88,149.79,135.29,125.32,111.96,108.01,76.68,56.79
92620112,926,2011,2,Bihar,Champaran(West,61.54,81.86,135.96,162.8,180.98,143.97,130.97,124.4,110.47,104.03,73.62,55
92620122,926,2012,2,Bihar,Champaran(West,58.65,82.6,133.52,163.38,190.25,151.74,131.97,124.88,110.66,101.67,70.79,55.59
92620132,926,2013,2,Bihar,Champaran(West,58.38,75.65,121.49,156.97,191.7,145.19,132.6,124.81,110.7,104.68,69.66,54.72
92620142,926,2014,2,Bihar,Champaran(West,58.23,73.73,130.82,153.74,179,145.71,131.27,124.02,109.62,102.46,73.66,54.19
92620152,926,2015,2,Bihar,Champaran(West,56.98,75.51,116.59,144.82,184.19,146.9,131.16,123.83,111.18,103.7,71.9,52.99
92719582,927,1958,2,Bihar,Vaishali,70.61,88.89,142.17,185.18,207.44,169.78,134.19,119.72,113.63,112.4,80,64.52
92719592,927,1959,2,Bihar,Vaishali,67.87,86.46,140.51,167.42,202.78,151.17,131.21,123.43,112.44,113.06,80.19,63.41
92719602,927,1960,2,Bihar,Vaishali,68.3,87.64,139.15,180.91,198.53,158.56,127.77,122.54,110.86,109.48,77.5,64.56
92719612,927,1961,2,Bihar,Vaishali,68.45,87.14,135.11,174.33,196.07,153.13,130.14,122.4,112.98,110.33,74.14,59.01
92719622,927,1962,2,Bihar,Vaishali,67.36,83.68,147.83,173.19,197.11,150.86,131.24,119.66,111.8,105.05,77.24,60.5
92719632,927,1963,2,Bihar,Vaishali,68.68,89.86,135.16,171.31,196.93,145.17,125.81,122.43,112.76,110.47,79.36,62.69
92719642,927,1964,2,Bihar,Vaishali,69.75,86.79,140.41,190.42,197.31,168.64,123.28,123.86,112.99,114.63,79.39,62.49
92719652,927,1965,2,Bihar,Vaishali,72.85,89.5,138.55,176.23,193.03,161.2,127.65,120.28,111.14,106.58,78.96,62.48
92719662,927,1966,2,Bihar,Vaishali,67.88,89.76,149.42,178.22,209.02,157.54,130.08,119.68,110.2,106.81,84.5,66
92719672,927,1967,2,Bihar,Vaishali,67.36,91.26,133.16,179.85,196.79,164.57,131.15,121.97,111.88,105.17,74.24,61.79
92719682,927,1968,2,Bihar,Vaishali,64.77,85.79,138.25,168.57,196.86,148.24,125.14,122.17,113.83,105.57,76.38,60.78
92719692,927,1969,2,Bihar,Vaishali,68.44,92.52,142.88,172.18,183.97,151.22,127.53,119.72,112.56,107.01,79.92,59.47
92719702,927,1970,2,Bihar,Vaishali,66.13,81.8,138.68,179.75,201.08,148.63,127.33,123.7,111.58,109.45,77.31,60.11
92719712,927,1971,2,Bihar,Vaishali,64.16,80.76,132.78,176.48,178.77,147.97,122.35,118.02,113.76,109.79,74.36,60.84
92719722,927,1972,2,Bihar,Vaishali,65.21,84.43,135.2,169.34,206.97,168.06,135.45,124.6,112.5,106.95,76.23,63.26
92719732,927,1973,2,Bihar,Vaishali,70.84,85.58,129.39,180.38,198.47,147.94,131.75,122,112.47,107.87,76.21,58.62
92719742,927,1974,2,Bihar,Vaishali,65.69,88.75,146.06,177.14,200.5,159.66,124.58,120.8,112.01,114.89,79.44,60.22
92719752,927,1975,2,Bihar,Vaishali,65.04,85.57,136.4,179.29,206.56,160.27,125.22,123.88,112.7,111.91,77.25,58.44
92719762,927,1976,2,Bihar,Vaishali,65.98,92.9,139.78,178.43,193.58,150.57,128.06,120.84,111.95,108.66,82.71,61.3
92719772,927,1977,2,Bihar,Vaishali,67.66,86.07,139.05,174.33,181.55,152.05,126.78,122.66,112.6,108.47,81.05,59.59
92719782,927,1978,2,Bihar,Vaishali,62.97,80.08,124.85,165.52,208.28,153.9,127.64,122.54,110.61,108.75,82.58,61.41
92719792,927,1979,2,Bihar,Vaishali,66.88,82.32,141.01,173.51,205.38,158.58,128.53,124.05,110.34,110.74,84.14,61.1
92719802,927,1980,2,Bihar,Vaishali,66.57,86.58,132.43,176.35,202.59,154.18,127.59,122.03,112.77,108.29,78.72,62.91
92719812,927,1981,2,Bihar,Vaishali,63.27,84.07,132.62,170.9,186.67,156.04,125.44,123.75,112.3,108.27,78.97,58.41
92719822,927,1982,2,Bihar,Vaishali,66.51,82.89,128.81,171.82,188.26,150.01,134.5,125.43,113.74,107.13,77.86,60.6
92719832,927,1983,2,Bihar,Vaishali,63.17,86.25,140.87,176.68,182.72,159.22,129.09,126.95,114.75,109.19,78.07,58.93
92719842,927,1984,2,Bihar,Vaishali,64.23,89.83,145.05,171.27,214.53,147.84,124.89,121.46,110.06,113.17,78.27,61.74
92719852,927,1985,2,Bihar,Vaishali,66.18,87.15,152.06,188.23,203.4,155.71,122.93,123.28,112.03,110,79.83,65.12
92719862,927,1986,2,Bihar,Vaishali,67.93,87.44,139.21,174.89,187.12,159.95,126.58,121.25,113.65,106.69,79.64,60.09
92719872,927,1987,2,Bihar,Vaishali,64.62,85.01,133.13,180.35,188.61,157.85,125.67,118.35,113.44,108.63,79.44,61.07
92719882,927,1988,2,Bihar,Vaishali,67.94,86.55,139.25,172.11,204.63,152.77,125.82,119.73,114.62,111.4,81.39,63.55
