Key,Row Labels,Sum of Potato Kharif Area  (000Ha),Sum of Potato Kharif Production  (000t),Sum of Potato Rabi Area  (000Ha),Sum of Potato Rabi Production  (000t),Sum of Potato Summer Area  (000Ha),Sum of Potato Summer Production  (000t),Sum of Potato Total Area  (000Ha),Sum of Potato Total Production  (000t),Sum of Potato Total Yield  (kg/Ha),Sum of Sweet Potato Kharif Area  (000Ha),Sum of Sweet Potato Kharif Production  (000t),Sum of Sweet Potato Rabi Area  (000Ha),Sum of Sweet Potato Rabi Production  (000t),Sum of Sweet Potato Total Area  (000Ha),Sum of Sweet Potato Total Production  (000t),Sum of Sweet Potato Total Yield  (kg/Ha),Sum of Turmeric Kharif Area  (000Ha),Sum of Turmeric Kharif Production  (000t),Sum of Turmeric Total Area  (000Ha),Sum of Turmeric Total Production  (000t),Sum of Turmeric Total Yield  (kg/Ha),Sum of Coriander Rabi Area  (000Ha),Sum of Coriander Rabi Production  (000t),Sum of Coriander Total Area  (000Ha),Sum of Coriander Total Production  (000t),Sum of Coriander Total Yield  (kg/Ha),Sum of Tapioca Kharif Area  (000Ha),Sum of Tapioca Kharif Production  (000t),Sum of Tapioca Total Area  (000Ha),Sum of Tapioca Total Production  (000t),Sum of Tapioca Total Yield  (kg/Ha),Sum of Arecanut Kharif Area  (000Ha),Sum of Arecanut Kharif Production  (000t),Sum of Arecanut Rabi Area  (000Ha),Sum of Arecanut Rabi Production  (000t),Sum of Arecanut Total Area  (000Ha),Sum of Arecanut Total Production  (000t),Sum of Arecanut Total Yield  (kg/Ha),Sum of Coconut  Total Area  (000Ha),Sum of Coconut Total Production  (000t),Sum of Coconut Total Yield  (kg/Ha),Sum of Cashewnut Kharif Area  (000Ha),Sum of Cashewnut Kharif Production  (000t),Sum of Cashewnut Total Area  (000Ha),Sum of Cashewnut Total Production  (000t),Sum of Cashewnut Total Yield  (kg/Ha),Sum of Banana Kharif Area  (000Ha),Sum of Banana Kharif Production  (000t),Sum of Banana Summer Area  (000Ha),Sum of Banana Summer Production  (000t),Sum of Banana Total Area  (000Ha),Sum of Banana Total Production  (000t),Sum of Banana Total Yield  (kg/Ha),Sum of Dry chillies Kharif Area  (000Ha),Sum of Dry chillies Kharif Production  (000t),Sum of Dry chillies Rabi Area  (000Ha),Sum of Dry chillies Rabi Production  (000t),Sum of Dry chillies Summer Area  (000Ha),Sum of Dry chillies Summer Production  (000t),Sum of Dry chillies Total Area  (000Ha),Sum of Dry chillies Total Production  (000t),Sum of Dry chillies Total Yield  (kg/Ha),Sum of Garlic Rabi Area  (000Ha),Sum of Garlic Rabi Production  (000t),Sum of Garlic Total Area  (000Ha),Sum of Garlic Total Production  (000t),Sum of Garlic Total Yield  (kg/Ha),Sum of Ginger Kharif Area  (000Ha),Sum of Ginger Kharif Production  (000t),Sum of Ginger Total Area  (000Ha),Sum of Ginger Total Production  (000t),Sum of Ginger Total Yield  (kg/Ha),Sum of Black pepper Total Area  (000Ha),Sum of Black pepper Total Production  (000t),Sum of Cardamom Total Area  (000Ha),Sum of Black pepper Total Yield  (kg/Ha),Sum of Cardamom Total Production  (000t),Sum of Cardamom Total Yield  (kg/Ha),Sum of Guar seed Kharif Area  (000Ha),Sum of Guar seed Kharif Production  (000t),Sum of Guar seed Total Area  (000Ha),Sum of Guar seed Total Production  (000t),Sum of Guar seed Total Yield  (kg/Ha),Sum of Total  agricultural credit (in 000Rs),Sum of Agricultural credit direct (in 000Rs),Count of Agricultural credit indirect (in 000Rs),Sum of  Total  credit (in 000Rs),Sum of Mango Area (000Ha),Sum of Mango Production (000t),Sum of Orange  Area (000Ha),Sum of Orange Production (000t),Sum of Sweet Orange Area (000Ha),Sum of Sweet Orange Production (000t),Sum of  Mandarin Orange Area (000Ha),Sum of  Mandarin Orange Production (000t),Sum of Orange(Santra) Area (000Ha),Sum of Orange(Santra) Production (000t),Sum of Malta Area (000Ha),Sum of Malta Production (000t),Sum of Mausmi Area (000Ha),Sum of Banana Area (000Ha),Sum of Banana Production (000t),Sum of Grapes Area (000Ha),Sum of Grapes Production (000t),Sum of Guava Area (000Ha),Sum of Guava Production (000t),Sum of Papaya Area (000Ha),Sum of Papaya Production (000t),Sum of Water Melon Area (000Ha),Sum of Water Melon Production (000t),Sum of Litchi Area (000Ha),Sum of Litchi Production (000t),Sum of Custard Apple Area (000Ha),Sum of Custard Apple Production (000t),Sum of Aonla Area (000Ha),Sum of Aonla Production (000t),Sum of  Amla Area (000Ha),Sum of  Amla Production (000t),Sum of Ber Area (000Ha),Sum of Ber Production (000t),Sum of Jack fruit Area (000Ha),Sum of Jack fruit Production (000t),Sum of Sapota  Area (000Ha),Sum of Sapota Production (000t),Sum of Pomegranate Area (000Ha),Sum of Pomegranate Production (000t),Sum of Pine Apple Area (000Ha),Sum of Pine Apple Production (000t),Sum of Lemon Area (000Ha),Sum of Lemon Production (000t),Sum of K.Lime Area (000Ha),Sum of K.Lime Production (000t),Sum of Galgal Area (000Ha),Sum of Galgal Production (000t),Sum of Musk Melon Area (000Ha),Sum of Musk Melon Production (000t),Sum of Pear Area (000Ha),Sum of Pear Production (000t),Sum of Date palm Area (000Ha),Sum of Date palm Production (000t),Sum of Peach Area (000Ha),Sum of Peach Production (000t),Sum of Plum Area (000Ha),Sum of Plum Production (000t),Sum of Jamun Area (000Ha),Sum of Jamun Production (000t),Sum of Bael Area (000Ha),Sum of Bael Production (000t),Sum of Strawberry Area (000Ha),Sum of Strawberry Production (000t),Sum of  Apple Area (000Ha),Sum of  Apple Production (000t),Sum of  Apricot Area (000Ha),Sum of  Apricot Production (000t),Sum of  Cherry Area (000Ha),Sum of  Cherry Production (000t),Sum of Almond Area (000Ha),Sum of Almond Production (000t),Sum of Persimon Area (000Ha),Sum of Persimon Production (000t),Sum of Olive Area (000Ha),Sum of Olive Production (000t),Sum of Kiwi Area (000Ha),Sum of Kiwi Production (000t),Sum of Walnut Area (000Ha),Sum of Walnut Production (000t),Sum of Picanut Area (000Ha),Sum of Picanut Production (000t),Sum of Loquat Area (000Ha),Sum of Loquat Production (000t),Sum of Fig Area (000Ha),Sum of Fig Production (000t),Sum of Phalsa Area (000Ha),Sum of Mulberry Area (000Ha),Count of Dragon Fruit Area (000Ha),Count of Dragon Fruit Production (000t),Sum of Citrus Area (000Ha),Sum of Citrus Production (000t),Sum of Other citrus Area (000Ha),Sum of Other citrus Production (000t),Sum of Arecanut Area (000Ha),Sum of Arecanut Production (000t),Sum of Cashew Nut Area (000Ha),Sum of Cashew Nut Production (000t),Sum of Coconut Area (000Ha),Sum of Coconut Production (000t),Sum of Other Fruits Area (000Ha),Sum of Other Fruits Production (000t),Sum of Total Fruits  Area (000Ha),Sum of Total Fruits  Production (000t),Sum of Chilli Area (000Ha),Sum of Chilli Production (000t),Sum of Dry Chillies Area (000Ha),Sum of Dry Chillies Production (000t),Sum of Paprika Area (000Ha),Sum of Paprika Production (000t),Sum of Methi Area (000Ha),Sum of Methi Production (000t),Sum of Ajwain Area (000Ha),Sum of Ajwain Production (000t),Sum of Karayat Area (000Ha),Sum of Karayat Production (000t),Sum of Cumin Area (000Ha),Sum of Black Cumin Area (000Ha),Sum of Cumin Production (000t),Sum of Black Cumin Production (000t),Sum of Fennel Area (000Ha),Sum of Fennel Production (000t),Sum of Fenugreek Area (000Ha),Sum of Fenugreek Production (000t),Sum of Isabgul Area (000Ha),Sum of Isabgul Production (000t),Sum of Suva Area (000Ha),Sum of Suva Production (000t),Sum of Dill Area (000Ha),Sum of Dill Production (000t),Sum of Tamarind Area (000Ha),Sum of Tamarind Production (000t),Sum of Clove Area (000Ha),Sum of Clove Production (000t),Sum of Cinnamom Area (000Ha),Sum of Cinnamom Production (000t),Sum of Cloves & Cinnamon Area (000Ha),Sum of Cloves & Cinnamon Production (000t),Sum of Vanilla Area (000Ha),Sum of Vanilla Production (000t),Sum of Mint Area (000Ha),Sum of Mint Production (000t),Sum of Betelvine Area (000Ha),Sum of Betelvine Production (000t),Sum of Pepper Area (000Ha),Sum of Pepper Production (000t),Sum of Red Pepper  Area (000Ha),Sum of Red Pepper  Production (000t),Sum of Black Pepper Area (000Ha),Sum of Black Pepper Production (000t),Sum of Radhuni Area (000Ha),Sum of Radhuni Production (000t),Sum of Cocoa Area (000Ha),Sum of Cocoa Production (000t),Sum of Ginger Area (000Ha),Sum of Ginger Production (000t),Sum of Ginger (Dry) Area (000Ha),Sum of Ginger (Dry) Production (000t),Sum of Garlic Area (000Ha),Sum of Garlic Production (000t),Sum of Turmeric Area (000Ha),Sum of Turmeric Production (000t),Sum of Cardamom Area (000Ha),Sum of Cardamom Production (000t),Sum of Coriander Area (000Ha),Sum of Coriander Production (000t),Sum of Other Spices Area (000Ha),Sum of Other Spices Production (000t),Sum of Total Spices Area (000Ha),Sum of Total Spices Production (000t)
Rajasthan2014,2014,,,,,,,12.53,150.02,182766,,,,,0.75,5.72,66913,,,0.11,0.25,12333,,,249.47,198.86,14912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.16,40.2,27047,,,9.89,29.8,56391,0.11,0.21,0.41,0.63,3309,,,,,,,,,16.11,12.56,1551,508180792,481728359,33,1840051092,5.46,78.66,11.8,264.38,,,,,,,0.08,0.6,1.34,0.01,0.24,0,0.01,2.47,23.11,0.46,5.68,,,,,0.53,4.56,1.6,12.89,,,0.87,7.04,,,0.01,0.04,2.05,7.84,,,,,,,,,,,,,,,,,,,0.26,1.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.01,,,,,,,,,,,,,0.63,3.37,39.44,735.62,9.69,12.79,,,,,,,10.1,6.11,,,434.76,,120.85,,15.56,13.85,81.68,84.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.23,,,50.18,172.05,0.06,0.01,,,249.31,198.74,,,851.48,608.86
Rajasthan2015,2015,,,,,,,14.35,229.84,191204,,,,,1,9.62,75636,,,0.14,0.37,9643,,,212.72,227.2,26939,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,34.84,33.27,24760,,,15.78,47.72,60604,0.46,1.44,0.46,1.44,5826,,,,,,,2.1,1.9,2476.37,199.53,39791,564341986,535640244,33,2121822337,5.01,82.26,12.47,267.34,,,,,,,0.08,0.03,0.16,0.03,0.42,0,0.03,3.84,41.36,0.71,10.73,,,,,0.53,6.12,1.68,14.1,,,0.73,6.75,,,0,0.02,2.46,10.02,,,,,,,,,,,,,,,,,,,0.24,0.71,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0,,,,,,,,,,,,,0.87,3.21,40.58,651.34,12.34,18.2,,,,,,,11.65,4.68,,,511.07,,200.87,,27.62,30.71,157.02,190.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.28,,,69.11,377.45,0.14,0.37,,,212.72,227.2,,,1001.75,1050.21
Tamil Nadu,Tamil Nadu,10.13,204.48,4.83,120.16,,,71.79,1283.93,1338942,,,,,15.25,235.99,3947245,,,454.27,2299.28,1581203,,,336.95,105.05,119891,,,1675.45,60867.35,15598215,,,,,69.02,107.05,274008,4684.78,52018259.64,3788026,,,939.66,420.78,123283,76.97,2563.03,,,1307.27,55197.39,15071515,,,,,,,934.62,550.59,381993,,,144.8,647.52,527721,3.62,64.17,9.08,154.77,972519,39.21,9.06,40.6,18301,3.62,7762,,,5932.33,6625.1,303657,5506916254,4815883802,416,19819345917,2058.94,11552.31,35.95,80.94,,,0.88,22.04,0.76,25.17,,,,1533.57,65737.49,38.85,793.46,130.57,1050.02,9.18,1833.07,65.66,2066.96,0.06,0.98,0.18,5.39,,,87.91,1507.45,0.17,2.71,45.81,584.92,94.48,2622.84,7.2,201.91,10.67,377.57,128.71,276.23,,,,,2.13,58.97,16.05,564.51,,,0.67,5.65,6.54,77.34,0.27,0.02,0,0,0.02,0.12,0.02,0.56,,,,,,,,,,,,,,,,,,,0.02,0,,,,,1.01,26.44,4.19,117.72,3.74,7.43,89.84,30.79,,,8.94,288.12,4382.37,89916.01,596.27,362.09,,,,,,,,,,,,,,,,,,,,,,,,,188.08,594.99,4.94,5.25,,,2.51,2.61,,,3.33,519.12,,,33.82,7.64,,,,,,,,,5.14,94.22,,,4.35,25.93,228.98,1161.13,42.62,3.83,195.26,57.77,1.55,2.48,1306.83,2836.89
Tamil Nadu1997,1997,,,,,,,5.57,90.18,76784,,,,,1.27,18.48,252578,,,18.19,110.64,112420,,,37.65,8.84,5867,,,103.71,3889.35,990371,,,,,,,,,,,,,57.57,13.38,5141,,,,,66.2,2183.6,638883,,,,,,,62.89,33.19,22684,,,8.26,46.31,28627,0.29,2.84,0.29,2.84,73000,1.45,0.41,0.93,555,0.09,238,,,316.17,238.14,4192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu1998,1998,,,,,,,2.86,47.52,80751,,,,,0.72,12.49,296201,,,21.69,126.6,116547,,,63.03,14.77,6358,,,78.34,2909.93,856199,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1.76,1.55,8471,,,18.12,13.96,12746,0.2,0.02,0.2,0.02,2000,,,,,,,,,315.59,312.23,5035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu1999,1999,,,,,,,3.81,72.24,76863,,,,,1.84,22.51,195302,,,28.34,149.99,111347,,,24.04,5.51,5234,,,97.18,3425.53,816720,,,,,,,,,,,,,62.22,28.07,6302,,,,,65.66,2544.51,796039,,,,,,,64.62,38.78,24264,,,10.78,10.63,27857,0.16,0.25,0.56,6.72,45275,,,,,,,,,522.83,592.47,5289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu2000,2000,,,,,,,2.73,49.14,115302,,,,,0.95,10.59,155472,,,28.68,149.27,94567,,,19.17,4.13,4265,,,109.67,4017.02,931417,,,,,,,,,,,,,58.39,30.33,6359,,,,,60.25,2192.85,744890,,,,,,,70.3,38.79,27037,,,12.53,48.36,37605,0.49,5.6,0.49,5.6,40878,3.53,0.82,3.76,1208,0.33,529,,,622.26,595.03,5911,,,,,107.87,556.3,3.09,9.05,,,,,,,,,,82.78,3069.53,2.3,46.98,9.66,61.47,0.16,29.3,2.93,87.24,0,0.04,,,,,0.4,5.68,0.03,0.44,2.66,41.65,2.69,66.83,0.9,23.03,0.44,16.98,7.54,11.39,,,,,0.02,0.58,1.32,44.85,,,0.02,0.11,0.38,5.79,,,0,0,,,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.11,2.93,0.32,7.52,3.74,7.43,89.84,30.79,,,0.19,6.06,319.28,4131.76,76.17,55.28,,,,,,,,,,,,,,,,,,,,,,,,,21.26,67.21,,,,,0.73,0.71,,,0.1,0.23,,,4.05,0.9,,,,,,,,,0.51,9.64,,,0.46,2.74,33.01,158.68,4.84,0.43,25.15,6.16,0.04,0.04,166.29,301.96
Tamil Nadu2001,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.73,36.31,6927,,,,,70,3004.37,879093,,,,,,,63.45,43.15,24941,,,0.43,2.62,18929,0.67,11.19,0.67,11.19,30857,,,3.39,,0.3,528,,,553.57,495.63,6143,,,,,110.84,438.67,2.67,1.87,,,,,,,,,,84.56,3543.81,2.36,51.74,9.74,44.39,0.2,38.58,2.51,75.06,0.01,0.12,,,,,0.86,12.12,0.03,0.5,2.63,49.73,3.37,83.97,0.74,18.56,0.47,17.46,8.48,9.99,,,,,0.18,4.48,1.31,44.44,,,0.02,0.11,0.38,5.75,,,0,0,,,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0.09,2.47,0.19,4.45,,,,,,,0.19,5.94,231.79,4453.94,72.88,41.49,,,,,,,,,,,,,,,,,,,,,,,,,21.36,67.6,,,,,0.77,0.78,,,,,,,4.1,0.9,,,,,,,,,0.47,10.26,,,0.52,3.08,23.65,118.3,5.2,0.48,29.88,6.94,,,158.85,249.83
Tamil Nadu2002,2002,,,,,,,4.55,73.36,72413,,,,,0.8,11.14,234323,,,17.32,64.53,69003,,,25.34,4.71,3256,,,67.98,2146.57,805819,,,,,4.96,,,345.82,2860700,229491,,,64.99,35.44,7430,,,,,80.83,3975.17,1059617,,,,,,,46.67,28.84,22335,,,23.56,97.67,33928,0.65,12.7,0.76,12.87,64815,3.6,0.82,3.35,1437,0.3,608,,,572.58,228.15,4151,43227741,38509700,28,309161761,111.95,756.49,2.57,3.97,,,,,,,,,,76.78,2836.93,2.45,35.68,9.47,49.6,0.29,55.51,1.74,52.44,0,0.03,,,,,1.32,18.13,0.1,1.41,2.73,31.07,3.97,99.58,0.66,16.34,1.24,38.37,7.72,8.6,,,,,0.09,2.35,1.3,44.06,,,0.02,0.11,0.37,4.15,,,0,0,,,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.08,2.15,0.24,5.61,,,,,,,0.19,6.36,225.33,4068.81,68.59,40.65,,,,,,,,,,,,,,,,,,,,,,,,,21.79,68.79,,,,,1.01,1.12,,,0.08,0.17,,,4.04,0.89,,,,,,,,,0.41,6.66,,,0.56,3.38,17.32,64.53,5.07,0.45,25.34,4.71,,,144.17,191.4
Tamil Nadu2003,2003,,,,,,,4.34,70.11,64481,,,,,1.03,15.05,262503,,,16.19,67.28,77025,,,27.74,8.04,5019,,,95.02,3201.43,884862,,,,,5.22,,,352.73,2560500,217863,,,57.62,40.37,8709,,,,,88.09,4766.83,1145640,,,,,,,56.42,37.48,16046,,,0.52,3.11,22896,,,0.63,11.87,56607,3.59,0.82,2.92,1217,0.26,610,,,,,,52502096,46718623,28,360098219,114.97,615.38,2.7,5.32,,,,,,,,,,71.08,2514.76,2.5,59.89,8.3,58.11,0.38,71.15,3.7,111.03,0.01,0.17,,,,,2.14,30.02,0.01,0.24,2.69,25.98,4.84,121.12,0.49,12.9,0.73,23.06,7.93,8.32,,,,,0.06,1.61,1.39,46.92,,,0.02,0.14,0.42,4.73,,,0,0,,,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.04,1.22,0.29,7.1,,,,,,,0.09,2.91,224.82,3721.87,75.24,40.08,,,,,,,,,,,,,,,,,,,,,,,,,21.03,65.88,1.29,1.55,,,,,,,0.08,0.15,,,4.17,0.95,,,,,,,,,0.39,5.59,,,0.59,3.43,16.19,67.28,5.21,0.47,27.74,8.04,,,151.9,193.4
Tamil Nadu2004,2004,,,,,,,5.04,79.06,63226,,,,,1.42,21.16,269554,,,21.65,118.44,97638,,,19.36,8.38,7956,,,110.59,4563.77,1065984,,,,,5.1,7.4,26117,357.06,4097000,315406,,,61.66,44.94,11321,,,,,96.19,4668.13,1068032,,,,,,,66.24,41.12,25940,,,2.13,6.9,23074,,,0.62,11.89,60466,2.9,0.68,2.89,1404,0.25,602,,,,,,61166404,56845222,28,308077212,118.44,539.41,2.58,4.42,,,,,,,,,,81.49,3461.77,2.47,69.76,8.08,64.49,0.29,53.67,5.01,149.76,0.01,0.11,,,,,2.82,39.39,0,0.12,2.78,24.78,5.58,138.61,0.43,11.14,0.45,14.68,8.12,13.17,,,,,0.04,1.01,1.23,41.37,,,0.02,0.14,0.41,4.56,,,0,0,,,0.02,0.12,,,,,,,,,,,,,,,,,,,,,,,,,0.12,3.53,0.38,9.96,,,,,,,0.1,3.57,240.9,4649.32,67.01,44.65,,,,,,,,,,,,,,,,,,,,,,,,,21.23,67.14,1,1.11,,,,,,,0.07,0.16,,,4.11,0.92,,,,,,,,,0.57,11.08,,,0.43,2.64,21.65,118.44,4.92,0.44,19.36,8.38,0.05,0.05,140.39,255.02
Tamil Nadu2005,2005,,,,,,,5.01,74.6,61564,,,,,1.43,29.56,432899,,,25.99,143.38,98233,,,21.08,6.42,5699,,,127.14,4857.45,1016617,,,,,4.78,9.2,21669,370.51,4867100,341531,,,56.37,35.53,11290,,,,,93.32,4105.2,936630,,,,,,,63.71,41.37,26767,,,5.53,25.33,29518,0,,0.82,16.32,76970,2.86,0.67,2.55,1488,0.23,658,,,187.25,38.84,3692,101665071,89341815,29,553180881,125.1,537.8,2.14,4.21,,,,,,,,,,94.68,4647.67,2.61,84.83,8.47,92.19,0.29,53.68,4.49,130.28,0,0.05,,,,,4.12,57.85,0,0,2.92,35.93,6.01,150.34,0.43,11.11,0.65,21.65,8.15,20.55,,,,,0,0.21,0.12,4.25,,,0,0.01,0.41,4.53,,,0,0,,,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.12,3.16,0.44,11.46,,,,,,,1.22,37.68,262.44,5909.19,49.05,31.84,,,,,,,,,,,,,,,,,,,,,,,,,21.12,67.51,0.65,0.65,,,,,,,2.57,517.6,,,3.75,0.86,,,,,,,,,0.65,12.74,,,0.43,2.56,25.99,143.38,4.89,0.45,21.08,6.42,0.04,0.04,130.21,784.03
Tamil Nadu2006,2006,,,,,,,5.19,77.46,88594,,,,,1.12,18.95,293464,,,30.51,175.41,116425,,,17.42,5.69,6205,,,139.64,5635.45,1100843,,,,,5.54,11.92,30180,374.62,5429900,393990,,,61.25,36.51,10226,,,,,92.86,3793.44,929156,,,,,,,56.11,35.03,24896,,,5.51,13.44,25080,0,0,0.86,13.87,52512,2.43,0.57,2.13,1361,0.17,421,,,288.67,99.28,3078,132521034,116718826,29,693110422,125.88,694.6,2.15,4.31,,,,,,,,,,105.21,5637.39,2.59,76.97,7.8,85.95,0.33,61.15,3.67,110.01,0,0.09,,,,,5.18,72.5,0,0,2.95,40.46,6.28,155.63,0.32,8.47,0.62,20.97,7.98,20.58,,,,,0.07,1.78,1.08,36.61,,,0.03,0.2,0.41,4.53,,,0,0,,,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0.33,8.22,0.09,2.53,,,,,,,0.31,9.27,273.2,7051.91,61.44,42.75,,,,,,,,,,,,,,,,,,,,,,,,,20.51,64.39,0.67,0.66,,,,,,,0.14,0.31,,,3.69,0.85,,,,,,,,,0.66,12.49,,,0.53,3.15,30.51,175.41,4.44,0.4,17.42,5.69,0.38,0.38,140.44,306.4
Tamil Nadu2007,2007,,,,,,,4.08,68.17,96804,,,,,1.08,14.78,206994,,,27.31,146.01,88812,,,13.28,5.12,7166,,,140.13,5912.33,1114719,,,,,5.55,11.72,33248,383.39,5438500,382482,,,4.89,3.36,687,,,,,0.88,35.86,40750,,,,,,,3.27,5.47,10366,,,5.67,31.32,15623,0.01,0.01,0.01,0.01,1000,,,,,,,,,254.48,101.06,5035,181144067,169833648,29,884081088,128.26,702.29,2,4.57,,,,,,,,,,112.83,5384.82,2.6,75.41,7.14,97.15,0.45,80.81,4.02,119.85,0,0.05,,,,,6.48,103.69,,,2.98,43.61,6.58,164.25,0.31,9.6,0.68,26.2,7.76,16.19,,,,,0.11,2.72,1.07,36.34,,,0.03,0.2,0.42,4.67,,,0,0,,,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.12,2.76,0.31,9.6,,,,,,,0.31,9.39,284.4,6894.02,67.42,34.12,,,,,,,,,,,,,,,,,,,,,,,,,20,62.96,0.63,0.62,,,,,,,0.08,0.16,,,3.12,0.73,,,,,,,,,0.62,11.89,,,0.5,3,27.31,146.01,4.39,0.39,13.28,5.12,0.12,0.12,137.51,265.09
Tamil Nadu2008,2008,,,,,,,4.37,80.55,79140,,,,,0.65,8.75,230613,,,29.87,172.35,100745,,,14.13,4.82,7337,,,124.33,4533.37,1017369,,,,,5.59,11.1,25294,389.45,5362000,428731,,,61.31,15.5,6133,,,,,87.24,3572.06,976470,,,,,,,54.96,24.02,16069,,,8.02,44.84,30647,0,0,0.45,4.95,39451,3.08,0.71,2.81,1322,0.24,449,,,88.65,4.91,1157,224776953,210356541,30,1090942662,135.04,706.25,2.84,16.13,,,,,0.37,9.59,,,,115.95,5360.69,2.54,45.42,7.08,86.42,0.59,90.05,3.63,95.15,0.01,0.14,,,,,8.33,123.24,,,3.01,40.03,8.32,200.12,0.4,10.9,0.56,21.5,7.38,20.91,,,,,0.18,4.52,1.12,37.84,,,0.09,1.85,0.47,5.22,,,0,0,,,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,7.39,,,,,,,0.64,19.17,298.93,6902.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu2009,2009,,,,,,,4.61,84.69,91998,,,,,0.77,11.4,166599,,,33.35,169.1,105970,,,16.01,6.31,7385,,,118.66,4089.56,1015289,,,,,5.45,10.44,25006,400.47,5547100,438002,,,0.05,0.02,400,5.09,181.51,,,9.52,532.46,108825,,,,,,,4.72,4.93,9465,,,7.44,79.48,25174,0,0,0,0,0,,,,,,,,,268.57,0.12,444,262854375,250905712,30,1251630417,132.71,636.34,2.03,4.2,,,,,,,,,,113.68,4887.85,2.54,44.17,7.04,92.52,0.41,64.35,4.49,134.67,0.02,0.18,,,,,8.07,128.95,,,2.92,39.42,6.94,180.24,0.35,10.41,0.5,18.02,7.48,21.9,,,,,0.07,1.58,0.98,34.68,,,0.12,0.7,0.42,4.59,,,0,0,,,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,9.24,,,,,,,0.45,13.2,291.46,6327.12,58.47,31.23,,,,,,,,,,,,,,,,,,,,,,,,,19.78,63.51,0.7,0.66,,,,,,,0.21,0.34,,,2.79,0.64,,,,,,,,,0.86,13.87,,,0.33,1.95,33.35,169.1,3.66,0.32,16.01,6.31,0.92,1.85,137.07,289.76
Tamil Nadu2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.53,17.67,4931,,,,,86.06,3429.76,976913,,,,,,,44.61,14.28,15244,,,7.54,46.08,36384,0,0.02,0.3,2.14,16036,3.22,0.73,2.64,1338,0.23,473,,,183.32,36.85,6104,358910375,314065130,30,1393552857,139.49,957.99,2.06,3.57,,,,,0.07,2.1,,,,107.45,4800.5,2.46,40.24,7.51,68.32,0.45,80.26,4.28,136.84,0,0,,,,,8.26,148.45,,,3.08,46.26,7.26,217.56,0.36,10.56,0.8,33.95,7.49,33.61,,,,,0.12,3.08,0.96,34.48,,,0.09,0.56,0.41,4.54,,,0,0,,,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,10.39,,,,,,,1.47,47.4,294.33,6680.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
