Key, State code, State name, District code, District name, Year,Bore Well Monsoon meters level,Bore Well Postmonsoon Kharif meters level,Bore Well Postmonsoon Rabi meters level,Bore Well Premonsoon meters level,Dug Well Monsoon meters level,Dug Well Postmonsoon Kharif meters level,Dug Well Postmonsoon Rabi meters level,Dug Well Premonsoon meters level,Tube Well Monsoon meters level,Tube Well Postmonsoon Kharif meters level,Tube Well Postmonsoon Rabi meters level,Tube Well Premonsoon meters level,Dug Cum Bore Well Monsoon meters level,Dug Cum Bore Well Postmonsoon Kharif meters level,Dug Cum Bore Well Postmonsoon Rabi meters level,Dug Cum Bore Well Premonsoon meters level,Slim Hole Monsoon meters level,Slim Hole Postmonsoon Kharif meters level,Slim Hole Postmonsoon Rabi meters level,Slim Hole Premonsoon meters level,
50420061,1,Andhra Pradesh,504,Prakasam,2006,.,.,.,.,5.29,3.88,3.75,4.66,3.18,1.48,2.78,3.10,.,.,.,.,.,.,.,.,
50420071,1,Andhra Pradesh,504,Prakasam,2007,.,.,.,.,3.93,3.07,4.44,5.95,1.77,1.52,1.81,3.23,.,.,.,.,.,.,.,.,
50420081,1,Andhra Pradesh,504,Prakasam,2008,.,.,.,.,5.17,4.25,3.72,4.93,1.96,2.17,1.88,2.17,.,.,.,.,.,.,.,.,
50420091,1,Andhra Pradesh,504,Prakasam,2009,.,.,.,.,6.00,4.29,3.40,5.12,11.97,3.28,2.24,11.76,.,.,.,.,.,.,.,.,
50420101,1,Andhra Pradesh,504,Prakasam,2010,.,.,.,.,3.08,2.08,4.31,3.49,3.27,1.25,3.00,.,.,.,.,.,.,.,.,.,
50420111,1,Andhra Pradesh,504,Prakasam,2011,.,.,.,.,4.88,3.78,2.20,4.18,3.12,2.53,2.18,2.52,.,.,.,.,.,.,.,.,
50420121,1,Andhra Pradesh,504,Prakasam,2012,.,5.29,.,.,.,3.59,3.87,5.69,.,3.05,3.50,3.09,.,.,.,.,.,.,.,.,
50420131,1,Andhra Pradesh,504,Prakasam,2013,.,5.65,6.18,8.57,.,3.10,4.46,5.93,.,1.41,2.06,2.86,.,.,.,.,.,.,.,.,
50420141,1,Andhra Pradesh,504,Prakasam,2014,7.03,8.01,5.00,6.64,5.49,5.04,3.50,5.01,3.75,2.45,2.21,3.53,.,.,.,.,.,.,.,.,
50420151,1,Andhra Pradesh,504,Prakasam,2015,8.24,9.43,6.92,10.27,6.26,5.70,4.32,6.12,3.85,3.75,5.87,4.00,.,.,.,.,.,.,.,.,
50420161,1,Andhra Pradesh,504,Prakasam,2016,11.53,9.42,10.81,14.49,6.29,4.97,3.98,6.58,4.15,3.90,.,4.40,.,.,.,.,.,.,.,.,
50420171,1,Andhra Pradesh,504,Prakasam,2017,14.19,.,11.42,11.17,6.70,.,6.10,6.92,4.55,.,3.99,4.75,.,.,.,.,.,.,.,.,
90219962,2,Bihar,902,Muzaffarpur,1996,.,.,.,.,2.00,2.53,4.05,4.97,.,.,.,.,.,.,.,.,.,.,.,.,
90219972,2,Bihar,902,Muzaffarpur,1997,.,.,.,.,1.34,2.68,3.18,4.29,.,.,.,.,.,.,.,.,.,.,.,.,
90219982,2,Bihar,902,Muzaffarpur,1998,.,.,.,.,1.24,2.38,2.83,4.32,.,.,.,.,.,.,.,.,.,.,.,.,
90219992,2,Bihar,902,Muzaffarpur,1999,.,.,.,.,1.01,2.11,2.93,4.32,.,.,.,.,.,.,.,.,.,.,.,.,
90220002,2,Bihar,902,Muzaffarpur,2000,.,.,.,.,1.53,2.84,2.78,3.51,.,.,.,.,.,.,.,.,.,.,.,.,
90220012,2,Bihar,902,Muzaffarpur,2001,.,.,.,.,1.40,2.79,3.20,4.53,.,.,.,.,.,.,.,.,.,.,.,.,
90220022,2,Bihar,902,Muzaffarpur,2002,.,.,.,.,2.69,2.92,2.65,4.13,.,.,.,.,.,.,.,.,.,.,.,.,
90220032,2,Bihar,902,Muzaffarpur,2003,.,.,.,.,2.65,2.71,3.26,4.24,.,.,.,.,.,.,.,.,.,.,.,.,
90220042,2,Bihar,902,Muzaffarpur,2004,.,.,.,.,0.61,3.04,3.25,4.14,.,.,.,.,.,.,.,.,.,.,.,.,
90220052,2,Bihar,902,Muzaffarpur,2005,.,.,.,.,3.08,3.07,3.59,4.43,.,.,.,.,.,.,.,.,.,.,.,.,
90220062,2,Bihar,902,Muzaffarpur,2006,.,.,.,.,2.84,2.55,3.34,5.17,.,.,.,.,.,.,.,.,.,.,.,.,
90220072,2,Bihar,902,Muzaffarpur,2007,.,.,.,.,0.62,2.18,4.27,4.97,.,.,.,.,.,.,.,.,.,.,.,.,
90220082,2,Bihar,902,Muzaffarpur,2008,.,.,.,.,1.46,1.99,2.52,4.84,.,.,.,.,.,.,.,.,.,.,.,.,
90220092,2,Bihar,902,Muzaffarpur,2009,.,.,.,.,3.20,3.16,2.95,4.54,.,.,.,.,.,.,.,.,.,.,.,.,
90220102,2,Bihar,902,Muzaffarpur,2010,.,.,.,.,3.86,4.12,4.57,4.71,.,.,.,.,.,.,.,.,.,.,.,.,
90220112,2,Bihar,902,Muzaffarpur,2011,.,.,.,.,2.65,2.51,4.27,5.30,.,.,.,.,.,.,.,.,.,.,.,.,
90220122,2,Bihar,902,Muzaffarpur,2012,.,.,.,.,.,3.01,2.62,4.93,.,.,.,.,.,.,.,.,.,.,.,.,
90220132,2,Bihar,902,Muzaffarpur,2013,.,.,.,.,3.99,2.99,3.82,5.43,.,.,.,.,.,.,.,.,.,.,.,.,
90220142,2,Bihar,902,Muzaffarpur,2014,.,.,.,.,2.36,3.04,3.82,4.86,.,.,.,.,.,.,.,.,.,.,.,.,
90220152,2,Bihar,902,Muzaffarpur,2015,.,.,.,.,3.62,4.57,3.51,4.83,.,.,.,.,.,.,.,.,.,.,.,.,
90220162,2,Bihar,902,Muzaffarpur,2016,.,.,.,.,3.73,4.23,5.24,5.97,.,.,.,.,.,.,.,.,.,.,.,.,
90220172,2,Bihar,902,Muzaffarpur,2017,.,.,.,.,3.43,.,4.71,5.23,.,.,.,.,.,.,.,.,.,.,.,.,
90319962,2,Bihar,903,Darbhanga,1996,.,.,.,.,1.09,2.47,3.67,2.39,.,.,.,.,.,.,.,.,.,.,.,.,
90319972,2,Bihar,903,Darbhanga,1997,.,.,.,.,0.90,2.34,2.56,3.77,.,.,.,.,.,.,.,.,.,.,.,.,
90319982,2,Bihar,903,Darbhanga,1998,.,.,.,.,0.97,2.07,2.44,3.73,.,.,.,.,.,.,.,.,.,.,.,.,
90319992,2,Bihar,903,Darbhanga,1999,.,.,.,.,1.45,2.19,2.52,3.71,.,.,.,.,.,.,.,.,.,.,.,.,
90320002,2,Bihar,903,Darbhanga,2000,.,.,.,.,1.46,1.87,2.86,3.40,.,.,.,.,.,.,.,.,.,.,.,.,
90320012,2,Bihar,903,Darbhanga,2001,.,.,.,.,1.36,2.47,2.31,3.05,.,.,.,.,.,.,.,.,.,.,.,.,
90320022,2,Bihar,903,Darbhanga,2002,.,.,.,.,2.77,2.49,2.11,4.12,.,.,.,.,.,.,.,.,.,.,.,.,
90320032,2,Bihar,903,Darbhanga,2003,.,.,.,.,1.70,2.68,3.12,3.11,.,.,.,.,.,.,.,.,.,.,.,.,
90320042,2,Bihar,903,Darbhanga,2004,.,.,.,.,0.53,1.77,3.38,3.24,.,.,.,.,.,.,.,.,.,.,.,.,
90320052,2,Bihar,903,Darbhanga,2005,.,.,.,.,1.32,3.44,3.09,4.21,.,.,.,.,.,.,.,.,.,.,.,.,
90320062,2,Bihar,903,Darbhanga,2006,.,.,.,.,2.62,2.03,2.21,4.19,.,.,.,.,.,.,.,.,.,.,.,.,
90320072,2,Bihar,903,Darbhanga,2007,.,.,.,.,1.27,2.44,4.53,4.76,.,.,.,.,.,.,.,.,.,.,.,.,
90320082,2,Bihar,903,Darbhanga,2008,.,.,.,.,0.70,2.83,2.42,3.69,.,.,.,.,.,.,.,.,.,.,.,.,
90320092,2,Bihar,903,Darbhanga,2009,.,.,.,.,1.60,2.07,2.56,4.55,.,.,.,.,.,.,.,.,.,.,.,.,
90320102,2,Bihar,903,Darbhanga,2010,.,.,.,.,2.57,3.25,2.53,4.07,.,.,.,.,.,.,.,.,.,.,.,.,
90320112,2,Bihar,903,Darbhanga,2011,.,.,.,.,1.96,2.16,3.96,4.15,.,.,.,.,.,.,.,.,.,.,.,.,
90320122,2,Bihar,903,Darbhanga,2012,.,.,.,.,.,2.70,2.59,4.15,.,.,.,.,.,.,.,.,.,.,.,.,
90320132,2,Bihar,903,Darbhanga,2013,.,.,.,.,2.31,2.47,3.64,4.12,.,.,.,.,.,.,.,.,.,.,.,.,
90320142,2,Bihar,903,Darbhanga,2014,.,.,.,.,2.11,2.42,3.01,4.24,.,.,.,4.45,.,.,.,.,.,.,.,.,
90320152,2,Bihar,903,Darbhanga,2015,.,.,.,.,4.64,4.09,3.24,4.52,.,.,3.83,.,.,.,.,.,.,.,.,.,
90320162,2,Bihar,903,Darbhanga,2016,.,.,.,.,4.06,2.90,5.97,5.78,.,3.42,.,.,.,.,.,.,.,.,.,.,
90320172,2,Bihar,903,Darbhanga,2017,.,.,.,.,1.15,.,2.58,3.84,.,.,2.79,.,.,.,.,.,.,.,.,.,
90419962,2,Bihar,904,Saharsa,1996,.,.,.,.,1.90,2.04,2.46,2.62,.,.,.,.,.,.,.,.,.,.,.,.,
90419972,2,Bihar,904,Saharsa,1997,.,.,.,.,1.51,1.87,2.46,2.59,.,.,.,.,.,.,.,.,.,.,.,.,
90419982,2,Bihar,904,Saharsa,1998,.,.,.,.,.,2.00,2.14,2.97,.,.,.,.,.,.,.,.,.,.,.,.,
90419992,2,Bihar,904,Saharsa,1999,.,.,.,.,1.66,2.25,2.48,2.99,.,.,.,.,.,.,.,.,.,.,.,.,
90420002,2,Bihar,904,Saharsa,2000,.,.,.,.,1.09,2.40,2.51,3.09,.,.,.,.,.,.,.,.,.,.,.,.,
90420012,2,Bihar,904,Saharsa,2001,.,.,.,.,2.03,1.88,.,2.99,.,.,.,.,.,.,.,.,.,.,.,.,
90420022,2,Bihar,904,Saharsa,2002,.,.,.,.,1.72,2.10,2.48,3.26,.,.,.,.,.,.,.,.,.,.,.,.,
90420032,2,Bihar,904,Saharsa,2003,.,.,.,.,1.57,2.25,2.78,2.93,.,.,.,.,.,.,.,.,.,.,.,.,
90420042,2,Bihar,904,Saharsa,2004,.,.,.,.,1.88,2.74,2.46,3.04,.,.,.,.,.,.,.,.,.,.,.,.,
90420052,2,Bihar,904,Saharsa,2005,.,.,.,.,1.96,1.88,2.99,3.71,.,.,.,.,.,.,.,.,.,.,.,.,
90420062,2,Bihar,904,Saharsa,2006,.,.,.,.,2.58,2.24,1.79,3.54,.,.,.,.,.,.,.,.,.,.,.,.,
90420072,2,Bihar,904,Saharsa,2007,.,.,.,.,.,1.87,2.97,3.43,.,.,.,.,.,.,.,.,.,.,.,.,
90420082,2,Bihar,904,Saharsa,2008,.,.,.,.,.,1.87,2.50,3.18,.,.,.,.,.,.,.,.,.,.,.,.,
90420092,2,Bihar,904,Saharsa,2009,.,.,.,.,1.83,2.84,2.34,4.38,.,.,.,.,.,.,.,.,.,.,.,.,
90420102,2,Bihar,904,Saharsa,2010,.,.,.,.,2.47,3.13,3.02,4.00,.,.,.,.,.,.,.,.,.,.,.,.,
90420112,2,Bihar,904,Saharsa,2011,.,.,.,.,2.63,2.57,3.36,4.07,.,.,.,.,.,.,.,.,.,.,.,.,
90420122,2,Bihar,904,Saharsa,2012,.,.,.,.,.,3.39,3.39,4.57,.,.,.,.,.,.,.,.,.,.,.,.,
90420132,2,Bihar,904,Saharsa,2013,.,.,.,.,1.98,2.48,4.19,3.89,.,.,.,.,.,.,.,.,.,.,.,.,
90420142,2,Bihar,904,Saharsa,2014,.,.,.,.,1.73,2.20,2.59,3.32,.,.,.,.,.,.,.,.,.,.,.,.,
90420152,2,Bihar,904,Saharsa,2015,.,.,.,.,1.45,2.25,2.56,3.11,.,.,.,.,.,.,.,.,.,.,.,.,
90420162,2,Bihar,904,Saharsa,2016,.,.,.,.,1.16,1.99,2.52,3.42,.,.,.,.,.,.,.,.,.,.,.,.,
90420172,2,Bihar,904,Saharsa,2017,.,.,.,.,1.68,.,2.11,3.36,.,.,.,.,.,.,.,.,.,.,.,.,
90519962,2,Bihar,905,Purnia,1996,.,.,.,.,2.03,2.12,2.68,2.75,.,.,.,.,.,.,.,.,.,.,.,.,
90519972,2,Bihar,905,Purnia,1997,.,.,.,.,1.74,2.28,3.20,3.81,.,.,.,.,.,.,.,.,.,.,.,.,
90519982,2,Bihar,905,Purnia,1998,.,.,.,.,.,2.30,2.61,4.19,.,.,.,.,.,.,.,.,.,.,.,.,
90519992,2,Bihar,905,Purnia,1999,.,.,.,.,2.02,2.80,2.70,3.86,.,.,.,.,.,.,.,.,.,.,.,.,
90520002,2,Bihar,905,Purnia,2000,.,.,.,.,1.29,2.95,3.34,4.10,.,.,.,.,.,.,.,.,.,.,.,.,
90520012,2,Bihar,905,Purnia,2001,.,.,.,.,0.88,2.34,.,3.25,.,.,.,.,.,.,.,.,.,.,.,.,
90520022,2,Bihar,905,Purnia,2002,.,.,.,.,2.87,3.70,1.97,3.86,.,.,.,.,.,.,.,.,.,.,.,.,
90520032,2,Bihar,905,Purnia,2003,.,.,.,.,2.70,2.71,1.72,4.09,.,.,.,.,.,.,.,.,.,.,.,.,
90520042,2,Bihar,905,Purnia,2004,.,.,.,.,2.28,2.53,3.55,3.52,.,.,.,.,.,.,.,.,.,.,.,.,
90520052,2,Bihar,905,Purnia,2005,.,.,.,.,2.14,3.34,2.53,4.11,.,.,.,.,.,.,.,.,.,.,.,.,
90520062,2,Bihar,905,Purnia,2006,.,.,.,.,2.88,2.13,3.34,3.54,.,.,.,.,.,.,.,.,.,.,.,.,
90520072,2,Bihar,905,Purnia,2007,.,.,.,.,.,2.89,3.24,3.51,.,.,.,.,.,.,.,.,.,.,.,.,
90520082,2,Bihar,905,Purnia,2008,.,.,.,.,.,2.46,4.32,3.13,.,.,.,.,.,.,.,.,.,.,.,.,
90520092,2,Bihar,905,Purnia,2009,.,.,.,.,2.07,2.74,3.02,4.38,.,.,.,.,.,.,.,.,.,.,.,.,
90520102,2,Bihar,905,Purnia,2010,.,.,.,.,3.55,3.77,3.09,4.35,.,.,.,.,.,.,.,.,.,.,.,.,
90520112,2,Bihar,905,Purnia,2011,.,.,.,.,2.59,2.63,4.25,4.43,.,.,.,.,.,.,.,.,.,.,.,.,
90520122,2,Bihar,905,Purnia,2012,.,.,.,.,.,3.22,2.97,4.35,.,.,.,.,.,.,.,.,.,.,.,.,
90520132,2,Bihar,905,Purnia,2013,.,.,.,.,2.36,2.75,4.59,4.65,.,.,.,.,.,.,.,.,.,.,.,.,
90520142,2,Bihar,905,Purnia,2014,.,.,.,.,3.09,3.00,3.18,4.29,.,.,.,.,.,.,.,.,.,.,.,.,
90520152,2,Bihar,905,Purnia,2015,.,.,.,.,2.92,3.79,3.37,5.09,.,.,.,.,.,.,.,.,.,.,.,.,
90520162,2,Bihar,905,Purnia,2016,.,.,.,.,2.60,2.87,4.41,4.57,.,.,.,.,.,.,.,.,.,.,.,.,
90520172,2,Bihar,905,Purnia,2017,.,.,.,.,2.47,.,3.63,4.24,.,.,.,.,.,.,.,.,.,.,.,.,
90619962,2,Bihar,906,Saran (chhapra),1996,.,.,.,.,2.00,3.06,4.30,7.31,.,.,.,.,.,.,.,.,.,.,.,.,
90619972,2,Bihar,906,Saran (chhapra),1997,.,.,.,.,1.46,2.69,3.78,5.86,.,.,.,.,.,.,.,.,.,.,.,.,
90619982,2,Bihar,906,Saran (chhapra),1998,.,.,.,.,1.39,2.66,2.98,5.38,.,.,.,.,.,.,.,.,.,.,.,.,
90619992,2,Bihar,906,Saran (chhapra),1999,.,.,.,.,0.33,3.46,3.70,6.19,.,.,.,.,.,.,.,.,.,.,.,.,
90620002,2,Bihar,906,Saran (chhapra),2000,.,.,.,.,1.97,3.74,4.33,6.38,.,.,.,.,.,.,.,.,.,.,.,.,
90620012,2,Bihar,906,Saran (chhapra),2001,.,.,.,.,2.71,2.95,4.03,6.52,.,.,.,.,.,.,.,.,.,.,.,.,
90620022,2,Bihar,906,Saran (chhapra),2002,.,.,.,.,2.72,3.72,4.52,5.39,.,.,.,.,.,.,.,.,.,.,.,.,
90620032,2,Bihar,906,Saran (chhapra),2003,.,.,.,.,1.05,2.18,4.10,7.09,.,.,.,.,.,.,.,.,.,.,.,.,
90620042,2,Bihar,906,Saran (chhapra),2004,.,.,.,.,3.00,4.73,3.51,4.17,.,.,.,.,.,.,.,.,.,.,.,.,
90620052,2,Bihar,906,Saran (chhapra),2005,.,.,.,.,2.19,3.25,5.89,5.26,.,.,.,.,.,.,.,.,.,.,.,.,
90620062,2,Bihar,906,Saran (chhapra),2006,.,.,.,.,3.13,3.95,3.47,3.65,.,.,.,.,.,.,.,.,.,.,.,.,
90620072,2,Bihar,906,Saran (chhapra),2007,.,.,.,.,0.97,3.24,3.91,6.14,.,.,.,.,.,.,.,.,.,.,.,.,
90620082,2,Bihar,906,Saran (chhapra),2008,.,.,.,.,1.23,3.12,3.74,5.20,.,.,.,.,.,.,.,.,.,.,.,.,
90620092,2,Bihar,906,Saran (chhapra),2009,.,.,.,.,4.30,4.07,3.83,5.39,.,.,.,.,.,.,.,.,.,.,.,.,
90620102,2,Bihar,906,Saran (chhapra),2010,.,.,.,.,4.32,4.26,5.98,7.70,.,.,.,.,.,.,.,.,.,.,.,.,
90620112,2,Bihar,906,Saran (chhapra),2011,.,.,.,.,3.31,3.15,4.28,6.49,.,.,.,.,.,.,.,.,.,.,.,.,
90620122,2,Bihar,906,Saran (chhapra),2012,.,.,.,.,.,3.26,3.49,6.10,.,.,.,.,.,.,.,.,.,.,.,.,
90620132,2,Bihar,906,Saran (chhapra),2013,.,.,.,.,3.33,3.04,4.97,6.22,.,.,.,.,.,.,.,.,.,.,.,.,
90620142,2,Bihar,906,Saran (chhapra),2014,.,.,.,.,2.67,2.88,3.76,5.08,2.75,.,4.28,3.50,.,.,.,.,.,.,.,.,
90620152,2,Bihar,906,Saran (chhapra),2015,.,.,.,.,4.36,4.81,3.68,5.24,.,.,6.75,6.08,.,.,.,.,.,.,.,.,
90620162,2,Bihar,906,Saran (chhapra),2016,.,.,.,.,4.19,3.83,5.33,6.23,.,.,.,6.43,.,.,.,.,.,.,.,.,
90620172,2,Bihar,906,Saran (chhapra),2017,.,.,.,.,3.28,.,4.87,5.39,5.22,.,.,4.55,.,.,.,.,.,.,.,.,
90719962,2,Bihar,907,Patna,1996,.,.,.,.,1.70,3.53,4.04,5.01,.,.,.,.,.,.,.,.,.,.,.,.,
90719972,2,Bihar,907,Patna,1997,.,.,.,.,1.46,5.29,4.19,6.36,.,.,.,.,.,.,.,.,.,.,.,.,
90719982,2,Bihar,907,Patna,1998,.,.,.,.,1.88,3.67,6.03,5.71,.,.,.,.,.,.,.,.,.,.,.,.,
90719992,2,Bihar,907,Patna,1999,.,.,.,.,1.64,3.06,3.83,5.61,.,.,.,.,.,.,.,.,.,.,.,.,
90720002,2,Bihar,907,Patna,2000,.,.,.,.,1.88,3.74,4.55,5.82,.,.,.,.,.,.,.,.,.,.,.,.,
90720012,2,Bihar,907,Patna,2001,.,.,.,.,2.63,3.79,5.18,5.94,.,.,.,.,.,.,.,.,.,.,.,.,
90720022,2,Bihar,907,Patna,2002,.,.,.,.,1.87,4.33,4.64,5.93,.,.,.,.,.,.,.,.,.,.,.,.,
90720032,2,Bihar,907,Patna,2003,.,.,.,.,1.94,3.23,4.85,4.95,.,.,.,.,.,.,.,.,.,.,.,.,
90720042,2,Bihar,907,Patna,2004,.,.,.,.,3.25,4.55,4.25,5.82,.,.,.,.,.,.,.,.,.,.,.,.,
90720052,2,Bihar,907,Patna,2005,.,.,.,.,3.66,4.23,5.47,7.20,.,.,.,.,.,.,.,.,.,.,.,.,
90720062,2,Bihar,907,Patna,2006,.,.,.,.,2.61,3.48,3.68,6.16,.,.,.,.,.,.,.,.,.,.,.,.,
90720072,2,Bihar,907,Patna,2007,.,.,.,.,1.60,3.06,4.93,6.06,.,.,.,.,.,.,.,.,.,.,.,.,
90720082,2,Bihar,907,Patna,2008,.,.,.,.,1.55,3.66,4.95,6.11,.,.,.,.,.,.,.,.,.,.,.,.,
90720092,2,Bihar,907,Patna,2009,.,.,.,.,3.95,3.84,5.20,6.76,.,.,.,.,.,.,.,.,.,.,.,.,
90720102,2,Bihar,907,Patna,2010,.,.,.,.,3.59,5.37,5.18,6.61,.,.,.,.,.,.,.,.,.,.,.,.,
90720112,2,Bihar,907,Patna,2011,.,.,.,.,2.49,3.03,5.25,6.83,.,.,.,.,.,.,.,.,.,.,.,.,
90720122,2,Bihar,907,Patna,2012,.,.,.,.,.,2.99,3.80,5.93,.,.,.,.,.,.,.,.,.,.,.,.,
90720132,2,Bihar,907,Patna,2013,.,.,.,.,2.65,2.94,4.34,5.37,.,.,.,.,.,.,.,.,.,.,.,.,
90720142,2,Bihar,907,Patna,2014,.,.,.,.,2.00,3.39,3.81,5.26,8.18,8.63,8.21,10.85,.,.,.,.,.,.,.,.,
90720152,2,Bihar,907,Patna,2015,.,.,.,.,2.63,3.85,4.03,5.81,7.73,.,8.84,10.97,.,.,.,.,.,.,.,.,
90720162,2,Bihar,907,Patna,2016,.,.,.,.,3.48,2.49,5.04,5.84,7.84,7.32,.,10.43,.,.,.,.,.,.,.,.,
90720172,2,Bihar,907,Patna,2017,.,.,.,.,2.64,.,4.44,5.62,8.11,.,8.79,11.71,.,.,.,.,.,.,.,.,
90819962,2,Bihar,908,Munger,1996,.,.,.,.,3.32,3.22,4.43,5.14,.,.,.,.,.,.,.,.,.,.,.,.,
90819972,2,Bihar,908,Munger,1997,.,.,.,.,3.34,3.75,4.05,4.73,.,.,.,.,.,.,.,.,.,.,.,.,
90819982,2,Bihar,908,Munger,1998,.,.,.,.,2.92,3.84,3.14,4.79,.,.,.,.,.,.,.,.,.,.,.,.,
90819992,2,Bihar,908,Munger,1999,.,.,.,.,.,2.28,3.68,5.17,.,.,.,.,.,.,.,.,.,.,.,.,
90820002,2,Bihar,908,Munger,2000,.,.,.,.,3.33,3.25,.,5.87,.,.,.,.,.,.,.,.,.,.,.,.,
90820012,2,Bihar,908,Munger,2001,.,.,.,.,2.80,2.79,3.64,4.61,.,.,.,.,.,.,.,.,.,.,.,.,
90820022,2,Bihar,908,Munger,2002,.,.,.,.,1.78,3.27,3.48,3.90,.,.,.,.,.,.,.,.,.,.,.,.,
