Key,Dist Code,Year,State Code,State Name,Dist Name,DIESEL PUMPSETS NUMBER (1000 Number),DIESEL PUMPSETS DENSITY (Per 1000 ha),ELECTRIC PUMPSETS NUMBER (1000 Number),ELECTRIC PUMPSETS DENSITY (Per 1000 ha),POWER TILLER NUMBER (1000 Number),POWER TILLER DENSITY (Per 1000 ha),TRACTORS NUMBER (1000 Number),TRACTORS DENSITY (Per 1000 ha)
199200712,199,2007,12,Uttar Pradesh,Bareilly,73.26,2239.05,1.32,40.44,-1,-1,15.24,465.89
200199212,200,1992,12,Uttar Pradesh,Budaun,53.28,1313.19,5.86,144.47,-1,-1,4.65,114.5
200199712,200,1997,12,Uttar Pradesh,Budaun,66.95,1634.05,8.29,202.26,-1,-1,8.85,216.03
200200312,200,2003,12,Uttar Pradesh,Budaun,62.72,1503.89,1.86,44.52,0.11,2.71,9.22,220.95
200200712,200,2007,12,Uttar Pradesh,Budaun,69.95,1677.2,8.29,198.7,-1,-1,14.86,356.4
201199212,201,1992,12,Uttar Pradesh,Moradabad,120.11,2466.24,16.48,338.48,-1,-1,20.47,420.39
201199712,201,1997,12,Uttar Pradesh,Moradabad,75.95,2579.3,5.83,198.03,-1,-1,13.78,468.05
201200312,201,2003,12,Uttar Pradesh,Moradabad,45.1,1420.68,4.82,151.71,0.43,13.67,17.05,537.02
201200712,201,2007,12,Uttar Pradesh,Moradabad,75.95,2407.63,5.83,184.85,-1,-1,22.19,703.44
202199212,202,1992,12,Uttar Pradesh,Shahjahanpur,56.93,1608.25,4.21,118.79,-1,-1,7.85,221.67
202199712,202,1997,12,Uttar Pradesh,Shahjahanpur,70.92,2193.25,6.28,194.15,-1,-1,11.53,356.48
202200312,202,2003,12,Uttar Pradesh,Shahjahanpur,27.69,799.25,4.09,118.04,0.17,4.99,6.41,185.08
202200712,202,2007,12,Uttar Pradesh,Shahjahanpur,70.92,2026.53,6.28,179.39,-1,-1,13.13,375.16
203199212,203,1992,12,Uttar Pradesh,Pilibhit,36.63,1678.41,3.57,163.63,-1,-1,6.17,282.87
203199712,203,1997,12,Uttar Pradesh,Pilibhit,38.47,1754.68,3.93,179.35,-1,-1,7.15,326.09
203200312,203,2003,12,Uttar Pradesh,Pilibhit,23.75,989.02,19.4,808.05,4.67,194.6,16.25,676.97
203200712,203,2007,12,Uttar Pradesh,Pilibhit,38.47,1609.49,3.93,164.51,-1,-1,14.25,596.16
204199212,204,1992,12,Uttar Pradesh,Rampur,39.3,2033.53,3.55,183.42,-1,-1,6.71,347.23
204199712,204,1997,12,Uttar Pradesh,Rampur,57.74,3141.89,3.4,185.02,-1,-1,11.77,640.49
204200312,204,2003,12,Uttar Pradesh,Rampur,51.53,2673.22,41,2126.95,12.48,647.53,34.3,1779.38
204200712,204,2007,12,Uttar Pradesh,Rampur,57.74,2987.79,3.4,175.94,-1,-1,11.44,591.95
205199212,205,1992,12,Uttar Pradesh,Bijnor,44.2,1301.31,18.34,539.96,-1,-1,12.15,357.66
205199712,205,1997,12,Uttar Pradesh,Bijnor,47.33,1387.04,22.01,645,-1,-1,20.53,601.8
205200312,205,2003,12,Uttar Pradesh,Bijnor,81.79,2410.09,1.19,35.16,0.38,11.17,14.22,418.92
205200712,205,2007,12,Uttar Pradesh,Bijnor,47.33,1422.82,22.01,661.64,-1,-1,22.61,679.64
206199212,206,1992,12,Uttar Pradesh,Farrukhabad,48.44,1688.9,7.05,245.72,-1,-1,5.51,191.99
206199712,206,1997,12,Uttar Pradesh,Farrukhabad,33.66,1846.29,4.53,248.22,-1,-1,4.87,267.25
206200312,206,2003,12,Uttar Pradesh,Farrukhabad,10.84,711.93,2.78,182.86,0.09,5.59,3.52,230.96
206200712,206,2007,12,Uttar Pradesh,Farrukhabad,33.66,2264.79,4.53,304.48,-1,-1,5.47,368.13
207199212,207,1992,12,Uttar Pradesh,Etawah,22.82,786.63,2.7,93,-1,-1,2.54,87.48
207199712,207,1997,12,Uttar Pradesh,Etawah,10.51,361.12,2.21,76,-1,-1,2.69,92.54
207200312,207,2003,12,Uttar Pradesh,Etawah,42,2855.56,1.43,96.89,0.14,9.59,8.22,559.16
207200712,207,2007,12,Uttar Pradesh,Etawah,10.51,720.52,2.21,151.65,-1,-1,3.9,267.22
209199212,209,1992,12,Uttar Pradesh,Fatehpur,20.2,682.04,5.53,186.71,-1,-1,2.74,92.53
209199712,209,1997,12,Uttar Pradesh,Fatehpur,25.27,916.94,5.33,193.53,-1,-1,4.06,147.16
209200312,209,2003,12,Uttar Pradesh,Fatehpur,33.19,1132.65,11.21,382.5,0,0.07,7.92,270.3
209200712,209,2007,12,Uttar Pradesh,Fatehpur,25.27,875.26,5.33,184.73,-1,-1,6.62,229.27
210199212,210,1992,12,Uttar Pradesh,Allahabad,28.28,597,10.3,217.56,-1,-1,6.04,127.55
210199712,210,1997,12,Uttar Pradesh,Allahabad,23.71,486.7,9.27,190.3,-1,-1,7.19,147.56
210200312,210,2003,12,Uttar Pradesh,Allahabad,29.05,827.37,8.76,249.4,0.06,1.71,14.07,400.71
210200712,210,2007,12,Uttar Pradesh,Allahabad,23.71,754.18,9.27,294.89,-1,-1,14.15,450.13
211199212,211,1992,12,Uttar Pradesh,Jhansi,20.58,655.23,1.46,46.55,-1,-1,6.09,193.78
211199712,211,1997,12,Uttar Pradesh,Jhansi,29.28,826.1,1.57,44.16,-1,-1,9.15,258.15
211200312,211,2003,12,Uttar Pradesh,Jhansi,52.98,1529.4,0.75,21.74,0.04,1.13,7.46,215.23
211200712,211,2007,12,Uttar Pradesh,Jhansi,29.28,964.54,1.57,51.56,-1,-1,12.31,405.43
212199212,212,1992,12,Uttar Pradesh,Lalitpur,33.51,1484.63,0.13,5.89,-1,-1,1.83,80.99
212199712,212,1997,12,Uttar Pradesh,Lalitpur,32.44,1245.78,0.22,8.6,-1,-1,5.07,194.8
212200312,212,2003,12,Uttar Pradesh,Lalitpur,10.2,384.02,4.25,159.76,0,0.04,2.23,83.89
212200712,212,2007,12,Uttar Pradesh,Lalitpur,32.44,1273.21,0.22,8.79,-1,-1,7.68,301.26
213199212,213,1992,12,Uttar Pradesh,Jalaun,5.95,170.73,0.54,15.44,-1,-1,10,287.02
213199712,213,1997,12,Uttar Pradesh,Jalaun,10.42,303.48,0.36,10.37,-1,-1,10.58,308.03
213200312,213,2003,12,Uttar Pradesh,Jalaun,13.18,378.14,0.57,16.33,0.05,1.38,11.29,323.9
213200712,213,2007,12,Uttar Pradesh,Jalaun,10.42,328.07,0.36,11.21,-1,-1,15.71,494.58
214199212,214,1992,12,Uttar Pradesh,Hamirpur,20.13,384.53,0.58,11.16,-1,-1,7.17,136.92
214199712,214,1997,12,Uttar Pradesh,Hamirpur,12.39,378.83,0.48,14.71,-1,-1,5.83,178.32
214200312,214,2003,12,Uttar Pradesh,Hamirpur,49.6,1639.66,0.87,28.73,0.07,2.15,8.9,294.04
214200712,214,2007,12,Uttar Pradesh,Hamirpur,12.39,482.01,0.48,18.72,-1,-1,11.76,457.46
215199212,215,1992,12,Uttar Pradesh,Banda,15.85,312.59,1.4,27.54,-1,-1,2.6,51.19
215199712,215,1997,12,Uttar Pradesh,Banda,13.5,381.11,0.83,23.52,-1,-1,3,84.57
215200312,215,2003,12,Uttar Pradesh,Banda,39.03,1119.68,0.15,4.42,0.04,1.23,6.39,183.25
215200712,215,2007,12,Uttar Pradesh,Banda,13.5,401.53,0.83,24.78,-1,-1,5.2,154.68
216199212,216,1992,12,Uttar Pradesh,Varanasi,14.61,468.15,12.6,403.81,-1,-1,6.14,196.73
216199712,216,1997,12,Uttar Pradesh,Varanasi,7.63,666.78,11.31,988.12,-1,-1,4.14,361.96
216200312,216,2003,12,Uttar Pradesh,Varanasi,21.25,1871.38,0.75,66.33,0.03,2.99,5.75,506.56
216200712,216,2007,12,Uttar Pradesh,Varanasi,7.63,797.09,11.31,1181.23,-1,-1,4.27,445.86
217199212,217,1992,12,Uttar Pradesh,Mirzpur,13.79,702.36,2.23,113.34,-1,-1,3.94,200.5
217199712,217,1997,12,Uttar Pradesh,Mirzpur,18.16,881.87,2.73,132.53,-1,-1,5.76,279.78
217200312,217,2003,12,Uttar Pradesh,Mirzpur,29.02,1454.88,3.67,184.07,0.04,1.91,4.62,231.4
217200712,217,2007,12,Uttar Pradesh,Mirzpur,18.16,948.83,2.73,142.59,-1,-1,8.56,447.01
218199212,218,1992,12,Uttar Pradesh,Jaunpur,34.22,1189.08,15.08,523.85,-1,-1,4.58,159.24
218199712,218,1997,12,Uttar Pradesh,Jaunpur,30.8,1054.86,15.87,543.51,-1,-1,5.32,182.23
218200312,218,2003,12,Uttar Pradesh,Jaunpur,45.06,1640.44,7.67,279.29,0.06,2.33,10.55,383.97
218200712,218,2007,12,Uttar Pradesh,Jaunpur,30.8,1103.78,15.87,568.71,-1,-1,9.77,350.01
219199212,219,1992,12,Uttar Pradesh,Ghazipur,16.29,618.54,15.44,586.26,-1,-1,4.02,152.55
219199712,219,1997,12,Uttar Pradesh,Ghazipur,17.69,672.75,15.19,577.7,-1,-1,5.65,214.97
219200312,219,2003,12,Uttar Pradesh,Ghazipur,14.15,555.17,1.97,77.12,2,78.34,6.13,240.59
219200712,219,2007,12,Uttar Pradesh,Ghazipur,17.69,694.67,15.19,596.52,-1,-1,9.52,373.84
220199212,220,1992,12,Uttar Pradesh,Ballia,16.36,741.16,5.85,264.96,-1,-1,2.16,97.71
220199712,220,1997,12,Uttar Pradesh,Ballia,20.47,925.31,6.29,284.26,-1,-1,3.45,155.99
220200312,220,2003,12,Uttar Pradesh,Ballia,22.66,1035.69,4.58,209.56,0.09,4.3,4.4,201.01
220200712,220,2007,12,Uttar Pradesh,Ballia,20.47,914.86,6.29,281.05,-1,-1,4.56,203.89
221199212,221,1992,12,Uttar Pradesh,Gorakhpur,39.48,1495.3,3.35,126.77,-1,-1,4.41,167.03
221199712,221,1997,12,Uttar Pradesh,Gorakhpur,42.66,1624.92,2.24,85.26,-1,-1,5.79,220.53
221200312,221,2003,12,Uttar Pradesh,Gorakhpur,20.79,825.63,16.49,654.91,0.09,3.42,9.22,366.07
221200712,221,2007,12,Uttar Pradesh,Gorakhpur,42.66,1714.96,2.24,89.98,-1,-1,10,402.09
222199212,222,1992,12,Uttar Pradesh,Deoria,57.69,1380.67,2.59,61.99,-1,-1,7.87,188.24
222199712,222,1997,12,Uttar Pradesh,Deoria,34.49,1682.09,1.79,87.11,-1,-1,4.71,229.49
222200312,222,2003,12,Uttar Pradesh,Deoria,8.73,441.44,3.37,170.24,0.02,0.81,5.92,299.22
222200712,222,2007,12,Uttar Pradesh,Deoria,34.49,1812.63,1.79,93.87,-1,-1,3.69,193.85
223199212,223,1992,12,Uttar Pradesh,Basti,46.62,1427.78,1.98,60.49,-1,-1,5.37,164.41
223199712,223,1997,12,Uttar Pradesh,Basti,41.03,1984.85,2.62,126.78,-1,-1,4.13,199.82
223200312,223,2003,12,Uttar Pradesh,Basti,2.31,111.24,3.67,176.44,0.08,3.95,2.25,108.26
223200712,223,2007,12,Uttar Pradesh,Basti,41.03,1962.24,2.62,125.34,-1,-1,9.42,450.47
224199212,224,1992,12,Uttar Pradesh,Azamgarh,40.11,1296.43,19.44,628.37,-1,-1,5.59,180.63
224199712,224,1997,12,Uttar Pradesh,Azamgarh,43.34,1406.61,19.72,639.92,-1,-1,7.31,237.13
224200312,224,2003,12,Uttar Pradesh,Azamgarh,50.7,1688.59,18.65,621,0.08,2.7,11.86,395.01
224200712,224,2007,12,Uttar Pradesh,Azamgarh,43.34,1431.07,19.72,651.04,-1,-1,12.36,408.27
225199212,225,1992,12,Uttar Pradesh,Lucknow,18.1,1275.17,2.51,177.08,-1,-1,2,140.79
225199712,225,1997,12,Uttar Pradesh,Lucknow,28.93,2039.26,7.2,507.56,-1,-1,2.93,206.66
225200312,225,2003,12,Uttar Pradesh,Lucknow,74.8,5416.34,5.82,421.48,0.46,32.95,16.93,1225.78
225200712,225,2007,12,Uttar Pradesh,Lucknow,28.93,2071.6,7.2,515.61,-1,-1,9.66,691.82
226199212,226,1992,12,Uttar Pradesh,Unnao,45.81,1606.75,1.77,62.08,-1,-1,3.01,105.57
226199712,226,1997,12,Uttar Pradesh,Unnao,40.38,1379.79,2.17,74.29,-1,-1,4.53,154.77
226200312,226,2003,12,Uttar Pradesh,Unnao,90.63,3054.48,1.08,36.53,0.15,5.09,13.61,458.57
226200712,226,2007,12,Uttar Pradesh,Unnao,40.38,1325.74,2.17,71.38,-1,-1,11.15,366.23
227199212,227,1992,12,Uttar Pradesh,Rae - Bareily,24.37,894.99,6.24,229.05,-1,-1,2.8,102.96
227199712,227,1997,12,Uttar Pradesh,Rae - Bareily,34.85,1224.57,6.47,227.21,-1,-1,3.52,123.5
227200312,227,2003,12,Uttar Pradesh,Rae - Bareily,106.62,3966.57,7.28,270.87,1.62,60.19,20.79,773.5
227200712,227,2007,12,Uttar Pradesh,Rae - Bareily,34.85,1298.02,6.47,240.84,-1,-1,12.41,462.21
228199212,228,1992,12,Uttar Pradesh,Sitapur,39.09,935.56,1.01,24.22,-1,-1,5.07,121.31
228199712,228,1997,12,Uttar Pradesh,Sitapur,54.76,1300.02,1.57,37.18,-1,-1,7.31,173.57
228200312,228,2003,12,Uttar Pradesh,Sitapur,5.57,127.85,6.12,140.42,0.06,1.31,3.74,85.87
228200712,228,2007,12,Uttar Pradesh,Sitapur,54.76,1244.9,1.57,35.6,-1,-1,14.21,322.98
229199212,229,1992,12,Uttar Pradesh,Hardoi,45.1,1086.69,1.04,24.94,-1,-1,3.56,85.65
229199712,229,1997,12,Uttar Pradesh,Hardoi,50,1200.79,0.95,22.91,-1,-1,4.85,116.53
229200312,229,2003,12,Uttar Pradesh,Hardoi,54.12,1283.38,3.89,92.19,0.59,14.06,9.5,225.34
229200712,229,2007,12,Uttar Pradesh,Hardoi,50,1153.74,0.95,22.01,-1,-1,7.76,179.16
230199212,230,1992,12,Uttar Pradesh,Kheri,60.02,1276.98,2.74,58.21,-1,-1,7.98,169.83
230199712,230,1997,12,Uttar Pradesh,Kheri,66.27,1398.14,4.32,91.04,-1,-1,12.61,266.13
230200312,230,2003,12,Uttar Pradesh,Kheri,19.03,391.65,1.4,28.77,0.38,7.72,5.78,119.01
230200712,230,2007,12,Uttar Pradesh,Kheri,66.27,1365.94,4.32,88.94,-1,-1,19.09,393.56
231199212,231,1992,12,Uttar Pradesh,Faizabad,36.4,1227.69,14.29,482.06,-1,-1,8.15,274.94
231199712,231,1997,12,Uttar Pradesh,Faizabad,17.96,523.58,7.9,230.18,-1,-1,4.91,143.15
231200312,231,2003,12,Uttar Pradesh,Faizabad,66.01,4917.16,6.3,469.25,0.32,23.91,7.53,560.65
231200712,231,2007,12,Uttar Pradesh,Faizabad,21.3,1249.69,8.44,494.96,-1,-1,6.45,378.25
232199212,232,1992,12,Uttar Pradesh,Gonda,78.55,1626.05,2,41.36,-1,-1,5.83,120.59
232199712,232,1997,12,Uttar Pradesh,Gonda,64.79,2315.54,7.06,252.17,-1,-1,4.62,165.01
232200312,232,2003,12,Uttar Pradesh,Gonda,20.6,693.94,13.15,443.05,3.48,117.35,11.14,375.18
232200712,232,2007,12,Uttar Pradesh,Gonda,64.79,2216.54,7.06,241.39,-1,-1,9.46,323.63
233199212,233,1992,12,Uttar Pradesh,Bahraich,42.59,933.8,1.81,39.67,-1,-1,6.88,150.82
233199712,233,1997,12,Uttar Pradesh,Bahraich,37.11,812.82,0.56,12.26,-1,-1,2.17,47.59
233200312,233,2003,12,Uttar Pradesh,Bahraich,59.99,1824.65,2.16,65.82,0.86,26.22,4.43,134.69
233200712,233,2007,12,Uttar Pradesh,Bahraich,37.11,1138,0.56,17.17,-1,-1,5.04,154.57
234199212,234,1992,12,Uttar Pradesh,Sultanpur,25.48,899.12,8.53,300.85,-1,-1,4.47,157.55
234199712,234,1997,12,Uttar Pradesh,Sultanpur,34.52,1211.63,8.37,293.87,-1,-1,6.83,239.57
234200312,234,2003,12,Uttar Pradesh,Sultanpur,53.27,1877.72,0.34,12.02,0.38,13.22,8.2,289
234200712,234,2007,12,Uttar Pradesh,Sultanpur,34.51,1191.9,8.37,289.12,-1,-1,11.21,387.03
235199212,235,1992,12,Uttar Pradesh,Pratapgarh,17.85,810.46,2.6,117.97,-1,-1,2.11,95.59
235199712,235,1997,12,Uttar Pradesh,Pratapgarh,23.28,1094.88,2.51,118.12,-1,-1,1.8,84.62
235200312,235,2003,12,Uttar Pradesh,Pratapgarh,18.61,877.36,3.51,165.35,0.08,3.63,8.34,392.91
235200712,235,2007,12,Uttar Pradesh,Pratapgarh,23.28,1068.5,2.51,115.27,-1,-1,7.09,325.43
236199212,236,1992,12,Uttar Pradesh,Barabanki,53.22,1875.07,1.67,58.8,-1,-1,6.12,215.68
236199712,236,1997,12,Uttar Pradesh,Barabanki,65.38,2603.55,1.32,52.37,-1,-1,9.12,363.25
236200312,236,2003,12,Uttar Pradesh,Barabanki,14.69,513.57,0.99,34.47,0.1,3.32,5.11,178.64
236200712,236,2007,12,Uttar Pradesh,Barabanki,65.38,2569.43,1.32,51.68,-1,-1,13.2,518.84
237199216,237,1992,16,Uttarakhand,Nainital,18.45,921.64,4.72,235.69,-1,-1,9.46,472.68
237199716,237,1997,16,Uttarakhand,Nainital,-1,-1,-1,-1,-1,-1,-1,-1
237200316,237,2003,16,Uttarakhand,Nainital,3.19,660.19,0.16,33.55,0.12,25.06,1.7,352.05
238199216,238,1992,16,Uttarakhand,Almorah,0,0.28,0.01,1.03,-1,-1,0.01,1.03
238199716,238,1997,16,Uttarakhand,Almorah,-1,-1,-1,-1,-1,-1,-1,-1
238200316,238,2003,16,Uttarakhand,Almorah,0,0.12,0,0.49,0,0.49,0,0.49
239199216,239,1992,16,Uttarakhand,Pithorgarh,0,0,0,0,-1,-1,0.01,1.54
239199716,239,1997,16,Uttarakhand,Pithorgarh,-1,-1,-1,-1,-1,-1,-1,-1
239200316,239,2003,16,Uttarakhand,Pithorgarh,1.23,304.71,0.2,48.63,0,0,0.17,41.19
240199216,240,1992,16,Uttarakhand,Chamoli,0,0,0,0,-1,-1,0,0.44
240199716,240,1997,16,Uttarakhand,Chamoli,-1,-1,-1,-1,-1,-1,-1,-1
240200316,240,2003,16,Uttarakhand,Chamoli,0,0,0,0,0,0,0,0
241199216,241,1992,16,Uttarakhand,Uttar Kashi,0,0.67,0,0,-1,-1,0,0
241199716,241,1997,16,Uttarakhand,Uttar Kashi,-1,-1,-1,-1,-1,-1,-1,-1
241200316,241,2003,16,Uttarakhand,Uttar Kashi,19.04,6576.97,6.43,2219.96,1.27,438.33,7.8,2695.59
242199216,242,1992,16,Uttarakhand,Tehri Garhwal,0,0,0,0,-1,-1,0,0
242199716,242,1997,16,Uttarakhand,Tehri Garhwal,-1,-1,-1,-1,-1,-1,-1,-1
242200316,242,2003,16,Uttarakhand,Tehri Garhwal,0,0,0,0,0,0,0,0
243199216,243,1992,16,Uttarakhand,Garhwal,0,0.12,0,0,-1,-1,0.05,5.93
243199716,243,1997,16,Uttarakhand,Garhwal,-1,-1,-1,-1,-1,-1,-1,-1
243200316,243,2003,16,Uttarakhand,Garhwal,0.02,2.05,0,0,0.06,7.48,0.15,17.49
244199216,244,1992,16,Uttarakhand,Dehradun,0.25,47.69,0.05,9.2,-1,-1,1.03,193.58
244199716,244,1997,16,Uttarakhand,Dehradun,-1,-1,-1,-1,-1,-1,-1,-1
244200316,244,2003,16,Uttarakhand,Dehradun,1.22,241.59,0.29,56.3,0.35,69.93,0.81,160.4
501199214,501,1992,14,Chhattisgarh,Rajnandgaon,3.45,69.8,2.2,44.52,0.04,0.73,0.54,10.98
501199714,501,1997,14,Chhattisgarh,Rajnandgaon,1.28,25.58,0.8,15.98,-1,-1,1.04,20.72
501200314,501,2003,14,Chhattisgarh,Rajnandgaon,2.82,78.22,4.41,122.56,0.14,3.78,1.09,30.25
50219926,502,1992,6,Madhya Pradesh,Bhopal,2.58,163.98,8.64,548.92,1.58,100.06,0.83,52.48
50219976,502,1997,6,Madhya Pradesh,Bhopal,4.44,280.8,39.69,2510.34,-1,-1,6.48,410.03
50220036,502,2003,6,Madhya Pradesh,Bhopal,4,262.65,23.01,1509.58,0.21,13.78,4.94,323.92
50220076,502,2007,6,Madhya Pradesh,Bhopal,3.52,230.31,21.82,1429.5,-1,-1,5.73,375.31
50319921,503,1992,1,Andhra Pradesh,Vizianagaram,2.11,64.34,6.69,204.52,0.02,0.61,0.26,8.07
50319991,503,1999,1,Andhra Pradesh,Vizianagaram,4.06,121.62,8.26,247.8,0.02,0.45,0.68,20.3
50320031,503,2003,1,Andhra Pradesh,Vizianagaram,4.55,147.27,6.98,226.03,0.05,1.49,1.1,35.76
50320071,503,2007,1,Andhra Pradesh,Vizianagaram,-1,-1,0,0.03,-1,-1,0.19,5.85
50419921,504,1992,1,Andhra Pradesh,Prakasam,7.96,134.91,20.34,344.62,0.3,5.07,3.4,57.66
50419991,504,1999,1,Andhra Pradesh,Prakasam,6.79,128.15,23.2,438.18,0.42,7.89,6.12,115.63
50420031,504,2003,1,Andhra Pradesh,Prakasam,6.66,121.97,32.43,593.77,0.28,5.05,4.46,81.65
50420071,504,2007,1,Andhra Pradesh,Prakasam,-1,-1,0.94,14.54,-1,-1,10.49,162.28
506199211,506,1992,11,Tamil Nadu,Dharmapuri,34.29,835.51,38.11,928.47,0.43,10.5,0,0
506199711,506,1997,11,Tamil Nadu,Dharmapuri,52.28,1309.28,60.58,1517.09,1.61,40.35,4.17,104.46
506200311,506,2003,11,Tamil Nadu,Dharmapuri,34.59,2383.61,49.64,3421.34,0.15,10.48,2.23,153.9
506200711,506,2007,11,Tamil Nadu,Dharmapuri,-1,-1,-1,-1,-1,-1,1.01,63.58
507199211,507,1992,11,Tamil Nadu,Periyar(Erode),27.2,832.71,73.79,2259.17,0.72,22.07,0,0
507199711,507,1997,11,Tamil Nadu,Periyar(Erode),17.48,587.01,63.03,2116.8,2.57,86.2,3.71,124.52
507200311,507,2003,11,Tamil Nadu,Periyar(Erode),15.32,631.16,68.78,2834.32,1,41.17,3.89,160.43
507200711,507,2007,11,Tamil Nadu,Periyar(Erode),-1,-1,-1,-1,-1,-1,3.34,115.2
508199211,508,1992,11,Tamil Nadu,Pudukkottai,8.07,468.7,17.5,1016.2,0.17,9.82,0,0
508199711,508,1997,11,Tamil Nadu,Pudukkottai,7.79,501.24,28.64,1842.35,0.21,13.44,0.56,35.76
508200311,508,2003,11,Tamil Nadu,Pudukkottai,0.81,59.29,1.66,122.11,0.06,4.27,0.65,47.67
508200711,508,2007,11,Tamil Nadu,Pudukkottai,-1,-1,-1,-1,-1,-1,1.46,96.4
509199211,509,1992,11,Tamil Nadu,Dindigul Anna,10.28,390.05,45.75,1736.51,0.25,9.38,0,0
509199711,509,1997,11,Tamil Nadu,Dindigul Anna,14.12,502.04,53.82,1914.12,0.17,6.15,0.74,26.32
509200311,509,2003,11,Tamil Nadu,Dindigul Anna,10.27,432.01,47.5,1997.69,0.12,5.09,1.42,59.68
509200711,509,2007,11,Tamil Nadu,Dindigul Anna,-1,-1,-1,-1,-1,-1,2.1,88.82
510199211,510,1992,11,Tamil Nadu,Virudhunagar Kamarajar,2.49,129.21,9.13,473.4,0.23,11.93,0,0
510199711,510,1997,11,Tamil Nadu,Virudhunagar Kamarajar,3.14,194.75,20.82,1291.55,1.16,71.91,1.37,85.06
510200311,510,2003,11,Tamil Nadu,Virudhunagar Kamarajar,2.12,154.72,11.54,844.43,0.28,20.63,1.81,132.19
510200711,510,2007,11,Tamil Nadu,Virudhunagar Kamarajar,-1,-1,-1,-1,-1,-1,2.36,181.22
512199211,512,1992,11,Tamil Nadu,Sivagangai Pasumpon,4.23,308.11,5.03,366.01,0.02,1.53,0.18,13.33
512199711,512,1997,11,Tamil Nadu,Sivagangai Pasumpon,3.77,293.56,6.31,490.9,0.36,28.08,0.75,57.95
512200311,512,2003,11,Tamil Nadu,Sivagangai Pasumpon,2.3,205.71,4.97,445.21,0.13,11.29,0.62,55.21
512200711,512,2007,11,Tamil Nadu,Sivagangai Pasumpon,-1,-1,-1,-1,-1,-1,0.78,69.55
513199211,513,1992,11,Tamil Nadu,Chidambanar Toothukudi,2.66,128.38,13.69,661.85,0.24,11.79,0,0
513199711,513,1997,11,Tamil Nadu,Chidambanar Toothukudi,3.25,172.7,9.07,482.5,0.55,29.06,1.19,63.28
513200311,513,2003,11,Tamil Nadu,Chidambanar Toothukudi,1.68,104.29,7.66,475.86,0.19,11.68,1.15,71.62
513200711,513,2007,11,Tamil Nadu,Chidambanar Toothukudi,-1,-1,-1,-1,-1,-1,1.22,69.55
51419927,514,1992,7,Maharashtra,Jalna,1.17,19.11,25.86,422.79,0,0,1.03,16.89
51419977,514,1997,7,Maharashtra,Jalna,1.76,31.03,33.79,594.39,0.02,0.28,2.38,41.85
51420037,514,2003,7,Maharashtra,Jalna,4.39,75.74,38.13,657.47,0.02,0.36,2.23,38.38
51519927,515,1992,7,Maharashtra,Latur,0.67,13.39,15.85,314.86,0.11,2.21,0.96,19.09
51519977,515,1997,7,Maharashtra,Latur,1.9,31.99,24.14,407.02,0.02,0.39,1.41,23.73
51520037,515,2003,7,Maharashtra,Latur,0.82,15.82,27.94,536.96,0.09,1.75,1.49,28.69
51619927,516,1992,7,Maharashtra,Gadchiroli,2.38,124.44,1.41,73.52,0,0.21,0.28,14.76
51619977,516,1997,7,Maharashtra,Gadchiroli,3.22,195.86,0.74,45.07,0.03,2.07,0.4,24.39
51620037,516,2003,7,Maharashtra,Gadchiroli,8.38,493,2.84,167.27,0.04,2.47,0.59,34.43
51719927,517,1992,7,Maharashtra,Sindhudurg,0.83,75.39,2.27,206.93,0,0.27,0.02,2.19
51719977,517,1997,7,Maharashtra,Sindhudurg,1.14,96.95,4.95,419.15,0,0.25,0.03,2.8
51720037,517,2003,7,Maharashtra,Sindhudurg,1.7,121.45,3.37,240.13,0.15,10.62,0.03,1.92
51819923,518,1992,3,Gujarat,Gandhinagar,0.01,2.24,0.08,18.61,0.02,3.81,0.84,187.22
51820033,518,2003,3,Gujarat,Gandhinagar,0.29,17.48,5.5,335.02,0.16,9.93,3.76,229.11
51820073,518,2007,3,Gujarat,Gandhinagar,-1,-1,-1,-1,-1,-1,6.43,381.78
519199210,519,1992,10,Rajasthan,Dholpur,17.9,1223.49,1.43,97.83,0.08,5.13,3.03,207.08
519199710,519,1997,10,Rajasthan,Dholpur,21.87,1453.41,1.25,82.95,-1,-1,3.47,230.45
519200310,519,2003,10,Rajasthan,Dholpur,27.33,1803.73,1.25,82.31,0.11,7.26,5.15,339.87
519200710,519,2007,10,Rajasthan,Dholpur,-1,-1,-1,-1,-1,-1,10.83,765.81
520199220,520,1992,20,Telangana,Rangareddy,1.39,47.22,21.27,724.67,0.18,6.23,0.93,31.82
520199920,520,1999,20,Telangana,Rangareddy,1.11,37.71,40.89,1385.55,0.21,7.18,1.93,65.5
520200320,520,2003,20,Telangana,Rangareddy,0.66,24.54,45.61,1703.27,0.18,6.61,1.92,71.56
520200720,520,2007,20,Telangana,Rangareddy,-1,-1,0.15,7.09,-1,-1,2.51,121.94
521199211,521,1992,11,Tamil Nadu,Thiruvannamalai,21.51,818.43,86.02,3272.45,0.12,4.49,0,0
521199711,521,1997,11,Tamil Nadu,Thiruvannamalai,25.04,924.64,77.34,2855.62,0.31,11.3,0.71,26.25
521200311,521,2003,11,Tamil Nadu,Thiruvannamalai,15.64,716.77,64.68,2964.85,0.72,33.19,1.57,71.79
521200711,521,2007,11,Tamil Nadu,Thiruvannamalai,-1,-1,-1,-1,-1,-1,0.92,41.07
52319924,523,1992,4,Haryana,Yamunanagar,8,655.98,17.4,1425.98,5.88,482.05,6.85,561.23
