Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY ACTUAL (Millimeters),FEBRUARY ACTUAL (Millimeters),MARCH ACTUAL (Millimeters),APRIL ACTUAL (Millimeters),MAY ACTUAL (Millimeters),JUNE ACTUAL (Millimeters),JULY ACTUAL (Millimeters),AUGUST ACTUAL (Millimeters),SEPTEMBER ACTUAL (Millimeters),OCTOBER ACTUAL (Millimeters),NOVEMBER ACTUAL (Millimeters),DECEMBER ACTUAL (Millimeters)
93197211,93,1972,11,Tamil Nadu,The Nilgiris,37.82,22.59,11.46,38.18,126.34,97.66,92.36,89.92,104.77,99.58,86.3,100.72
93197311,93,1973,11,Tamil Nadu,The Nilgiris,65.47,35.48,18.96,69.59,100.04,93.26,93.6,97.48,86.38,100,71.56,72.38
93197411,93,1974,11,Tamil Nadu,The Nilgiris,38.48,21.15,12.93,80.64,77,89.37,91.28,95.36,103.01,95.83,63.66,44.1
93197511,93,1975,11,Tamil Nadu,The Nilgiris,28.89,19.94,66.19,46.18,129.43,92.73,92.13,98.36,101.71,98.82,84.38,56.85
93197611,93,1976,11,Tamil Nadu,The Nilgiris,37.61,19.94,15.3,116.86,81.96,67.4,86.66,96.66,89.12,100.86,91.31,66.84
93197711,93,1977,11,Tamil Nadu,The Nilgiris,42.67,33.49,26.57,88.67,123.45,96.26,89.19,92.39,103.33,98.37,91.92,61.72
93197811,93,1978,11,Tamil Nadu,The Nilgiris,42.84,30.55,13.81,40.67,128.03,90.81,91.09,93,91.72,100.23,92.56,78.75
93197911,93,1979,11,Tamil Nadu,The Nilgiris,51.33,67.86,27.71,70.83,89.51,96.89,88.91,96.39,101.73,100.84,91.23,66.76
93198011,93,1980,11,Tamil Nadu,The Nilgiris,42.25,22.6,24.81,74.48,126.18,90.95,89.98,88.19,98.19,101.21,91.48,64.03
93198111,93,1981,11,Tamil Nadu,The Nilgiris,45.13,24.43,47.35,57.57,129.84,90.34,92.39,99.09,103.23,100.09,80.87,62.62
93198211,93,1982,11,Tamil Nadu,The Nilgiris,37.9,20.68,15.82,45.56,90.39,90.91,85.57,92.67,86.42,101.7,89.26,48.4
93198311,93,1983,11,Tamil Nadu,The Nilgiris,33.46,19.04,10.39,12.44,91.39,98.01,92.7,99.39,101.32,100.2,80.84,91.71
93198411,93,1984,11,Tamil Nadu,The Nilgiris,58.14,65.81,72.69,98.05,64.7,89.93,91.83,84.11,100.87,99.64,75.57,80.55
93198511,93,1985,11,Tamil Nadu,The Nilgiris,75.25,43.02,46.65,50.38,128.06,81.85,90.82,95.8,95.22,100.71,85.07,62.2
93198611,93,1986,11,Tamil Nadu,The Nilgiris,53.29,37.56,17.86,28.95,131.96,95.12,91.76,91.56,104.79,100.72,93.04,65
93198711,93,1987,11,Tamil Nadu,The Nilgiris,43.66,22.06,22.79,41.41,79.57,92.8,84.5,96.32,97.52,100.63,76.07,91.99
93198811,93,1988,11,Tamil Nadu,The Nilgiris,52.84,30.28,28.07,125.18,81.06,91.45,94.94,102.01,104.95,75.88,74.04,53.69
93198911,93,1989,11,Tamil Nadu,The Nilgiris,26.81,13.51,26.25,58.23,72.19,87.43,92.95,90.32,103.17,100.91,77.28,56.48
93199011,93,1990,11,Tamil Nadu,The Nilgiris,48.91,20.57,17.87,16.93,120.54,81.61,90.72,87.89,89.99,101.63,89.51,62.47
93199111,93,1991,11,Tamil Nadu,The Nilgiris,42.74,27.45,16.49,80.63,131.65,97.15,92.4,98.67,90.42,100.28,92.33,63.76
93199211,93,1992,11,Tamil Nadu,The Nilgiris,40.39,20.37,10.74,52.39,87.51,92.19,91.87,96.16,99.41,101.59,92.52,65.12
93199311,93,1993,11,Tamil Nadu,The Nilgiris,40.91,21.73,20.33,38.21,78.23,93.83,90.9,92.6,87.12,101.07,92.5,87.78
93199411,93,1994,11,Tamil Nadu,The Nilgiris,60.25,36.18,36.35,109.27,134.44,101.25,90.02,96.14,94.82,100.46,85.74,62.1
93199511,93,1995,11,Tamil Nadu,The Nilgiris,51.49,23.69,24.16,69.83,94.48,93.19,93.39,102.26,99.06,102.81,72.17,45.91
93199611,93,1996,11,Tamil Nadu,The Nilgiris,32.41,18.36,31.74,70.05,60.33,94.45,90.73,97.92,98.61,101.15,57.33,79.87
93199711,93,1997,11,Tamil Nadu,The Nilgiris,41.75,22.18,30.48,51.73,55.69,101.35,90.55,99.35,101.56,102.31,92.65,87.03
93199811,93,1998,11,Tamil Nadu,The Nilgiris,58.05,44.85,22.61,50.02,130.82,72.25,95.09,102.83,103.95,101.61,87.65,91.46
93199911,93,1999,11,Tamil Nadu,The Nilgiris,60.04,44.83,31.78,79.52,121.39,86.6,90.37,88.72,88.05,99.85,85.51,63.45
93200011,93,2000,11,Tamil Nadu,The Nilgiris,42.21,36.94,12.77,74.79,80.95,82.44,90.26,101.54,103.66,101.48,89.93,85.73
93200111,93,2001,11,Tamil Nadu,The Nilgiris,74.18,47.3,23.86,130.27,69.64,72.84,91.72,92.52,100.09,100.95,77.38,57.99
93200211,93,2002,11,Tamil Nadu,The Nilgiris,35.89,18.84,14.48,22.96,105.99,92.37,82.53,87.35,83.12,99.93,89.6,60.69
93200311,93,2003,11,Tamil Nadu,The Nilgiris,39.09,32.37,15.86,118.67,32.8,88.1,94.49,97.45,89.46,99.67,85.08,55.35
93200411,93,2004,11,Tamil Nadu,The Nilgiris,41.07,20.99,13.96,71.98,122.41,90.1,94.88,93.61,103.58,99.75,83.91,57.19
93200511,93,2005,11,Tamil Nadu,The Nilgiris,54.48,25.84,16.58,77.48,70.57,86.44,94.24,95.41,100.79,99.93,90.28,71.16
93200611,93,2006,11,Tamil Nadu,The Nilgiris,49.08,25.94,58.78,37.82,100.11,93.16,90.38,94.1,103.72,100.97,85.93,55.73
93200711,93,2007,11,Tamil Nadu,The Nilgiris,36.35,20.92,16.67,99.36,129.06,88.02,92.67,101.71,105.33,99.97,86.41,68.12
93200811,93,2008,11,Tamil Nadu,The Nilgiris,42.66,48.57,85.02,88.5,45.46,90.91,96.22,103.27,103.16,100.88,78.22,57.16
93200911,93,2009,11,Tamil Nadu,The Nilgiris,33.75,17.11,37.24,38.57,79.88,101.63,87.21,98.86,104.57,96.92,93.08,86.58
93201011,93,2010,11,Tamil Nadu,The Nilgiris,57.66,34.33,18.38,113.48,127.6,79.79,94.36,94.86,105.02,98.83,90.53,71.54
93201111,93,2011,11,Tamil Nadu,The Nilgiris,48.96,46.59,16.72,85.4,63.94,83.23,92.48,100.53,101.03,100.51,87.68,64.42
93201211,93,2012,11,Tamil Nadu,The Nilgiris,42.16,35.33,14.59,67.57,56.02,63.52,88.86,98.12,93.68,100.71,92.85,60.94
93201311,93,2013,11,Tamil Nadu,The Nilgiris,38.94,32.5,32.46,16.39,123.98,88.99,93.49,94.78,100.57,100.06,93.28,60.61
93201411,93,2014,11,Tamil Nadu,The Nilgiris,43.69,22.42,14.99,54.14,68.97,94.83,93.45,100.97,105.86,101.03,81.22,58.68
93201511,93,2015,11,Tamil Nadu,The Nilgiris,42.91,20.64,50.59,105.84,127.47,92.84,96.7,99.78,106.88,104.36,93.03,71.11
94195811,94,1958,11,Tamil Nadu,Kanyakumari,42.94,86.55,94.36,121.31,134.17,111.78,96.39,117.61,58.97,119.67,105.77,58.53
94195911,94,1959,11,Tamil Nadu,Kanyakumari,23.23,74.17,13.77,99.18,130.33,113.64,116.37,101.31,105.23,119.14,108.35,96.39
94196011,94,1960,11,Tamil Nadu,Kanyakumari,59.6,43.98,39.58,130.55,137.1,87.97,116.12,96.71,99.89,117.16,103.59,81.35
94196111,94,1961,11,Tamil Nadu,Kanyakumari,100.85,86.27,38.26,65.53,140.76,113.43,114.34,112.07,84.95,118.9,113.89,76.96
94196211,94,1962,11,Tamil Nadu,Kanyakumari,81.28,85.92,51.51,111.06,136.94,112.32,116.43,114.75,119.47,118.57,89.23,96.73
94196311,94,1963,11,Tamil Nadu,Kanyakumari,93.19,54.46,93.07,81.21,76.06,115.54,116.83,110.72,96.7,118.62,109.15,114.23
94196411,94,1964,11,Tamil Nadu,Kanyakumari,71.23,29.84,108.36,63.59,38.36,69.87,117.34,106.64,114.26,121.36,107.45,83.55
94196511,94,1965,11,Tamil Nadu,Kanyakumari,33.28,33.7,25.22,89.52,96.26,111.77,77.78,68.77,55.91,114.94,110.28,116.89
94196611,94,1966,11,Tamil Nadu,Kanyakumari,78.32,40.07,52.22,64.9,24.35,114.22,84.27,82.52,125.29,115.85,105.62,105.04
94196711,94,1967,11,Tamil Nadu,Kanyakumari,80.97,31.84,82.58,46.08,137.29,114.41,109.72,105.27,90.96,116.22,99.27,94.27
94196811,94,1968,11,Tamil Nadu,Kanyakumari,44.34,40.15,98.58,130.71,24.55,115.55,112.81,84.14,112.91,116.24,106.92,103.04
94196911,94,1969,11,Tamil Nadu,Kanyakumari,64.11,40.12,30.07,109,78.11,70.23,108.36,83.93,51.33,115.54,105.56,110.68
94197011,94,1970,11,Tamil Nadu,Kanyakumari,69.37,47.73,72.64,138.28,102.93,103.8,72.79,78.85,73.02,120.3,105.2,75.42
94197111,94,1971,11,Tamil Nadu,Kanyakumari,94.42,60.03,72.66,78.89,134.93,114.09,105.24,116.32,119.94,120.94,90.08,112.06
94197211,94,1972,11,Tamil Nadu,Kanyakumari,71.39,27.8,13.42,55.26,138.43,114.06,118.33,79.86,114.51,114.17,105.33,112.63
94197311,94,1973,11,Tamil Nadu,Kanyakumari,61.5,18.57,27.64,109.99,60.24,117.21,120.08,93.58,68.37,116.78,104.37,109.81
94197411,94,1974,11,Tamil Nadu,Kanyakumari,67.39,102.17,43.28,144.92,137.02,99.57,115.44,123.19,125.19,119.09,104.68,72.19
94197511,94,1975,11,Tamil Nadu,Kanyakumari,26.3,41.46,98.23,144.04,84.87,115.42,115.56,114.96,115.47,123.77,107.93,90.39
94197611,94,1976,11,Tamil Nadu,Kanyakumari,38.01,12.03,74.4,102.22,63.55,116.35,82.48,94.23,59.67,116.82,104.33,97.28
94197711,94,1977,11,Tamil Nadu,Kanyakumari,46.17,78.78,55.65,83.91,132.04,101.67,107.26,97.97,91.3,112.86,105.03,88.99
94197811,94,1978,11,Tamil Nadu,Kanyakumari,59.1,42.35,58.27,90.62,127.42,91.6,88.71,64.76,50,117.31,108.76,117.77
94197911,94,1979,11,Tamil Nadu,Kanyakumari,67.6,109.03,35.08,36.39,59.55,109.13,90.11,91.17,117.92,116.81,103.06,107.14
94198011,94,1980,11,Tamil Nadu,Kanyakumari,55.19,20.69,25.93,99.45,70.13,110.53,105.79,83.67,59.38,120.07,107.65,111.29
94198111,94,1981,11,Tamil Nadu,Kanyakumari,86.73,51.22,52.15,84.73,121.03,116.13,121.59,106.61,122.95,117.91,107.31,99.51
94198211,94,1982,11,Tamil Nadu,Kanyakumari,46.28,13.78,54.79,67.64,100.97,118.49,98.8,75.32,56.78,114.9,107.75,100.95
94198311,94,1983,11,Tamil Nadu,Kanyakumari,38.84,12.29,7.47,32.14,108.27,115.34,108.33,114.88,109.56,111.22,106.81,119.53
94198411,94,1984,11,Tamil Nadu,Kanyakumari,111.46,130.96,152.06,141.75,90.38,103.94,118.64,81.25,91.15,119.26,107.3,81.02
94198511,94,1985,11,Tamil Nadu,Kanyakumari,96.21,71.12,39.57,78.08,114.69,114.05,96.34,87.69,88.22,120.73,107.74,97.03
94198611,94,1986,11,Tamil Nadu,Kanyakumari,50.54,64.8,29.96,103.21,98.95,75.66,99.57,85.86,65.42,112.44,113.72,80.39
94198711,94,1987,11,Tamil Nadu,Kanyakumari,27.75,8.74,19.78,72.02,123.51,103.41,34.09,115.4,95.22,116.97,111.77,111.9
94198811,94,1988,11,Tamil Nadu,Kanyakumari,73.6,38.45,62.69,134.42,33.42,120.08,121.1,123.74,132.02,84.64,106.71,88.71
94198911,94,1989,11,Tamil Nadu,Kanyakumari,70.87,15.51,59.53,98.16,82.05,115.92,118.84,91.99,123.29,120.5,111.95,84.98
94199011,94,1990,11,Tamil Nadu,Kanyakumari,75.98,33.22,44.65,18.06,142.37,115.54,116.83,70.44,56.66,119.3,110.5,99.11
94199111,94,1991,11,Tamil Nadu,Kanyakumari,55.93,38.86,57.77,67.94,91.42,118.31,118.88,106.06,64.93,121.3,111.51,82.5
94199211,94,1992,11,Tamil Nadu,Kanyakumari,40.12,10.42,5.69,37.92,133.67,121.93,120.09,105.02,95.94,122.84,109.87,97.2
94199311,94,1993,11,Tamil Nadu,Kanyakumari,32.4,19.74,26.88,45.7,88.68,121.45,115.95,79.85,57.01,121.3,109.41,120.36
94199411,94,1994,11,Tamil Nadu,Kanyakumari,88.93,98.14,35.52,104.1,130.97,104.85,116.08,90.66,70.02,117.25,111.39,90.72
94199511,94,1995,11,Tamil Nadu,Kanyakumari,47.82,28.06,28.82,135.95,142.79,112.9,104.88,82.77,66.98,125.03,109.77,74.1
94199611,94,1996,11,Tamil Nadu,Kanyakumari,49.9,43.67,11.34,139.05,39.09,117.11,113.77,99.49,111.95,123.61,103.69,99.69
94199711,94,1997,11,Tamil Nadu,Kanyakumari,51.05,19.23,38.99,53.68,83.79,113.97,119.37,87.1,126.37,116.19,104.76,115.73
94199811,94,1998,11,Tamil Nadu,Kanyakumari,76.19,22.88,13.43,61.84,139.78,111.49,108.7,112.68,122.19,126.21,108.73,113.01
94199911,94,1999,11,Tamil Nadu,Kanyakumari,84.1,100.42,50.02,110,140.26,111.78,90.9,65.93,55.49,121.92,112.03,86.87
94200011,94,2000,11,Tamil Nadu,Kanyakumari,50.14,115.62,45.9,101.7,36.95,101.06,50.21,126.03,118.56,122.53,114.75,107.02
94200111,94,2001,11,Tamil Nadu,Kanyakumari,68.3,53.49,15.4,136.06,104.61,111.39,116.17,106.39,127.4,119.42,107.9,99.07
94200211,94,2002,11,Tamil Nadu,Kanyakumari,43.85,38.93,60.34,72.24,132.45,96.61,37.97,54.95,32.73,117.46,105.66,87.66
94200311,94,2003,11,Tamil Nadu,Kanyakumari,47.74,117.35,81.82,68.48,86.66,113.84,107.36,91.94,37.19,118.87,111.43,69.52
94200411,94,2004,11,Tamil Nadu,Kanyakumari,23.12,25.63,47.87,74.56,142.12,119.01,120,101.23,129.03,120.58,110.46,93.97
94200511,94,2005,11,Tamil Nadu,Kanyakumari,46.09,18.17,33.37,140.78,107.65,101.8,117.96,54.95,89.85,123.01,105.74,112.37
94200611,94,2006,11,Tamil Nadu,Kanyakumari,93.12,39.6,112.9,65.54,103.68,84.06,84.62,74.34,121.74,116.52,105.8,75.53
94200711,94,2007,11,Tamil Nadu,Kanyakumari,34.24,16.58,11.5,134.16,115.51,112.38,118.67,105.37,115.46,120.05,109.44,85.72
94200811,94,2008,11,Tamil Nadu,Kanyakumari,31.3,48.39,132.56,123.35,68.01,97.35,116.04,122.49,92.55,118.21,108.73,113.35
94200911,94,2009,11,Tamil Nadu,Kanyakumari,71.89,20.85,102.88,65.43,99.16,98.74,104.44,81.13,85.74,108.65,108.55,100.33
94201011,94,2010,11,Tamil Nadu,Kanyakumari,109.76,37.2,11.93,85.39,106.39,103.85,117.61,84.39,120.93,122.08,104.89,113.03
94201111,94,2011,11,Tamil Nadu,Kanyakumari,88.19,114.97,33.19,121.54,42.46,109.84,83.33,59.12,70.86,112.42,110.23,119.2
94201211,94,2012,11,Tamil Nadu,Kanyakumari,80.27,34.73,43.09,117.14,42.31,54.15,79.74,86.75,62.93,116.58,108.84,105.28
94201311,94,2013,11,Tamil Nadu,Kanyakumari,48.6,81.98,114.32,33.38,74.6,114.53,114.64,92.33,92.8,123.34,109.85,97.59
94201411,94,2014,11,Tamil Nadu,Kanyakumari,74.51,31.27,48.39,83.51,104.45,69.42,73.62,89.01,89.61,116.37,106.05,113.55
94201511,94,2015,11,Tamil Nadu,Kanyakumari,65.72,36.75,47.19,138.69,134.06,118.83,110.81,88.62,129.33,119.49,107.5,121.62
9619587,96,1958,7,Maharashtra,Thane,11.02,6.03,15.15,12.25,56.66,150.42,116.11,108.53,115.55,100.59,57.53,20.49
9619597,96,1959,7,Maharashtra,Thane,10.49,6.03,4.1,9.43,36.24,147.44,118.57,111.07,115.86,130.27,73.3,42.57
9619607,96,1960,7,Maharashtra,Thane,17.42,8.95,5.58,5.15,86.38,147.29,117.84,112.71,115.62,130.28,73.42,35.82
9619617,96,1961,7,Maharashtra,Thane,16.06,8.57,5.52,11.58,82.78,146.41,115.59,111.99,116.89,124.76,69.31,38.4
9619627,96,1962,7,Maharashtra,Thane,18.11,8.82,16.08,25.93,91.93,147.98,115.81,110.55,115.09,99.8,50.27,40.02
9619637,96,1963,7,Maharashtra,Thane,10.96,6.1,6.36,6.32,8.5,151.55,119.76,111.66,117.54,108.61,64.94,26.94
9619647,96,1964,7,Maharashtra,Thane,11.52,6.73,4.81,3.84,17.14,153.87,117.81,114.32,115.34,125.27,75.27,39.18
9619657,96,1965,7,Maharashtra,Thane,16.47,8.27,5.8,21.12,6.97,151.4,122.47,113.52,112.11,81.47,33.39,20.44
9619667,96,1966,7,Maharashtra,Thane,7.51,4.49,3.22,2.89,41.37,155.43,119.1,112.83,119.01,92.84,43.42,14.32
9619677,96,1967,7,Maharashtra,Thane,7.58,4.96,3.99,7.61,3.82,149.82,118.08,112.47,115.76,97.45,49.99,41.35
9619687,96,1968,7,Maharashtra,Thane,10.22,6.17,6.76,8.2,2.36,127.52,119.53,115.21,116.5,116.37,67.32,32.01
9619697,96,1969,7,Maharashtra,Thane,13.01,7.49,4.8,4.08,2.62,147.06,118.86,111.56,114.6,83.72,41.69,15.65
9619707,96,1970,7,Maharashtra,Thane,8.14,5.09,3.57,16.28,77.64,143.7,117.73,111.66,115.73,121.66,68.36,36
9619717,96,1971,7,Maharashtra,Thane,15.58,8.6,5.28,3.68,74.91,149.29,116.61,110.57,117.42,95.13,47.92,20.02
9619727,96,1972,7,Maharashtra,Thane,9.76,8.11,4.06,4.91,16.91,129.04,121.04,116.97,115.72,80.81,53.84,14
9619737,96,1973,7,Maharashtra,Thane,7.84,6.37,3.68,5.56,10.97,155.94,120.42,112.95,113.52,104.14,55.14,24.21
9619747,96,1974,7,Maharashtra,Thane,10.91,6.47,4.42,5.94,75.82,154.34,118.18,114.17,117.44,122.25,68.25,38.69
9619757,96,1975,7,Maharashtra,Thane,17.38,8.91,5.56,3.84,20.24,146.12,115.02,110.61,114.97,129.52,67.74,38.59
9619767,96,1976,7,Maharashtra,Thane,18.55,9.18,10.86,3.93,4.03,147.78,119.21,111.98,116.65,83.65,60.44,16.06
9619777,96,1977,7,Maharashtra,Thane,8.53,5.71,10.34,7.33,20.08,140.92,115.99,111.43,115.99,101.27,77.34,35.05
9619787,96,1978,7,Maharashtra,Thane,14.7,9.83,17.82,18.56,22.28,141.88,114.86,111.7,114.78,115.22,83.41,39.25
9619797,96,1979,7,Maharashtra,Thane,17.18,9.8,7.64,3.66,4.6,153.01,118.85,113.19,116.34,89.72,97.84,33.08
9619807,96,1980,7,Maharashtra,Thane,15.46,7.84,10.06,11.79,3.66,144.12,116.7,110.74,116.59,88.28,46.4,27.54
9619817,96,1981,7,Maharashtra,Thane,11.46,5.62,3.7,3.35,10.64,149.62,116.35,110.51,115.96,118.44,69.03,33.24
9619827,96,1982,7,Maharashtra,Thane,13.66,7.69,4.92,3.52,27.45,150.22,119.04,112.25,116.48,88.13,84.93,25.84
9619837,96,1983,7,Maharashtra,Thane,11.81,6.65,4.42,4.85,2.54,151.96,119.14,111.81,114.73,127.43,69.02,40.14
9619847,96,1984,7,Maharashtra,Thane,15.82,9.72,6.21,4.11,2.76,146.78,114.8,111,115.11,114.65,66.29,33.92
9619857,96,1985,7,Maharashtra,Thane,13.64,7.55,4.9,6.19,63.3,111.41,117.03,112.39,118.03,124.5,77.25,44.48
9619867,96,1986,7,Maharashtra,Thane,19.08,9.6,5.88,4.13,10.09,149.39,120.95,112.94,114.33,81.48,42.22,19.6
9619877,96,1987,7,Maharashtra,Thane,10.62,5.55,3.44,3.14,26.52,151.34,123.24,116.99,100.52,121.88,55.87,35.74
9619887,96,1988,7,Maharashtra,Thane,10.5,6.26,4.22,11.44,6.71,148.43,121.41,113.71,118.1,130.87,71.98,38.3
9619897,96,1989,7,Maharashtra,Thane,19.24,8.22,9.33,7.62,9.29,146.74,118.83,110.43,115.71,100.58,53.51,22.98
9619907,96,1990,7,Maharashtra,Thane,10.55,7.23,4.25,3.16,72.46,144.65,118.71,110.58,117.14,124.47,74.02,40.27
9619917,96,1991,7,Maharashtra,Thane,16.83,8.76,5.82,15.65,16.64,144.87,115.15,112.11,115.3,79.91,36.39,15.31
9619927,96,1992,7,Maharashtra,Thane,7.89,4.93,3.48,3.22,5.77,138.93,119.18,109.59,116.72,104.78,60.12,23.39
9619937,96,1993,7,Maharashtra,Thane,10.76,6.44,5.18,3.19,3.21,149.04,118.28,113.58,117.47,125.6,77.43,42.2
9619947,96,1994,7,Maharashtra,Thane,18.48,8.54,5.37,20.98,20.76,143.49,117.15,113.25,118.44,115.38,64.28,27.2
9619957,96,1995,7,Maharashtra,Thane,13.95,6.8,4.65,8.86,7.77,108.46,119.65,116.57,118.02,126.16,71,31.5
9619967,96,1996,7,Maharashtra,Thane,14.64,7.19,4.88,3.94,6.56,153.81,119.55,113.27,117.7,128.08,69.76,39.01
9619977,96,1997,7,Maharashtra,Thane,20.37,8.61,5.46,9.96,5.14,143.2,118.76,112.61,117.24,85.46,57.96,30.68
9619987,96,1998,7,Maharashtra,Thane,9.11,5.74,4.01,2.88,7.11,146.09,117.5,111.2,115.81,129.19,75.14,44.65
9619997,96,1999,7,Maharashtra,Thane,20.07,10.07,5.96,4.06,21.84,138.13,114.95,112.42,115.5,124.27,70.66,37.71
9620007,96,2000,7,Maharashtra,Thane,16.26,8.55,5.38,3.8,21.69,140.43,114.22,110.87,117.31,96.37,53.45,25.84
9620017,96,2001,7,Maharashtra,Thane,10.36,6.16,4.21,11.23,11.61,146.17,113.31,109.77,115.92,125.5,71.01,39.5
9620027,96,2002,7,Maharashtra,Thane,17.31,9.01,6.33,6.21,9.49,139.27,116.9,112.13,114.98,84.5,37.98,15.27
9620037,96,2003,7,Maharashtra,Thane,8.19,7.7,3.71,3.1,2.7,143.03,120.19,113.47,116.64,94,48.96,19.96
9620047,96,2004,7,Maharashtra,Thane,10.11,5.95,4.08,2.99,27.84,142.62,113.07,109.94,114.2,102.1,57.93,26.34
9620057,96,2005,7,Maharashtra,Thane,12.6,6.76,7.02,11.1,10.35,140.14,113.14,107.46,115.32,97.95,54.31,26.57
9620067,96,2006,7,Maharashtra,Thane,11.61,6.77,14.27,3.22,31.41,131.83,114.83,108.55,114.23,123.16,72.66,42.96
9620077,96,2007,7,Maharashtra,Thane,20.21,10.16,5.99,6.89,6.55,137.41,113.73,110.61,116.93,81.16,38.78,13.91
9620087,96,2008,7,Maharashtra,Thane,7.68,5.09,4,3.94,2.67,141.56,112.86,110.2,113.72,86.96,46.34,23.07
9620097,96,2009,7,Maharashtra,Thane,8.86,5.54,5.71,2.86,8.41,140.16,114.28,109.5,116.17,123.45,105.17,58.24
9620107,96,2010,7,Maharashtra,Thane,42.8,18.49,9.7,5.84,5.6,133.2,113.07,110.17,117.6,123.09,87.7,49.39
9620117,96,2011,7,Maharashtra,Thane,28.83,12.26,7.06,11.45,5.52,139.72,112.81,110.74,115.55,120.84,68.89,37.68
9620127,96,2012,7,Maharashtra,Thane,16.17,8.51,5.37,5.78,4.48,117.37,118.2,114.06,116.19,122.75,65.32,39.14
9620137,96,2013,7,Maharashtra,Thane,18.75,9.41,7.46,5.55,3.86,134.37,111.16,108.08,114.43,118.06,67.94,36.4
9620147,96,2014,7,Maharashtra,Thane,15.46,8.34,7.97,6.65,7.54,76.67,113.61,107.76,117.19,101.59,61.24,41.73
9620157,96,2015,7,Maharashtra,Thane,16.22,7.45,17.64,9.86,29.98,144.16,119.7,108.49,116.83,110.81,74.77,37.48
9819587,98,1958,7,Maharashtra,Ratnagiri,47.25,31.82,26.57,23.01,65.56,122.44,97.1,97.2,104.69,115.01,80.32,62.22
9819597,98,1959,7,Maharashtra,Ratnagiri,49.32,31.06,16.31,26.36,65.84,116.02,98.35,95.34,104.97,116.03,91.06,67.03
9819607,98,1960,7,Maharashtra,Ratnagiri,54.02,39.26,21.62,17.51,127.84,117.36,100.28,97.92,105.47,110.58,79.89,61.3
9819617,98,1961,7,Maharashtra,Ratnagiri,48.42,32.32,16.81,21,162.71,114.38,96.91,97.35,105.32,114.85,76.9,61.07
9819627,98,1962,7,Maharashtra,Ratnagiri,48.23,35.44,23.07,20.7,86.67,112.95,99.23,95.73,104.49,118.31,79.05,106.73
9819637,98,1963,7,Maharashtra,Ratnagiri,63.91,54.31,38.15,26.93,49.64,115.98,101.51,96.17,106.72,118.64,78.02,63.55
9819647,98,1964,7,Maharashtra,Ratnagiri,52.37,33.04,20.96,15.77,16.08,122.56,100.21,97.04,104.16,117.55,85.51,67.24
9819657,98,1965,7,Maharashtra,Ratnagiri,53,39.01,20.82,41.69,31.34,118.92,100.7,99.05,107.32,88.31,70.29,97.87
9819667,98,1966,7,Maharashtra,Ratnagiri,42.05,26.85,15.63,10.1,80.09,120.02,100.44,99.42,107.93,104.72,115.09,74.02
9819677,98,1967,7,Maharashtra,Ratnagiri,58.44,44.32,28.59,28.01,24.65,122.36,98.3,97.87,105.4,118.38,79.13,77.43
9819687,98,1968,7,Maharashtra,Ratnagiri,50.62,39.44,23.44,42.53,26.3,119.26,99.39,98.78,106.8,118.57,81.04,63.92
9819697,98,1969,7,Maharashtra,Ratnagiri,51.11,35.36,19.94,16.68,17.85,119.02,101.42,99.9,104.51,101.84,79.35,62.14
9819707,98,1970,7,Maharashtra,Ratnagiri,44.93,29.52,16.03,20.65,104.23,116.04,101.7,97.19,104.9,119.5,77.04,59.22
9819717,98,1971,7,Maharashtra,Ratnagiri,47.06,33.01,17.41,13.82,79.57,118.41,97.77,95.84,107.6,102.47,70.1,60.41
9819727,98,1972,7,Maharashtra,Ratnagiri,40.71,24.75,13.9,23,30.38,124.1,101.72,100.54,109.63,82.78,82.76,62.21
9819737,98,1973,7,Maharashtra,Ratnagiri,37.16,20.81,12.28,16.15,28.26,121.98,102.06,96.04,104.62,119.96,74.83,62.4
9819747,98,1974,7,Maharashtra,Ratnagiri,48.86,33.99,23.63,36.4,79.27,118.61,98.23,98.64,107.48,114.49,71.01,59.54
9819757,98,1975,7,Maharashtra,Ratnagiri,48.84,35.07,18.27,12.94,132.9,116.65,97.33,96.64,104.64,116.03,75.32,61
9819767,98,1976,7,Maharashtra,Ratnagiri,50.12,38.02,23.19,19.8,14.51,117.68,99.37,97.52,106.58,84.11,93.33,58.8
9819777,98,1977,7,Maharashtra,Ratnagiri,43.19,29.17,20.99,18.67,42.03,118.57,99.33,97.98,106.32,117.11,109.32,70.86
9819787,98,1978,7,Maharashtra,Ratnagiri,59.22,47.86,36.71,47.76,143.13,114.81,95.95,96.52,104.62,106.02,90.46,61.72
9819797,98,1979,7,Maharashtra,Ratnagiri,48.44,33.82,19.46,12.38,17.89,120.96,99.48,97.87,107.39,90.01,110.14,62.56
9819807,98,1980,7,Maharashtra,Ratnagiri,49.02,36.51,23.31,39.95,19.23,119.92,99.86,97.13,106.77,92.83,76.13,69.23
9819817,98,1981,7,Maharashtra,Ratnagiri,44.73,29.96,16.72,21.28,23.93,113.23,99.22,96.19,107.38,110.9,74.84,57.09
9819827,98,1982,7,Maharashtra,Ratnagiri,45.98,32.57,16.79,18.64,57.41,118.47,99.89,97.23,106.07,106.96,101.04,65.56
9819837,98,1983,7,Maharashtra,Ratnagiri,51.42,39.7,22.39,12.7,11.67,124.26,101.28,96.11,105.08,110.13,72.53,65.43
